ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4860	PNP	1.4791	0.0039
6182	MRPL12	1.4706	0.0042
7905	REEP5	1.4474	0.0072
3385	ICAM3	1.2196	0.0074
5899	RALB	1.3413	0.008
10606	PAICS	1.2488	0.0088
1213	CLTC	1.5234	0.0088
6251	RSU1	1.1963	0.01
890	CCNA2	1.2076	0.0113
1111	CHEK1	1.0343	0.0134
64429	ZDHHC6	0.9839	0.0137
11065	UBE2C	1.1621	0.0171
55699	IARS2	0.9808	0.0185
25839	COG4	0.9783	0.0186
51335	NGRN	0.9878	0.0187
79961	DENND2D	1.0041	0.0209
1994	ELAVL1	0.9824	0.0215
10775	POP4	1.0484	0.0222
79006	METRN	7.0874	0.0224
22926	ATF6	1.2086	0.0227
1958	EGR1	0.9475	0.0228
3066	HDAC2	1.0348	0.0251
128	ADH5	1.0204	0.0256
116832	RPL39L	6.4175	0.026
26292	MYCBP	0.9155	0.0264
6193	RPS5	1.0536	0.0293
25976	TIPARP	0.8471	0.0295
22934	RPIA	0.9802	0.0309
4893	NRAS	0.8049	0.031
5236	PGM1	1.0536	0.0318
8726	EED	0.843	0.0325
5347	PLK1	1.0187	0.0328
90861	HN1L	1.2089	0.0335
8061	FOSL1	0.7973	0.0341
1802	DPH2	0.7818	0.0348
8396	PIP4K2B	1.056	0.0352
642	BLMH	0.7577	0.0363
16	AARS	0.733	0.037
9918	NCAPD2	0.9186	0.0376
2058	EPRS	0.8863	0.0378
3162	HMOX1	0.9628	0.0392
4609	MYC	0.7548	0.0399
387	RHOA	0.8605	0.04
3312	HSPA8	0.8086	0.0402
9761	MLEC	0.8996	0.0404
10493	VAT1	1.0317	0.0407
1019	CDK4	1.1146	0.0409
4582	MUC1	0.8632	0.0412
84159	ARID5B	1.9108	0.0413
2690	GHR	1.0241	0.0413
5108	PCM1	0.7731	0.0413
22794	CASC3	0.7539	0.0414
26054	SENP6	0.7466	0.0418
2184	FAH	0.9332	0.0421
11041	B4GAT1	0.7556	0.0421
7157	TP53	0.7691	0.0428
10732	TCFL5	0.8224	0.0428
6856	SYPL1	0.9562	0.043
10921	RNPS1	1.0336	0.0431
25825	BACE2	0.7297	0.0437
873	CBR1	1.1232	0.0439
4016	LOXL1	0.8034	0.045
8270	LAGE3	0.9299	0.0471
1978	EIF4EBP1	0.9287	0.0496
991	CDC20	0.7977	0.0499
10730	YME1L1	0.6989	0.0537
11004	KIF2C	0.7003	0.0545
10954	PDIA5	0.8642	0.0549
665	BNIP3L	0.7788	0.0551
51203	NUSAP1	0.6761	0.0551
22827	PUF60	0.8374	0.0553
836	CASP3	4.4691	0.0568
4172	MCM3	1.08	0.0597
6813	STXBP2	0.6386	0.0609
4482	MSRA	1.3023	0.0611
27346	TMEM97	0.8065	0.062
5223	PGAM1	1.1256	0.0623
30849	PIK3R4	1.0302	0.0625
3098	HK1	0.8223	0.0635
3964	LGALS8	1.1062	0.0642
55038	CDCA4	0.6264	0.0643
58497	PRUNE	0.6974	0.065
56940	DUSP22	0.9324	0.0653
1452	CSNK1A1	0.6209	0.0661
80758	PRR7	1.1093	0.0664
25793	FBXO7	0.8232	0.0679
3028	HSD17B10	0.7283	0.068
8804	CREG1	0.6791	0.068
8727	CTNNAL1	0.6285	0.0703
8974	P4HA2	0.7429	0.0711
9143	SYNGR3	0.7262	0.0722
2109	ETFB	0.911	0.0728
10973	ASCC3	0.7003	0.0737
6777	STAT5B	0.5802	0.0755
10007	GNPDA1	0.5872	0.0761
25987	TSKU	0.8108	0.0772
4864	NPC1	0.6015	0.0773
8204	NRIP1	0.7478	0.0803
5831	PYCR1	0.5722	0.0807
7416	VDAC1	0.6379	0.0809
7168	TPM1	0.556	0.0813
6603	SMARCD2	1.025	0.0814
5716	PSMD10	0.9943	0.0817
10682	EBP	0.6972	0.0818
5782	PTPN12	0.5724	0.0825
8503	PIK3R3	0.7396	0.0826
10972	TMED10	0.7962	0.0841
10892	MALT1	1.6725	0.0879
9289	ADGRG1	0.5397	0.0881
993	CDC25A	0.6739	0.0902
9797	TATDN2	0.7489	0.0925
148022	TICAM1	0.5879	0.0928
10434	LYPLA1	0.5842	0.0929
4125	MAN2B1	0.6311	0.0954
7027	TFDP1	0.5945	0.0954
9053	MAP7	0.7082	0.0965
11200	CHEK2	3.8735	0.0965
5720	PSME1	0.6102	0.0973
47	ACLY	0.5516	0.0981
8914	TIMELESS	0.6002	0.0995
7398	USP1	0.6935	0.1008
10641	NPRL2	0.6142	0.1021
9276	COPB2	0.5932	0.1026
3251	HPRT1	0.5479	0.103
899	CCNF	0.6201	0.1038
2063	NR2F6	0.7736	0.1038
23378	RRP8	0.5648	0.1075
5300	PIN1	1.0566	0.1101
58478	ENOPH1	0.6855	0.1114
10652	YKT6	0.6966	0.1119
1534	CYB561	0.5214	0.1121
