signatureid	compound	similarity
LINCSCP_144911	Momelotinib	-0.3751
LINCSCP_144891	Ruxolitinib	-0.3581
LINCSCP_114048	GSK-461364	-0.3547
LINCSCP_44187	Guggulsterone	-0.3489
LINCSCP_131237	PHA-793887	-0.3488
LINCSCP_45341	MLS001065891	-0.3469
LINCSCP_97169	SKF-83959	-0.3465
LINCSCP_84489	AGK 2	-0.3387
LINCSCP_99597	Fedratinib	-0.3374
LINCSCP_260094	Riluzole	-0.3321
LINCSCP_97195	Navitoclax	-0.3317
LINCSCP_106768	DMP 777	-0.3317
LINCSCP_81585	Radicicol	-0.3292
LINCSCP_55166	BG-STK33-59	-0.3285
LINCSCP_94325	Triclosan	-0.3285
LINCSCP_26275	(R,R)-Tramadol	-0.3813
LINCSCP_83167	PHA-767491	-0.3726
LINCSCP_140943	ACETYLCYSTEINE	-0.3696
LINCSCP_15349	TSU-68	-0.3696
LINCSCP_22437	NSC126859	-0.3642
LINCSCP_242725	BRD-K60093216	-0.3641
LINCSCP_57264	NCGC00012852	-0.3609
LINCSCP_41550	Tacedinaline	-0.3603
LINCSCP_112644	amcinonide	-0.3561
LINCSCP_41612	Broad-Sai-686	-0.3561
LINCSCP_55408	Nicardipine	-0.3522
LINCSCP_32350	Tozasertib	-0.3514
LINCSCP_116754	Sirolimus	-0.3429
LINCSCP_130342	noscapine	-0.3421
LINCSCP_11394	SPBIO_002561	-0.3405
LINCSCP_41503	BML 210	-0.3384
LINCSCP_22390	Cilomilast	-0.338
LINCSCP_134764	Ziprasidone	-0.3367
LINCSCP_48978	BRD-K47419679	-0.3365
LINCSCP_36459	PDK1 Inhibitor	-0.336
LINCSCP_30261	Pepstatin	-0.3346
LINCSCP_22353	FPA1_000240	-0.3338
LINCSCP_32396	BRD-K96433222-001-01-3	-0.3325
LINCSCP_17015	Piperacillin	-0.3304
LINCSCP_101649	Clarithromycin	-0.3304
LINCSCP_237984	CHEMBL1270505	-0.3286
LINCSCP_204236	1-(3-Chlorophenyl)-4-hexylpiperazine	-0.3283
LINCSCP_32826	HMS3264J07	-0.3278
LINCSCP_11365	SPECTRUM_000898	-0.3267
LINCSCP_6594	Neurodazine	-0.3238
LINCSCP_169694	Everolimus	-0.3236
LINCSCP_240443	Arundine	-0.3214
LINCSCP_133944	GSK-J2	-0.3214
LINCSCP_84006	WHI-P97	-0.3214
