signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4895
LINCSCP_32891	Naproxol	-0.4076
LINCSCP_1390	CHEMBL1887751	-0.4067
LINCSCP_6392	MAYBRIDGE4_003028	-0.3988
LINCSCP_6526	WZ-4-145	-0.3939
LINCSCP_5589	Pitavastatin Calcium	-0.3902
LINCSCP_32178	PCL2_000154	-0.3898
LINCSCP_6331	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	-0.3758
LINCSCP_128799	PFI-1	-0.3756
LINCSCP_70692	ITK Inhibitor	-0.3712
LINCSCP_6353	TENOVIN-1	-0.3707
LINCSCP_34293	Hycanthone	-0.3695
LINCSCP_55998	GR-55562	-0.3691
LINCSCP_6995	Brefeldin A	-0.3671
LINCSCP_249855	BRD-K76418961	-0.3648
LINCSCP_5850	Cytarabine	-0.3646
LINCSCP_5379	CHEMBL2057940	-0.3638
LINCSCP_30229	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.3618
LINCSCP_6922	Thiothixene	-0.3614
LINCSCP_56307	Betahistine	-0.3589
LINCSCP_128890	I-BET151	-0.358
LINCSCP_100259	Rebastinib	-0.3556
LINCSCP_35234	CHEMBL3186554	-0.3554
LINCSCP_32128	GANT-61	-0.3552
LINCSCP_64523	SCHEMBL16226502	-0.3549
LINCSCP_7818	BRD-K32568627	-0.3549
LINCSCP_30296	Ethacrynic acid	-0.3547
LINCSCP_64960	CHEMBL3182395	-0.354
LINCSCP_67395	Radicicol	-0.3516
LINCSCP_128769	1268524-70-4	-0.3515
LINCSCP_71573	LY2874455	-0.3515
LINCSCP_250798	NVP-AUY922	-0.3504
LINCSCP_293888	Mifepristone	-0.3503
LINCSCP_33079	Devazepide	-0.3495
LINCSCP_108907	Pevonedistat	-0.3466
LINCSCP_41715	MLS000778276	-0.346
LINCSCP_128990	CGK733	-0.3454
LINCSCP_239271	Methotrexate	-0.3447
LINCSCP_58922	MLS-0435541.0001	-0.3443
LINCSCP_34656	Fluorouracil	-0.344
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3433
LINCSCP_32823	Homosalate	-0.3432
LINCSCP_171783	R547	-0.3428
LINCSCP_10001	AC1OCDAW	-0.3425
LINCSCP_128912	CX-5461	-0.3414
LINCSCP_133963	NCGC00346967-01	-0.3412
LINCSCP_58974	Acetyl-Geranyl-Cysteine	-0.3405
LINCSCP_191715	Desoxymetasone	-0.3399
LINCSCP_33069	Aminopurvalanol	-0.3398
LINCSCP_140827	AMG 232	-0.3397
LINCSCP_5393	CHEMBL2057941	-0.3391
LINCSCP_173585	MEK162 (ARRY-162, ARRY-438162)	-0.3383
LINCSCP_20024	MLS001065858	-0.3379
LINCSCP_60083	BRD-K80442083	-0.3379
LINCSCP_9429	Dactolisib	-0.3379
LINCSCP_5754	Topotecan	-0.3377
LINCSCP_2180	Amonafide	-0.3375
LINCSCP_33151	Emodic acid	-0.3374
LINCSCP_58259	Etoposide	-0.3365
LINCSCP_130468	PD-0325901	-0.3353
LINCSCP_111289	Dovitinib	-0.3344
LINCSCP_39053	BI-2536	-0.3332
LINCSCP_1392	CHEMBL1720543	-0.333
LINCSCP_7331	DY131	-0.3329
LINCSCP_1391	CHEMBL1706858	-0.3329
LINCSCP_81250	Fedratinib	-0.3328
LINCSCP_225526	Cladribine	-0.3327
LINCSCP_143345	Thioguanosine	-0.3321
LINCSCP_38919	LRRK2-IN-1	-0.3319
LINCSCP_130775	Trametinib	-0.3319
LINCSCP_293868	Megestrol Acetate	-0.3318
LINCSCP_6783	SPECTRUM_000403	-0.3315
LINCSCP_117630	PF-03758309	-0.3315
LINCSCP_55885	ST50411348	-0.331
LINCSCP_72634	Dabrafenib	-0.3309
LINCSCP_35358	BRD-K74316684	-0.3308
LINCSCP_4076	GSK-1070916	-0.3303
LINCSCP_85904	PHA-793887	-0.3297
LINCSCP_33650	6266-99-5	-0.3288
LINCSCP_70698	ZINC77024257	-0.3285
LINCSCP_59441	Bendroflumethiazide	-0.3282
LINCSCP_64541	Vorinostat	-0.328
LINCSCP_171005	AP26113	-0.328
LINCSCP_23263	CHEMDIV3_005068	-0.328
LINCSCP_72182	KPT-330	-0.3278
LINCSCP_69542	TAE-684	-0.3276
LINCSCP_14964	etoposide	-0.3276
LINCSCP_136083	TAS-103 (dihydrochloride)	-0.3273
LINCSCP_44609	Teniposide	-0.3273
LINCSCP_32534	WZ 3146	-0.3272
LINCSCP_70169	Dasatinib	-0.3269
LINCSCP_29878	AZD-8330	-0.3269
LINCSCP_109826	Tosedostat	-0.3268
LINCSCP_10217	Camptothecin	-0.3267
LINCSCP_56355	SPECTRUM3_001992	-0.3266
LINCSCP_7025	Irinotecan	-0.3265
LINCSCP_57080	Gemcitabine	-0.3261
LINCSCP_5728	Maprotiline	-0.3259
LINCSCP_129263	GSK-2334470	-0.3253
LINCSCP_255	Kolestevan	-0.3253
LINCSCP_72339	Simvastatin	-0.3249
LINCSCP_143758	Doxorubicin	-0.3245
LINCSCP_59490	Medrysone	-0.3244
LINCSCP_134002	SCHEMBL16980224	-0.3242
LINCSCP_68599	LY-294002	-0.3238
LINCSCP_131200	Saracatinib	-0.3237
LINCSCP_81422	Mitoxantrone	-0.3235
LINCSCP_32009	AC1MFIS3	-0.3228
LINCSCP_32588	XMD-1499	-0.3227
LINCSCP_40022	AC1Q6JJ5	-0.3226
LINCSCP_128847	GSK 525762A	-0.3224
LINCSCP_9531	AC1MJ3VH	-0.3223
LINCSCP_149647	AZD4547	-0.3222
LINCSCP_151583	KW-2449	-0.3221
LINCSCP_4520	O-Demethylated Adapalene	-0.3221
LINCSCP_171179	Milciclib (PHA-848125)	-0.3219
LINCSCP_9678	Wortmannin	-0.3217
LINCSCP_81461	Palbociclib	-0.3217
LINCSCP_139631	Epirubicin HCl	-0.3216
LINCSCP_138312	Deferiprone	-0.5061
LINCSCP_2469	AC1LUIBL	-0.487
LINCSCP_46272	SCHEMBL2608041	-0.4837
