signatureid	compound	similarity
LINCSCP_6513	Lopinavir	1
LINCSCP_64732	BRD-K00431438	0.8296
LINCSCP_87585	Tozasertib	0.8096
LINCSCP_40097	Loperamide	0.7491
LINCSCP_284658	3-{3-[(1,3-Benzothiazol-2-ylsulfanyl)methyl]-4-hydroxy-5-methoxyphenyl}-2-cyanoprop-2-enamide	0.7454
LINCSCP_6732	QL-XII-47	0.7378
LINCSCP_49155	BRD-K64099269	0.722
LINCSCP_162052	AC1NWAUW	0.72
LINCSCP_17110	Broad-Sai-045	0.7123
LINCSCP_22229	AC1N3FUV	0.7089
LINCSCP_99021	Oxandrolone	0.7088
LINCSCP_53620	32703-82-5	0.7043
LINCSCP_111764	Radicicol	0.6991
LINCSCP_18246	BCL-2 Inhibitor	0.6976
LINCSCP_285868	CHEMBL259628	0.6947
LINCSCP_132510	Ruxolitinib	0.6912
LINCSCP_99779	Saracatinib	0.6912
LINCSCP_113437	SCHEMBL17052537	0.688
LINCSCP_20723	Ganciclovir	0.6857
LINCSCP_39981	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	0.6845
LINCSCP_40036	3-Chloro-l-alanine	0.6804
LINCSCP_301358	BRD-K09929560	0.6752
LINCSCP_7140	Bepridil	0.6725
LINCSCP_260260	SA-1938820	0.6721
LINCSCP_10425	848193-68-0	0.666
LINCSCP_99804	Palbociclib	0.6595
LINCSCP_40293	Pimozide	0.6561
LINCSCP_98071	AZD2014	0.6558
LINCSCP_17499	2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine	0.6491
LINCSCP_29131	GF-109203	0.6438
LINCSCP_206855	SKF83959	0.639
LINCSCP_100022	AS-605240	0.639
LINCSCP_56267	CBIOL_001848	0.6388
LINCSCP_65192	BRD-K85413794	0.6381
LINCSCP_69170	SU 11274	0.6379
LINCSCP_281566	Dovitinib	0.6373
LINCSCP_34029	BRD-K47690943	0.6371
LINCSCP_10171	Dienestrol	0.6365
LINCSCP_49053	BRD-K93158953	0.6361
LINCSCP_53167	Isoliquiritigenin	0.6357
LINCSCP_49070	BRD-K01497355	0.6341
LINCSCP_221897	Wortmannin	0.6253
LINCSCP_29175	MLS000038106	0.6247
LINCSCP_151942	PFI-1	0.6236
LINCSCP_23013	PD 102807	0.6217
LINCSCP_64428	BRD-K66586010	0.621
LINCSCP_2733	Cephaeline	0.6196
LINCSCP_5570	CHEMBL1270505	0.6195
LINCSCP_60846	BRD-K16714380	0.619
LINCSCP_8279	BRD-K31175437	0.6186
LINCSCP_162412	Alvimopan (monohydrate)	0.6185
LINCSCP_279052	BRD-K37226311	0.6185
LINCSCP_64788	BRD-K61779668	0.6181
LINCSCP_98078	EX527	0.618
LINCSCP_64411	BRD-K50277523	0.6174
