signatureid	compound	similarity
LINCSCP_81250	Fedratinib	0.8041
LINCSCP_5704	(R,S)-Indatraline	0.7737
LINCSCP_167030	Fluoxetine	0.7651
LINCSCP_167198	Methixene	0.763
LINCSCP_4916	MLS000095184	0.762
LINCSCP_7302	H89	0.7493
LINCSCP_81430	Saracatinib	0.7486
LINCSCP_27073	Lasalocid	0.7457
LINCSCP_18	Triflupromazine	0.7445
LINCSCP_846	BAS 00631343	0.7426
LINCSCP_176329	Dihydroergocristine	0.7407
LINCSCP_9075	BRD-K74461819	0.7348
LINCSCP_808	Fluspirilene	0.734
LINCSCP_19563	CAY-10594	0.7339
LINCSCP_169213	AZD4547	0.7327
LINCSCP_167558	bupivacaine	0.7323
LINCSCP_38921	AKT Inhibitor VIII	0.7321
LINCSCP_39055	SCHEMBL17378613	0.7303
LINCSCP_57388	2,8-Dinitroimipramine	0.7287
LINCSCP_81544	PD-173074	0.7284
LINCSCP_55823	T 98475	0.7253
LINCSCP_175394	Tandutinib	0.7252
LINCSCP_177136	Trifluoperazine	0.7233
LINCSCP_81304	YM 201636	0.723
LINCSCP_9028	BRD-K41335306	0.7221
LINCSCP_56145	Maprotiline	0.7217
LINCSCP_8994	BRD-K06816133	0.7214
LINCSCP_55602	AC1L99UL	0.7212
LINCSCP_57501	MLS000682490	0.7194
LINCSCP_173219	Dehydroepiandrosterone (DHEA)	0.7185
LINCSCP_58970	Bosutinib	0.7179
LINCSCP_69662	rifampicin	0.7159
LINCSCP_9765	CYTO7H11	0.7158
LINCSCP_106941	Varlitinib	0.7154
LINCSCP_7305	Zuclomiphene	0.7136
LINCSCP_58355	BIX01294	0.7135
LINCSCP_169416	BRD-A82197375	0.7125
LINCSCP_611	Thioridazine	0.7113
LINCSCP_81663	Imatinib	0.7098
LINCSCP_56444	Desipramine	0.7089
LINCSCP_55642	Fentanyl Isothiocyanate	0.7081
LINCSCP_620	Pimozide	0.7077
LINCSCP_190078	Sertraline	0.7074
LINCSCP_331	E6 Berbamine	0.7074
LINCSCP_175880	Thiothixene	0.7066
LINCSCP_39057	MK-2206	0.7064
LINCSCP_48717	BRD-K02549628	0.7062
LINCSCP_9511	SMR000075319	0.7035
LINCSCP_175490	Nortriptyline	0.703
LINCSCP_167924	Mibefradil	0.7014
LINCSCP_108965	Masitinib	0.7005
LINCSCP_671	Amiodarone	0.6993
LINCSCP_172346	Haloperidol	0.6986
LINCSCP_4885	SMR000043984	0.6984
LINCSCP_81322	WH-4-025	0.6976
LINCSCP_56790	AC1MSUFC	0.697
LINCSCP_59516	BRD-K81514393	0.6963
LINCSCP_168763	10-DEBC	0.6961
LINCSCP_759	Loperamide	0.6953
LINCSCP_174041	METERGOLINE	0.6939
LINCSCP_171238	Ketoconazole	0.6934
LINCSCP_38897	ITK Inhibitor	0.6927
LINCSCP_174384	Sertraline HCl	0.6924
LINCSCP_9088	CHEMBL2358276	0.6918
LINCSCP_4632	Tamoxifen	0.691
LINCSCP_174473	EVP-6124 (hydrochloride)	0.6897
LINCSCP_39104	GSK-461364	0.6889
LINCSCP_226993	Terconazole	0.6867
LINCSCP_56981	atorvastatin	0.6867
LINCSCP_7279	GR-127935	0.686
LINCSCP_7289	NCGC00025073-01	0.6859
LINCSCP_175443	Bazedoxifene HCl	0.6855
LINCSCP_107350	Orlistat	0.6853
LINCSCP_56475	Trimipramine	0.684
LINCSCP_55577	Carpindolol	0.6829
LINCSCP_61030	CHEMBL3184089	0.6829
LINCSCP_81781	SGI-1776	0.6818
LINCSCP_125980	Atorvastatin	0.6817
LINCSCP_18355	Wiskostatin	0.6812
LINCSCP_173435	Dilazep	0.6784
LINCSCP_643	Promazine	0.6764
LINCSCP_56543	RS-39604	0.6756
LINCSCP_171942	DMP 777	0.6747
LINCSCP_82348	UNC0638	0.6742
LINCSCP_73272	Toremifene	0.6741
LINCSCP_68475	Sirolimus	0.6737
LINCSCP_8976	BRD-K92543914	0.673
LINCSCP_3512	CHEMBL2360276	0.6712
LINCSCP_291864	MLS001065837	0.6687
LINCSCP_55854	RS504393	0.6678
LINCSCP_170136	AC480 (BMS-599626)	0.6677
LINCSCP_4187	4-Hydroxytamoxifen	0.6674
LINCSCP_71302	MK-8245	0.6667
LINCSCP_61075	CHEMBL2360719	0.6665
LINCSCP_7351	Chlorpromazine	0.6665
LINCSCP_202433	Raloxifene	0.6658
LINCSCP_14969	Metergoline Phenylmethyl Ester	0.6657
LINCSCP_56581	Chlorprothixene	0.6656
LINCSCP_292301	MLS003568130	0.6655
LINCSCP_8955	SA-1921456	0.6652
LINCSCP_81124	PHA-665752	0.665
LINCSCP_4902	MLS002703106	0.6648
LINCSCP_9065	BRD-K63423329	0.6645
LINCSCP_52227	BRD-K23657553	0.6639
LINCSCP_82062	Vandetanib	0.6634
LINCSCP_73289	Siramesine (hydrochloride)	0.663
LINCSCP_55749	9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole	0.6615
LINCSCP_81645	Lapatinib	0.6602
LINCSCP_31690	MLS001060802	0.6597
LINCSCP_81514	CHEMBL2136735	0.6589
LINCSCP_310246	Fluphenazine	0.6586
LINCSCP_9005	BRD-K20197338	0.6571
LINCSCP_110809	EMD-1214063	0.6568
LINCSCP_81106	CHEMBL1083527	0.6567
LINCSCP_5520	CID 46937231	0.6567
