signatureid	compound	similarity
LINCSCP_7558	Chloroquine	1
LINCSCP_104990	Trimethoprim	0.6883
LINCSCP_28019	BRD-K34604832	0.5722
LINCSCP_124219	Dipraglurant	0.5448
LINCSCP_69693	CHEMBL552425	0.5294
LINCSCP_130629	Seliciclib	0.5198
LINCSCP_10560	LY 2183240	0.5155
LINCSCP_231739	BRD-K30282337	0.4936
LINCSCP_116925	Cabozantinib	0.489
LINCSCP_174966	Bepotastine Besilate	0.4815
LINCSCP_129982	THZ-2-98-01	0.4719
LINCSCP_122658	Clofazimine	0.4661
LINCSCP_6894	Toltrazuril	0.4645
LINCSCP_116402	SB590885	0.4611
LINCSCP_7625	Quercetin	0.4608
LINCSCP_125565	alizapride	0.458
LINCSCP_206632	Itrazole	0.4533
LINCSCP_76249	Tozasertib	0.453
LINCSCP_11688	GSK-1070916	0.4525
LINCSCP_310233	ST013886	0.4501
LINCSCP_76498	BRD-A08662020	0.4455
LINCSCP_34830	BRD-K98624380	0.4453
LINCSCP_273404	ZINC95486475	0.445
LINCSCP_150962	PLX-4720	0.4416
LINCSCP_228175	BRD-K38294617	0.4408
LINCSCP_70596	HMN-214	0.4388
LINCSCP_237784	MLS002607804	0.4387
LINCSCP_284657	L701324	0.4384
LINCSCP_27992	BRD-K99335646	0.4345
LINCSCP_234548	SCHEMBL17497612	0.4331
LINCSCP_117058	PHA-767491	0.4301
LINCSCP_8322	SCHEMBL17487105	0.43
LINCSCP_28039	BRD-K93376546	0.427
LINCSCP_206812	Triacsin C	0.4266
LINCSCP_65047	Idelalisib	0.4255
LINCSCP_7135	Cromakalim	0.4254
LINCSCP_23759	Avicin-G	0.4246
LINCSCP_124480	NXY 059	0.4205
LINCSCP_21266	CAY10618	0.4199
LINCSCP_111542	AZD-8055	0.4199
LINCSCP_264166	AB00540133	0.4198
LINCSCP_76664	AS-605240	0.4193
LINCSCP_178643	Terazosin	0.4191
LINCSCP_235357	Doramapimod	0.4181
LINCSCP_53179	BMS 641988	0.4158
LINCSCP_86492	LRRK2-IN-1	0.4147
LINCSCP_84641	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.4143
LINCSCP_115298	PF477736	0.413
LINCSCP_283898	SUDAHWBOROXANE-UHFFFAOYSA-N	0.4127
LINCSCP_190472	MLS001116157	0.4105
LINCSCP_117968	Blonanserin (Lonasen)	0.4105
LINCSCP_130018	Gefitinib	0.4103
LINCSCP_240682	SPECTRUM_001131	0.41
LINCSCP_112874	331771-20-1	0.4096
LINCSCP_6952	Fexofenadine	0.4089
LINCSCP_195763	BRD-K84749975	0.4087
LINCSCP_233785	BRD-K22321414	0.4087
LINCSCP_228110	BRD-K17968366	0.4086
LINCSCP_11509	LE 300	0.4045
LINCSCP_173275	DICUMAROL	0.4043
LINCSCP_92846	Dofequidar (fumarate)	0.4038
LINCSCP_256609	Tamatinib	0.4032
LINCSCP_11328	RO-154513	0.4032
LINCSCP_31787	Esomeprazole	0.4023
LINCSCP_6905	Enrofloxacin	0.4022
LINCSCP_58529	CHEMDIV3_007362	0.4022
LINCSCP_81282	apigenin	0.3998
