signatureid	compound	similarity
LINCSCP_5764	BRD-K66198023-237-01-9	1
LINCSCP_11021	ASN 04482516	0.8063
LINCSCP_285913	Loperamide	0.7951
LINCSCP_29351	AC1M52QF	0.7912
LINCSCP_159551	Pimavanserin	0.766
LINCSCP_152256	GW-5074	0.7593
LINCSCP_40172	Fluoropyruvate	0.7591
LINCSCP_127589	SPIRONOLACTONE	0.7364
LINCSCP_29125	AB00540133	0.7293
LINCSCP_40404	STK178014	0.7247
LINCSCP_165486	BRD-A25736793	0.7236
LINCSCP_193624	ZINC03898662	0.7207
LINCSCP_12686	Salermide	0.7178
LINCSCP_13000	Kinetin Riboside	0.7108
LINCSCP_206722	Flutamide	0.6979
LINCSCP_10557	Isoliquiritigenin	0.6946
LINCSCP_80747	Lamotrigine	0.6916
LINCSCP_260884	CHEMBL2360495	0.6901
LINCSCP_132481	Alpelisib	0.6794
LINCSCP_80571	NIKETHAMIDE	0.6778
LINCSCP_279572	BRD-K99842945	0.673
LINCSCP_13010	Benzenethanol, |a,4-dihydroxy-3-ethoxy-	0.6728
LINCSCP_20978	Avrainvillamide-analog-6	0.6705
LINCSCP_231873	BRD-K81408913	0.6628
LINCSCP_13027	Reminertant	0.6506
LINCSCP_288994	Blebbistatin	0.6453
LINCSCP_263820	FOXY-5	0.6445
LINCSCP_7124	AKT Inhibitor V, Triciribine	0.6395
LINCSCP_117782	844499-71-4	0.631
LINCSCP_13605	16Beta-bromoandrosterone	0.6306
LINCSCP_86251	Palbociclib	0.6269
LINCSCP_257306	BIBR-1532	0.6175
LINCSCP_7167	Kenpaullone	0.6151
LINCSCP_48544	BRD-K55155550	0.6145
LINCSCP_118375	Ibudilast	0.6136
LINCSCP_237980	CHEMBL1552615	0.6116
LINCSCP_70407	EMF-sumo1-1	0.611
LINCSCP_287484	CT-200783	0.6082
LINCSCP_54002	Piplartine	0.6046
LINCSCP_115310	Radicicol	0.6029
LINCSCP_26732	252916-29-3	0.6028
LINCSCP_144497	Deferasirox	0.6018
LINCSCP_93741	Lenvatinib (E7080)	0.5937
LINCSCP_47788	Esatenolol	0.5917
LINCSCP_48572	CHEMBL2140651	0.5881
LINCSCP_6976	Podofilox	0.5881
LINCSCP_5390	SMR000200744	0.5858
LINCSCP_5973	BRD-K74711637	0.5795
LINCSCP_83435	Ricolinostat	0.5777
LINCSCP_165412	Allitinib	0.5764
LINCSCP_59994	BRD-K08942755	0.5763
LINCSCP_127954	Dihydroergocristine	0.5742
LINCSCP_64087	BRD-K40425733	0.5737
LINCSCP_6048	SC_I_004	0.5728
LINCSCP_207016	BRD-K39172790-001-01-9	0.5705
LINCSCP_4204	Ichthynone	0.5695
LINCSCP_279133	BRD-K67925802	0.5684
LINCSCP_47462	Orphenadrine	0.566
LINCSCP_17995	Picotamide	0.5649
LINCSCP_133695	848193-68-0	0.5636
LINCSCP_13051	(3S,11bs)-Tetrabenazine	0.5613
LINCSCP_218217	TP14	0.5582
LINCSCP_266473	SPECTRUM_000886	0.5582
LINCSCP_7121	2-[(Dimethylamino)methyl]-2,3-dihydro-1H-inden-1-one	0.5555
LINCSCP_68609	Withaferin A	0.5529
LINCSCP_264273	179324-69-7	0.5481
LINCSCP_6489	Alvespimycin	0.5472
LINCSCP_19955	MLS002607743	0.5464
LINCSCP_226624	BSPBIO_002280	0.5444
LINCSCP_28175	BRD-K22314621	0.5402
LINCSCP_62460	BRD-K51368089	0.5387
LINCSCP_120931	Felodipine	0.5346
LINCSCP_18342	Trapidil	0.5334
LINCSCP_160450	METERGOLINE	0.532
LINCSCP_54065	Troglitazone	0.5317
LINCSCP_64310	BRD-K70711508	0.5265
LINCSCP_28302	BRD-K80058284	0.5259
LINCSCP_185119	BRD-K44564943	0.5251
LINCSCP_364	AM 281	0.5244
LINCSCP_212572	Broad-Sai-296	0.5239
LINCSCP_152975	Ziprasidone	0.5233
LINCSCP_188980	AF 1312TS	0.523
LINCSCP_7676	SCHEMBL5945809	0.5225
LINCSCP_7692	Methyl beta-carboline-3 carboxylate	0.514
LINCSCP_1794	MLS002473505	0.5123
LINCSCP_142188	Trazodone	0.5106
LINCSCP_253530	SA-440832	0.5077
LINCSCP_299197	BRD-K40958081	0.5047
LINCSCP_6819	Caffeine	0.5039
LINCSCP_216798	PCL2_000121	0.5029
LINCSCP_143790	AZD5363	0.5023
LINCSCP_209944	FGIN1-27	0.5015
LINCSCP_9042	BRD-K46047563	0.5012
LINCSCP_14742	GR 113808	0.5011
LINCSCP_308873	BRD-K15420741	0.5003
LINCSCP_244374	Racepinephrine	0.5003
LINCSCP_37940	BRD-K73602693	0.4998
LINCSCP_38228	SA-102676	0.4996
LINCSCP_312562	BRD-K85642378	0.4971
LINCSCP_127366	Diosmin	0.4968
LINCSCP_177830	MLS003079542	0.4952
LINCSCP_1666	MLS003221389	0.4949
LINCSCP_5561	MLS001116134	0.4942
LINCSCP_44726	Dilazep	0.4935
LINCSCP_38585	4L7B	0.4918
LINCSCP_164841	Tranylcypromine	0.4916
LINCSCP_280397	Estriol	0.4916
LINCSCP_217247	BRD-K44781077	0.4914
LINCSCP_118316	Clotrimazole	0.4908
LINCSCP_16517	SPOX1_002285	0.4887
LINCSCP_13343	Paxilline	0.4877
LINCSCP_7236	83002-04-4	0.487
LINCSCP_12884	Clonidine	0.4866
LINCSCP_61880	CHEMBL2355142	0.4853
LINCSCP_73426	Tyrphostin AG-112	0.4832
LINCSCP_12799	BAY-117821	0.4822
LINCSCP_18969	Nicergoline	0.4805
LINCSCP_252254	SA-427604	0.4799
LINCSCP_7161	131780-47-7	0.4798
LINCSCP_34529	BRD-K93923542-001-01-9	0.4779
LINCSCP_287692	Calcitriol	0.4774
LINCSCP_252472	MLS003129346	0.4751
LINCSCP_3165	BRD-K90256762	0.4743
LINCSCP_91867	NG,NG-Dimethyl-L-arginine, Dihydrochloride	0.4743
LINCSCP_93109	phylloquinone	0.4734
LINCSCP_8474	BRD-K30954716	0.4726
LINCSCP_212370	Benzo[E]Pyrene	0.4724
LINCSCP_194015	Carbinoxamine	0.4701
LINCSCP_207541	BML-278	0.468
LINCSCP_42119	BRD-K05562558	0.4676
LINCSCP_5918	CHEMBL41721	0.4671
LINCSCP_212150	Mupirocin	0.4657
LINCSCP_215940	ZINC04384996	0.465
LINCSCP_278114	BRD-K31112909	0.4645
LINCSCP_31721	MLS001065836	0.463
LINCSCP_8336	BRD-K77793090	0.4627
LINCSCP_5682	Pantoprazole	0.4624
LINCSCP_20728	PK04PUR_000351	0.4611
LINCSCP_49680	BRD-K64106162	0.4606
