signatureid	compound	similarity
LINCSCP_5764	BRD-K66198023-237-01-9	1
LINCSCP_165486	BRD-A25736793	0.5895
LINCSCP_29125	AB00540133	0.5805
LINCSCP_288994	Blebbistatin	0.5775
LINCSCP_206722	Flutamide	0.5605
LINCSCP_285913	Loperamide	0.5589
LINCSCP_29351	AC1M52QF	0.5353
LINCSCP_12686	Salermide	0.5318
LINCSCP_7167	Kenpaullone	0.5303
LINCSCP_127589	SPIRONOLACTONE	0.5138
LINCSCP_80571	NIKETHAMIDE	0.5092
LINCSCP_20738	Amoxicillin	0.4812
LINCSCP_237980	CHEMBL1552615	0.4729
LINCSCP_86251	Palbociclib	0.4633
LINCSCP_13000	Kinetin Riboside	0.4606
LINCSCP_48572	CHEMBL2140651	0.4599
LINCSCP_257306	BIBR-1532	0.4509
LINCSCP_22978	Mapp, D-Erythro	0.447
LINCSCP_132499	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.4455
LINCSCP_115310	Radicicol	0.4293
LINCSCP_5390	SMR000200744	0.4252
LINCSCP_40172	Fluoropyruvate	0.4226
LINCSCP_13010	Benzenethanol, |a,4-dihydroxy-3-ethoxy-	0.4203
LINCSCP_8288	SA-424763	0.4185
LINCSCP_260884	CHEMBL2360495	0.4154
LINCSCP_263820	FOXY-5	0.4104
LINCSCP_20728	PK04PUR_000351	0.4099
LINCSCP_7439	Estriol	0.4098
LINCSCP_3165	BRD-K90256762	0.4053
LINCSCP_118375	Ibudilast	0.405
LINCSCP_133033	BRD-A24396574-001-01-5	0.4022
LINCSCP_115256	TGX 221	0.4015
LINCSCP_62460	BRD-K51368089	0.3998
LINCSCP_176089	Isoconazole	0.3987
LINCSCP_20978	Avrainvillamide-analog-6	0.3985
LINCSCP_13051	(3S,11bs)-Tetrabenazine	0.3966
LINCSCP_7676	SCHEMBL5945809	0.3962
LINCSCP_226624	BSPBIO_002280	0.3926
LINCSCP_125156	CX-4945 (Silmitasertib)	0.3903
LINCSCP_20066	MLS001210968	0.3861
LINCSCP_50937	HLI-373	0.3832
LINCSCP_49576	ML162	0.3829
LINCSCP_231873	BRD-K81408913	0.381
LINCSCP_17995	Picotamide	0.3792
LINCSCP_13027	Reminertant	0.378
LINCSCP_130213	Withaferin A	0.3766
LINCSCP_279572	BRD-K99842945	0.3742
LINCSCP_7692	Methyl beta-carboline-3 carboxylate	0.3741
LINCSCP_234305	Tosedostat	0.3725
LINCSCP_287484	CT-200783	0.3721
LINCSCP_53857	Troglitazone	0.372
LINCSCP_159551	Pimavanserin	0.3696
LINCSCP_312562	BRD-K85642378	0.364
LINCSCP_26181	NCGC00238543-01	0.3638
LINCSCP_286481	BRD-A81936046	0.3619
LINCSCP_163292	NVP-AUY922	0.3606
LINCSCP_193624	ZINC03898662	0.3603
