ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
11188	NISCH	1.7893	4e-4
29763	PACSIN3	2.7594	0.0012
4651	MYO10	1.3469	0.0015
1846	DUSP4	1.5976	0.0016
581	BAX	1.9409	0.0017
7158	TP53BP1	1.8662	0.0021
3486	IGFBP3	1.3079	0.0025
9688	NUP93	1.1258	0.0025
6919	TCEA2	1.2688	0.0025
23097	CDK19	1.3536	0.0034
6284	S100A13	1.3295	0.0037
51170	HSD17B11	1.4988	0.0047
1788	DNMT3A	1.0517	0.0051
9181	ARHGEF2	1.0471	0.0056
154	ADRB2	2.1257	0.0064
1385	CREB1	1.3133	0.007
10174	SORBS3	1.3953	0.0075
11142	PKIG	1.4863	0.0079
501	ALDH7A1	1.0328	0.0086
3551	IKBKB	1.9769	0.009
5696	PSMB8	1.2316	0.0093
23368	PPP1R13B	1.1227	0.0094
8821	INPP4B	2.5929	0.01
5467	PPARD	1.3054	0.0109
3964	LGALS8	1.2951	0.0109
65123	INTS3	1.2473	0.0145
9738	CCP110	1.5971	0.0169
3202	HOXA5	1.204	0.0169
5770	PTPN1	1.0123	0.0175
1062	CENPE	2.3921	0.0188
10150	MBNL2	1.12	0.0191
10493	VAT1	1.3693	0.0198
998	CDC42	1.0896	0.0205
727	C5	1.2325	0.0208
1956	EGFR	2.0688	0.0214
8444	DYRK3	1.2244	0.0219
53343	NUDT9	2.0643	0.024
7867	MAPKAPK3	2.43	0.029
81533	ITFG1	1.0452	0.0293
2048	EPHB2	5.0369	0.0297
79187	FSD1	1.057	0.0312
79143	MBOAT7	1.0234	0.0342
1870	E2F2	2.2636	0.0387
6812	STXBP1	1.0919	0.0412
8202	NCOA3	1.0063	0.0415
9697	TRAM2	1.1367	0.0468
9653	HS2ST1	1.6583	0.0471
64080	RBKS	2.4865	0.049
54438	GFOD1	2.0332	0.0587
5566	PRKACA	1.0817	0.0741
3315	HSPB1	3.1921	0.085
9695	EDEM1	2.0912	0.0891
2534	FYN	1.8954	0.1008
11031	RAB31	2.4016	0.1075
57804	POLD4	1.743	0.1108
9053	MAP7	1.556	0.1192
57192	MCOLN1	3.4866	0.1234
23139	MAST2	1.9435	0.1628
22841	RAB11FIP2	2.2641	0.2057
1994	ELAVL1	1.616	0.2243
10782	ZNF274	1.5924	0.2372
6839	SUV39H1	1.4763	0.3098
230	ALDOC	1.4376	0.3454
5211	PFKL	1.4849	0.4176
51005	AMDHD2	1.2265	0.4562
