similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	232	Azithromycin	LSM-5821	NA	10uM	6h	LINCSCP_57905	VCAP
0.6941	1.1147e-34	232	Itrazole	LSM-5032	NA	10uM	6h	LINCSCP_257259	NCIH508
0.6892	4.9669e-34	232	BRD-A81936046	LSM-4484	NA	10uM	6h	LINCSCP_286481	SNGM
0.6778	1.4841e-32	232	Brefeldin A	LSM-42812	NA	0.1uM	6h	LINCSCP_54715	T3M10
0.6684	2.1286e-31	232	362-74-3	LSM-1265	PRKACA	10uM	6h	LINCSCP_10285	A673
0.6533	1.2891e-29	232	BRD4770	LSM-42692	EHMT2	10uM	24h	LINCSCP_31968	MCF7
0.6377	7.0479e-28	232	IN1541	LSM-4460	PRKAA1	10uM	6h	LINCSCP_53871	SNUC5
0.6275	8.4655e-27	232	(S)-(-)-BAY K 8644	LSM-4545	CACNA1C	10uM	6h	LINCSCP_53901	SNUC5
0.622	3.1349e-26	232	SB-216763	LSM-1161	GSK3B	10uM	6h	LINCSCP_235510	MCF10A
0.6201	4.8681e-26	232	FK 866	LSM-43216	NAMPT	0.1uM	6h	LINCSCP_287321	SNUC5
0.617	1.0034e-25	232	CHEMBL3186197	LSM-6215	IGF1R|INSR	10uM	6h	LINCSCP_53894	SNUC5
0.6147	1.6808e-25	232	CHEMBL1593913	LSM-3929	NA	10uM	24h	LINCSCP_238428	MCF7
0.6097	5.2709e-25	232	SJ 172550	LSM-43286	MDM4	10uM	6h	LINCSCP_40254	NCIH508
0.6006	3.9142e-24	232	MLS000862515	LSM-3487	NA	10uM	24h	LINCSCP_31399	MCF7
0.5919	2.526e-23	232	STK218951	LSM-4637	NA	10uM	24h	LINCSCP_46465	PC3
0.5919	2.5421e-23	232	SA-103123	LSM-41124	NA	10uM	6h	LINCSCP_34069	MCF7
0.5735	1.0995e-21	232	848193-68-0	LSM-6271	SIRT1	20uM	6h	LINCSCP_53942	SNUC5
0.5648	5.9548e-21	232	NSC23766	LSM-1818	NA	100uM	6h	LINCSCP_12509	CL34
0.5642	6.7557e-21	232	CHEMBL586058	LSM-2796	CASP3	10uM	6h	LINCSCP_289805	VCAP
0.5572	2.5535e-20	232	KUC104122	LSM-3825	NA	10uM	24h	LINCSCP_31407	MCF7
0.5548	3.9726e-20	232	16,16-Dimethyl prostaglandin e2	LSM-43285	HPGD	10uM	6h	LINCSCP_206385	COV644
0.5503	9.0552e-20	232	Nimodipine	LSM-1659	CACNA1C|CACNA1D|CACNA1F|CACNA1S|NR3C2	10uM	6h	LINCSCP_205606	CL34
0.5428	3.544e-19	232	Gefitinib	LSM-1098	EGFR	1uM	6h	LINCSCP_38876	MCF7
0.5405	5.3142e-19	232	67497-51-2	LSM-4607	NA	10uM	24h	LINCSCP_239451	MCF7
0.5364	1.1079e-18	232	848193-68-0	LSM-6271	SIRT1	20uM	6h	LINCSCP_40391	NCIH596
0.536	1.1833e-18	232	MLS-0437136.0001	LSM-2018	NA	10uM	24h	LINCSCP_31330	MCF7
0.5343	1.5843e-18	232	SJ 172550	LSM-43286	MDM4	10uM	6h	LINCSCP_256770	NCIH1694
0.5219	1.3155e-17	232	CHEMBL552425	LSM-1003	DDR1	0.37uM	24h	LINCSCP_69693	A375
0.5197	1.902e-17	232	3-(4-Pyridyl)indole	LSM-4569	ROCK1	10uM	6h	LINCSCP_53908	SNUC5
0.5181	2.4445e-17	232	Fluspirilene	LSM-3748	DRD2|HTR2A	5uM	6h	LINCSCP_21257	HCT116
0.5131	5.5844e-17	232	Flutamide	LSM-2621	AR	0.01uM	6h	LINCSCP_255551	MCF7
0.5054	1.9183e-16	232	Nifedipine	LSM-4176	CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1	10uM	6h	LINCSCP_287400	SNUC5
0.5033	2.6668e-16	232	MLS002729074	LSM-1256	NA	10uM	6h	LINCSCP_34171	MCF7
0.5025	3.0023e-16	232	MLS002264471	LSM-4120	NA	10uM	24h	LINCSCP_237981	MCF7
0.5013	3.6095e-16	232	KUC104488	LSM-3439	NA	10uM	6h	LINCSCP_57685	VCAP
0.501	3.7868e-16	232	Diotyrosine	LSM-5697	NA	10uM	24h	LINCSCP_58906	VCAP
0.4984	5.7172e-16	232	BRD-K16257790	LSM-38126	NA	10uM	24h	LINCSCP_65231	VCAP
0.4953	9.153e-16	232	Dihydrosamidin	LSM-3429	NA	10uM	24h	LINCSCP_290707	VCAP
0.4925	1.4077e-15	232	Gefitinib	LSM-1098	EGFR	0.1uM	6h	LINCSCP_30051	MCF10A
0.4908	1.8215e-15	232	CAY10618	LSM-4946	NAMPT	10uM	6h	LINCSCP_286645	SNGM
0.4872	3.1042e-15	232	Ursolic acid	LSM-4889	HSD11B1|PTPN1	70uM	6h	LINCSCP_50645	PL21
0.4866	3.4213e-15	232	BRD-K35002913	LSM-10533	NA	5uM	24h	LINCSCP_34978	MCF7
0.4857	3.8784e-15	232	Enalapril	LSM-3282	ACE	0.001uM	6h	LINCSCP_38873	MCF7
0.4856	3.978e-15	232	PKC Beta Inhibitor	LSM-4753	PRKCB	10uM	6h	LINCSCP_41911	NOMO1
