similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	498	Chloroquine	LSM-1901	NA	10uM	6h	LINCSCP_9800	A549
0.8598	7.2752e-147	498	AC1Q6JJ5	LSM-6192	TOP2A	0.001uM	6h	LINCSCP_9780	A549
0.8499	4.0651e-140	498	AC1Q6JJ5	LSM-6192	TOP2A	0.01uM	6h	LINCSCP_9781	A549
0.8098	5.8877e-117	498	Teniposide	LSM-1483	TOP2A	0.5uM	6h	LINCSCP_9520	A549
0.8065	2.6478e-115	498	Chlorambucil	LSM-2645	NA	20uM	24h	LINCSCP_17089	HA1E
0.7865	7.3082e-106	498	LY2874455	LSM-45659	NA	0.12uM	24h	LINCSCP_71574	A375
0.7811	1.6244e-103	498	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	LSM-6189	TOP1	0.5uM	6h	LINCSCP_9287	A549
0.7777	4.8829e-102	498	Doxorubicin	LSM-4062	TOP2A	0.5uM	6h	LINCSCP_9646	A549
0.7746	9.8609e-101	498	Sarcolysin	LSM-36838	NA	10uM	24h	LINCSCP_17070	HA1E
0.7702	6.115e-99	498	Doxorubicin	LSM-4062	TOP2A	0.1uM	6h	LINCSCP_9645	A549
0.7675	7.3952e-98	498	Teniposide	LSM-1483	TOP2A	0.1uM	6h	LINCSCP_9519	A549
0.7666	1.7678e-97	498	AC1Q6JJ5	LSM-6192	TOP2A	0.01uM	6h	LINCSCP_9782	A549
0.7622	9.7427e-96	498	Teniposide	LSM-1483	TOP2A	1uM	6h	LINCSCP_9522	A549
0.7607	3.9345999999999997e-95	498	Doxorubicin	LSM-4062	TOP2A	1uM	6h	LINCSCP_9648	A549
0.7603	5.2964e-95	498	AZD1152	LSM-45885	AURKB	3.33uM	24h	LINCSCP_73546	A375
0.7448	3.5095e-89	498	AC1Q6JJ5	LSM-6192	TOP2A	0.01uM	6h	LINCSCP_36331	MCF7
0.7405	1.1642e-87	498	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	LSM-6189	TOP1	0.1uM	6h	LINCSCP_9286	A549
0.7372	1.7326e-86	498	ETOPOSIDE	LSM-6348	TOP2A|TOP2B	0.37uM	24h	LINCSCP_74921	A375
0.7352	8.7309e-86	498	Teniposide	LSM-1483	TOP2A	1uM	6h	LINCSCP_36046	MCF7
0.7346	1.3404e-85	498	Mitoxantrone	LSM-2481	TOP2A	0.1uM	6h	LINCSCP_9578	A549
0.734	2.1237e-85	498	Merbarone	LSM-45500	NA	10uM	24h	LINCSCP_77980	A375
0.7278	2.7689e-83	498	Mitoxantrone	LSM-2481	TOP2A	0.01uM	6h	LINCSCP_201610	A549
0.724	4.9798e-82	498	Mitoxantrone	LSM-2481	TOP2A	0.1uM	6h	LINCSCP_36120	MCF7
0.7234	8.1421e-82	498	Teniposide	LSM-1483	TOP2A	1uM	6h	LINCSCP_30698	MCF7
0.7231	9.7463e-82	498	AC1MJ3VH	LSM-1731	TOP2A	0.1uM	6h	LINCSCP_9530	A549
0.7222	1.9408e-81	498	MLN-8054	LSM-1066	AURKA	0.37uM	24h	LINCSCP_78337	A375
0.7221	2.0366e-81	498	Gemcitabine	LSM-5333	POLA1|POLD1|POLE|RRM1|RRM2|RRM2B	0.5uM	6h	LINCSCP_9561	A549
0.7196	1.3739e-80	498	Chlorambucil	LSM-2645	NA	10uM	24h	LINCSCP_92272	HA1E
0.7144	6.2384e-79	498	SPECTRUM2_000920	LSM-1590	NA	0.37uM	24h	LINCSCP_77612	A375
0.7136	1.0726e-78	498	MLN-8054	LSM-1066	AURKA	1.11uM	24h	LINCSCP_78336	A375
0.7131	1.5344e-78	498	Teniposide	LSM-1483	TOP2A	1uM	6h	LINCSCP_21133	HCT116
