similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	143	Lopinavir	LSM-6027	NA	10uM	6h	LINCSCP_6708	A549
0.7808	1.3577e-30	143	Ricinine	LSM-3851	NA	10uM	6h	LINCSCP_7202	A549
0.7461	1.1098e-26	143	Fisetinidol	LSM-4014	NA	10uM	6h	LINCSCP_15156	HA1E
0.7404	4.2146e-26	143	SCHEMBL10061624	LSM-45114	NA	10uM	24h	LINCSCP_190600	A549
0.7312	3.4636e-25	143	MLS002264476	LSM-2977	NA	10uM	24h	LINCSCP_1400	A375
0.7272	8.3192e-25	143	Skiii	LSM-2462	SPHK1	10uM	6h	LINCSCP_2867	A375
0.7241	1.6549e-24	143	Azathioprine	LSM-42936	PPAT	3.33uM	24h	LINCSCP_101969	HELA
0.7214	2.9147e-24	143	BRD-K64523453	LSM-40789	NA	5uM	24h	LINCSCP_48120	PC3
0.7203	3.7357e-24	143	Phenoxazine	LSM-4657	NA	10uM	6h	LINCSCP_53699	SNU1040
0.7182	5.7429e-24	143	CHEMBL416418	LSM-6211	ASAH1|UGCG	60uM	6h	LINCSCP_12916	EFO27
0.7156	9.8391e-24	143	Azathioprine	LSM-42936	PPAT	1.11uM	24h	LINCSCP_101970	HELA
0.7134	1.5523e-23	143	PD-98059	LSM-3394	MAP2K1	10uM	6h	LINCSCP_21235	HCT116
0.7031	1.2492e-22	143	Fisetinidol	LSM-4014	NA	10uM	24h	LINCSCP_15096	HA1E
0.6973	3.8902e-22	143	SB-216763	LSM-1161	GSK3B	10uM	6h	LINCSCP_53347	SKMEL1
0.6953	5.7398e-22	143	Radicicol	LSM-43303	NA	10uM	3h	LINCSCP_145149	MDAMB231
0.6942	6.9715e-22	143	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	1.11uM	3h	LINCSCP_116100	HS578T
0.69	1.5655e-21	143	WYE 125132	LSM-1064	MTOR	3.33uM	24h	LINCSCP_111788	HEPG2
0.688	2.2537e-21	143	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.12uM	24h	LINCSCP_111851	HEPG2
0.6815	7.4704e-21	143	Valproic acid	LSM-4620	ABAT|ALDH5A1|HDAC1|SCN1A|SCN3A	10uM	6h	LINCSCP_29341	LOVO
0.6807	8.5099e-21	143	Mirtazapine	LSM-1706	ADRA2A|ADRA2B|ADRA2C|HTR2A|HTR2C|HTR3A	0.37uM	24h	LINCSCP_107064	HELA
0.6787	1.2283e-20	143	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	3h	LINCSCP_115393	HS578T
0.6768	1.7264e-20	143	RO-281675	LSM-6231	GCK	100uM	6h	LINCSCP_53321	SKMEL1
