ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
332	BIRC5	-7.7007	3.8763e-6
7153	TOP2A	-7.4942	6.941e-6
10112	KIF20A	-6.1812	7.3064e-6
5831	PYCR1	-5.7307	0
891	CCNB1	-6.1669	0
9212	AURKB	-5.4884	0
890	CCNA2	-6.9142	0
10652	YKT6	-4.6375	0
8061	FOSL1	-6.2163	0
6839	SUV39H1	-6.6544	0
6284	S100A13	-4.7184	0
9833	MELK	-7.255	0
26227	PHGDH	-5.1129	0
7168	TPM1	-5.1951	0
983	CDK1	-8.0381	0
11065	UBE2C	-8.7417	0
11200	CHEK2	-5.8859	0
8985	PLOD3	-4.5983	0
9133	CCNB2	-5.2299	0
727	C5	-4.3739	0
79073	TMEM109	-4.4712	1e-4
3385	ICAM3	-4.6941	1e-4
5427	POLE2	-4.8993	1e-4
1534	CYB561	-6.2376	1e-4
4172	MCM3	-6.0152	1e-4
991	CDC20	-6.9156	1e-4
11098	PRSS23	-3.932	1e-4
2274	FHL2	-5.5998	1e-4
5054	SERPINE1	-5.2667	1e-4
4927	NUP88	-4.6355	1e-4
5997	RGS2	-3.6788	1e-4
3486	IGFBP3	-8.6762	1e-4
4605	MYBL2	-4.5191	1e-4
1978	EIF4EBP1	-3.6706	1e-4
79902	NUP85	-4.3228	1e-4
116832	RPL39L	-3.2445	1e-4
8837	CFLAR	-4.4316	1e-4
1429	CRYZ	-3.6958	1e-4
4793	NFKBIB	-3.9656	1e-4
8480	RAE1	-3.6277	1e-4
84722	PSRC1	-3.4335	1e-4
9928	KIF14	-4.0899	2e-4
8607	RUVBL1	-3.5453	2e-4
1282	COL4A1	-5.9712	2e-4
3978	LIG1	-3.3547	2e-4
10051	SMC4	-3.9397	2e-4
7866	IFRD2	-4.5719	2e-4
54807	ZNF586	-3.7118	2e-4
10915	TCERG1	-3.9258	2e-4
26292	MYCBP	-3.6877	2e-4
5111	PCNA	-3.0352	2e-4
1017	CDK2	-5.0528	2e-4
1111	CHEK1	-3.3615	2e-4
9801	MRPL19	-2.8282	2e-4
2184	FAH	-3.3744	2e-4
51203	NUSAP1	-2.8667	2e-4
6790	AURKA	-6.3179	3e-4
5106	PCK2	-2.8705	3e-4
572	BAD	-2.7668	3e-4
993	CDC25A	-2.6001	3e-4
3925	STMN1	-2.5949	3e-4
11041	B4GAT1	-2.9855	3e-4
6616	SNAP25	-4.7648	3e-4
23210	JMJD6	-3.1716	3e-4
355	FAS	-2.6618	3e-4
4282	MIF	-2.529	3e-4
9289	ADGRG1	-3.0014	3e-4
1906	EDN1	-3.5391	4e-4
3280	HES1	-4.8544	4e-4
55038	CDCA4	-3.0761	4e-4
2920	CXCL2	-2.5347	5e-4
8520	HAT1	-2.926	5e-4
23636	NUP62	-2.5903	5e-4
672	BRCA1	-3.5558	5e-4
9688	NUP93	-3.4895	5e-4
9817	KEAP1	-2.4099	5e-4
7494	XBP1	-3.2998	5e-4
4893	NRAS	-2.4149	6e-4
10174	SORBS3	-7.3525	6e-4
6119	RPA3	-2.7398	6e-4
84617	TUBB6	-2.5551	6e-4
90861	HN1L	-3.8024	7e-4
8884	SLC5A6	-2.5055	7e-4
5223	PGAM1	-2.2772	7e-4
1062	CENPE	-2.7348	8e-4
6182	MRPL12	-2.5084	8e-4
7027	TFDP1	-2.9967	8e-4
