ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
22827	PUF60	-5.6218	4.3407e-7
9270	ITGB1BP1	-4.7915	9.3945e-7
5300	PIN1	-3.0964	3.4763e-6
1398	CRK	-3.3289	0
2778	GNAS	-4.753	0
51070	NOSIP	-2.4606	1e-4
5529	PPP2R5E	-4.4907	2e-4
84890	ADO	-2.5061	2e-4
51116	MRPS2	-3.4204	3e-4
7866	IFRD2	-2.2858	4e-4
9019	MPZL1	-2.2624	5e-4
2908	NR3C1	-2.0286	0.001
2195	FAT1	-2.0156	0.0014
10174	SORBS3	-1.9523	0.0018
64943	NT5DC2	-2.7174	0.0018
6117	RPA1	-1.8952	0.002
211	ALAS1	-1.919	0.0022
9801	MRPL19	-1.8232	0.0027
200081	TXLNA	-1.9014	0.0036
5468	PPARG	-1.741	0.004
9053	MAP7	-1.6576	0.0061
25932	CLIC4	-1.6469	0.0064
22887	FOXJ3	-1.6348	0.0064
8202	NCOA3	-1.74	0.007
9868	TOMM70A	-1.6078	0.0072
11004	KIF2C	-1.6471	0.0073
896	CCND3	-1.6078	0.0073
5018	OXA1L	-1.5914	0.0087
3480	IGF1R	-1.5621	0.0089
2597	GAPDH	-1.752	0.0089
2064	ERBB2	-1.5496	0.0097
7088	TLE1	-1.5499	0.0108
5721	PSME2	-1.5242	0.0111
10058	ABCB6	-1.5273	0.0112
10227	MFSD10	-1.5002	0.0117
2042	EPHA3	-1.5038	0.0128
1021	CDK6	-1.4732	0.0144
51097	SCCPDH	-1.4321	0.0158
6195	RPS6KA1	-1.4685	0.0164
23325	KIAA1033	-1.4684	0.0174
29916	SNX11	-1.4517	0.0184
10797	MTHFD2	-1.4015	0.0186
1848	DUSP6	-1.4299	0.0188
4651	MYO10	-1.3873	0.0192
665	BNIP3L	-1.3856	0.0201
4609	MYC	-1.3728	0.0204
2184	FAH	-1.3615	0.0211
9712	USP6NL	-1.3816	0.0215
22823	MTF2	-1.3567	0.0215
2920	CXCL2	-1.3523	0.0234
80758	PRR7	-1.3321	0.0243
10038	PARP2	-1.3236	0.0252
55818	KDM3A	-1.46	0.0253
8727	CTNNAL1	-1.3176	0.0259
1643	DDB2	-1.2975	0.0276
991	CDC20	-1.3982	0.0278
2956	MSH6	-1.2885	0.0286
2673	GFPT1	-1.2755	0.03
4638	MYLK	-1.2707	0.0312
3693	ITGB5	-1.2592	0.0327
8061	FOSL1	-1.271	0.0339
5054	SERPINE1	-1.2826	0.0349
5357	PLS1	-1.2259	0.0366
10190	TXNDC9	-1.2277	0.037
10099	TSPAN3	-1.2289	0.0378
26292	MYCBP	-1.2226	0.0382
8050	PDHX	-1.2134	0.0387
23597	ACOT9	-1.2041	0.0407
976	ADGRE5	-1.1826	0.0432
5110	PCMT1	-1.1806	0.0444
3202	HOXA5	-1.2285	0.0449
26020	LRP10	-1.1872	0.0449
9903	KLHL21	-1.2324	0.0459
1027	CDKN1B	-1.1288	0.0531
27244	SESN1	-1.1536	0.0534
5108	PCM1	-1.1323	0.0547
26520	TIMM9	-1.1221	0.055
10845	CLPX	-1.1178	0.0554
6500	SKP1	-1.1207	0.0564
3628	INPP1	-1.1326	0.0575
9817	KEAP1	-1.2079	0.0591
26064	RAI14	-1.1382	0.06
10969	EBNA1BP2	-1.072	0.0658
55012	PPP2R3C	-1.0723	0.0659
7416	VDAC1	-1.0776	0.0677
65123	INTS3	-1.0587	0.0689
55033	FKBP14	-1.0559	0.0695
23076	RRP1B	-1.0443	0.0726
7048	TGFBR2	-1.0354	0.0749
10318	TNIP1	-1.0332	0.0755
8726	EED	-1.0322	0.0759
