similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	415	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_188999	A549
0.7126	1.4726e-65	415	Diazoxide	LSM-3639	KCNJ11	0.12uM	24h	LINCSCP_97557	HA1E
0.6543	4.4971e-52	415	SPECTRUM1505012	LSM-1773	CYP19A1	1.11uM	24h	LINCSCP_97573	HA1E
0.6479	9.0817e-51	415	UB-165	LSM-1331	CHRNA3|CHRNA4|CHRNB2	10uM	6h	LINCSCP_22835	HEPG2
0.6362	1.8047e-48	415	Aurora A Inhibitor I	LSM-1065	AURKA	1.11uM	24h	LINCSCP_100892	HCC515
0.6292	3.9457e-47	415	Avasimibe	LSM-45417	NA	0.04uM	24h	LINCSCP_109052	HELA
0.629	4.2128e-47	415	Rimcazole	LSM-5777	SIGMAR1	1.11uM	24h	LINCSCP_97399	HA1E
0.6261	1.4895e-46	415	Loratadine	LSM-5891	HRH1	0.37uM	24h	LINCSCP_96615	HA1E
0.6226	6.6043e-46	415	Cyclosporin A	LSM-42829	PPIA|PPP3CA	0.04uM	24h	LINCSCP_174142	YAPC
0.6102	1.0896e-43	415	TAK-242	LSM-45934	NA	3.33uM	24h	LINCSCP_158092	PC3
0.6097	1.3032e-43	415	Lonidamine	LSM-6272	NA	100uM	6h	LINCSCP_53232	SKM1
0.6062	5.4273000000000004e-43	415	Ercalcitriol	LSM-45788	NA	0.12uM	24h	LINCSCP_173703	YAPC
0.6033	1.7045e-42	415	(-)-Tramadol	LSM-3125	OPRM1|SLC6A2|SLC6A4	3.33uM	24h	LINCSCP_137005	MCF7
0.5981	1.3087e-41	415	Inamrinone	LSM-6600	PDE3A	10uM	24h	LINCSCP_124996	HT29
0.5966	2.3289e-41	415	Cilostazol	LSM-3491	PDE3A	0.04uM	24h	LINCSCP_95299	HA1E
0.5929	9.5315e-41	415	TAK-242	LSM-45934	NA	1.11uM	24h	LINCSCP_171694	YAPC
0.5922	1.2253e-40	415	STK-674938	LSM-45580	NA	3.33uM	24h	LINCSCP_79416	A375
0.5881	5.8227e-40	415	STK179629	LSM-2626	CHRM1	10uM	6h	LINCSCP_192449	A549
0.5852	1.6656e-39	415	R547	LSM-45812	NA	0.37uM	24h	LINCSCP_94773	HA1E
0.5848	1.9343e-39	415	Manumycin-A	LSM-43075	FNTA|IKBKB	0.12uM	24h	LINCSCP_94958	HA1E
0.5839	2.7163e-39	415	Loratadine	LSM-5891	HRH1	10uM	24h	LINCSCP_125242	HT29
0.5817	6.0865e-39	415	K-115	LSM-45986	NA	0.37uM	24h	LINCSCP_106695	HELA
0.5793	1.477e-38	415	Glycopyrrolate	LSM-5163	CHRM1|CHRM2|CHRM3	1.11uM	24h	LINCSCP_108979	HELA
0.5759	5.0099e-38	415	AC1NSZCT	LSM-1785	NR3C1	1.11uM	24h	LINCSCP_97662	HA1E
0.5732	1.3059e-37	415	Cyclacillin	LSM-3987	NA	10uM	6h	LINCSCP_192562	A549
0.5731	1.3241e-37	415	GDC-0152	LSM-45425	NA	1.11uM	24h	LINCSCP_108937	HELA
0.5729	1.4388e-37	415	Theophylline	LSM-6010	ADORA1|ADORA2A|ADORA2B|ADORA3|PDE3A|PDE4A|PDE4B	0.37uM	24h	LINCSCP_109776	HELA
0.5711	2.6956e-37	415	Metoclopramide	LSM-3689	DRD2|HTR3A|HTR4	0.04uM	24h	LINCSCP_79779	A375
0.5679	8.2169e-37	415	MK-2206	LSM-1057	AKT1|AKT2|AKT3	1.11uM	24h	LINCSCP_97213	HA1E
0.5678	8.5436e-37	415	Midodrine	LSM-1815	ADRA1A|ADRA1B|ADRA1D	3.33uM	24h	LINCSCP_79899	A375
0.5655	1.8991e-36	415	Zosuquidar	LSM-5782	ABCB1	0.04uM	24h	LINCSCP_108946	HELA
0.5646	2.6192e-36	415	Curcumin	LSM-43083	PTGS1|PTGS2	1.11uM	24h	LINCSCP_76656	A375
0.5625	5.4246e-36	415	Nicergoline	LSM-3720	ADRA1A	3.33uM	24h	LINCSCP_161157	PC3
0.5601	1.2217e-35	415	Pinaverium bromide	LSM-45920	NA	0.12uM	24h	LINCSCP_174453	YAPC
0.5588	1.8471e-35	415	NVP DPP 728 dihydrochloride	LSM-45615	NA	10uM	24h	LINCSCP_142985	MCF7
0.5553	6.1236e-35	415	TAK-242	LSM-45934	NA	0.04uM	24h	LINCSCP_94686	HA1E
0.555	6.7313e-35	415	EX527	LSM-36370	SIRT1	0.04uM	24h	LINCSCP_143296	MCF7
0.552	1.8376e-34	415	BRD-K89185880	LSM-42130	NA	10uM	6h	LINCSCP_279189	PC3
0.551	2.5395e-34	415	(S)-(-)-BAY K 8644	LSM-4545	CACNA1C	10uM	6h	LINCSCP_53136	SKM1
0.5476	7.5935e-34	415	MLN-8054	LSM-1066	AURKA	0.04uM	24h	LINCSCP_141886	MCF7
0.5427	3.7088e-33	415	Secnidazole	LSM-5131	NA	0.04uM	24h	LINCSCP_125997	HT29
0.5403	7.8469e-33	415	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.04uM	24h	LINCSCP_76515	A375
0.5392	1.1254e-32	415	Etoricoxib	LSM-5650	PTGS2	0.37uM	24h	LINCSCP_106737	HELA
0.5336	6.5697e-32	415	Escitalopram	LSM-3569	SLC6A4	3.33uM	24h	LINCSCP_125999	HT29
0.533	7.8554e-32	415	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	24h	LINCSCP_94431	HA1E
0.5323	9.7742e-32	415	Atenolol	LSM-4355	ADRB1|ADRB2	0.12uM	24h	LINCSCP_161004	PC3
0.5323	9.8374e-32	415	OSI-930	LSM-1179	FLT1|FLT4|KDR|KIT	0.37uM	24h	LINCSCP_128416	HUVEC
0.5307	1.5979e-31	415	Falnidamol	LSM-3584	EGFR	0.12uM	24h	LINCSCP_108819	HELA
0.5295	2.29e-31	415	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.37uM	24h	LINCSCP_95225	HA1E
0.5262	6.2967e-31	415	MK-2461	LSM-45560	MET	0.04uM	24h	LINCSCP_94411	HA1E
0.5251	8.804e-31	415	HC-030031	LSM-45802	NA	0.37uM	24h	LINCSCP_79717	A375
0.5239	1.2371e-30	415	Emodic acid	LSM-4128	NA	10uM	6h	LINCSCP_22824	HEPG2
0.5229	1.6736e-30	415	Rivaroxaban	LSM-45951	NA	0.12uM	24h	LINCSCP_78146	A375
0.522	2.1742e-30	415	Ulipristal	LSM-45584	NA	0.37uM	24h	LINCSCP_97705	HA1E
0.5174	8.5217e-30	415	Artesunate	LSM-4916	NA	10uM	6h	LINCSCP_19462	HCC515
0.5165	1.1319e-29	415	Gliclazide	LSM-5096	ABCC8	0.12uM	24h	LINCSCP_94668	HA1E
0.5163	1.2061e-29	415	Birinapant	LSM-45858	BIRC2|BIRC3	1.11uM	24h	LINCSCP_108841	HELA
0.5147	1.8765e-29	415	AMSACRINE	LSM-45972	NA	0.37uM	24h	LINCSCP_160685	PC3
0.5132	2.923e-29	415	181144-66-1	LSM-2180	NA	0.37uM	24h	LINCSCP_160421	PC3
0.511	5.4534e-29	415	sarmentogenin	LSM-45246	NA	0.37uM	24h	LINCSCP_172402	YAPC
0.5101	7.2211e-29	415	ESTRAMUSTINE	LSM-45460	NA	1.11uM	24h	LINCSCP_78666	A375
0.5095	8.471e-29	415	N6022	LSM-45697	NA	0.04uM	24h	LINCSCP_173134	YAPC
0.5092	9.2884e-29	415	AC1NWAOC	LSM-21624	NA	10uM	24h	LINCSCP_106502	HELA
0.5081	1.2823e-28	415	BRD-K39887954	LSM-39465	NA	5uM	24h	LINCSCP_275523	PC3
0.5073	1.5904e-28	415	2-Bromo-.alpha.-ergocryptine	LSM-1746	ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C	10uM	6h	LINCSCP_192396	A549
0.505	3.0363e-28	415	MEK162 (ARRY-162, ARRY-438162)	LSM-45640	MAP2K1|MAP2K2	0.04uM	24h	LINCSCP_96581	HA1E
0.5009	9.5699e-28	415	Rosuvastatin	LSM-43032	HMGCR	0.12uM	24h	LINCSCP_96646	HA1E
0.5005	1.0676e-27	415	Proglumide	LSM-4439	CCKAR|CCKBR	0.04uM	24h	LINCSCP_159199	PC3
0.4999	1.2666e-27	415	Azelastine	LSM-5127	HRH1	10uM	24h	LINCSCP_97289	HA1E
0.495	4.8407e-27	415	Desmopressin	LSM-46024	NA	0.37uM	24h	LINCSCP_159437	PC3
0.494	6.4566e-27	415	SCH-28080	LSM-3243	ATP4A	10uM	24h	LINCSCP_122974	HT29
0.4919	1.1359e-26	415	3-Aminobenzamide	LSM-4525	NA	40uM	6h	LINCSCP_286279	SKMEL28
0.49	1.8987e-26	415	Bisoprolol	LSM-1886	ADRB1	1.11uM	24h	LINCSCP_79698	A375
0.4885	2.8337e-26	415	Rizatriptan	LSM-3691	HTR1B|HTR1D|HTR1F	0.37uM	24h	LINCSCP_97687	HA1E
0.4876	3.6176e-26	415	Emtricitabine	LSM-45730	NA	0.12uM	24h	LINCSCP_94662	HA1E
0.4873	3.8902e-26	415	ICI 192,605	LSM-45545	NA	10uM	24h	LINCSCP_94562	HA1E
0.4867	4.5548e-26	415	PF-03814735	LSM-45437	NA	0.12uM	24h	LINCSCP_78596	A375
0.4858	5.8521e-26	415	ZINC77024257	LSM-1171	MDM2	10uM	6h	LINCSCP_53194	SKM1
0.4847	7.7444e-26	415	PF-04217903	LSM-1166	MET	0.12uM	24h	LINCSCP_108903	HELA
0.4823	1.463e-25	415	Metformin	LSM-4730	GPD2|MT-ND1|ND2|ND3|ND4|ND4L|ND5|ND6|NDUFA1|NDUFA10|NDUFA11|NDUFA12|NDUFA13|NDUFA2|NDUFA3|NDUFA4|NDUFA4L2|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFAB1|NDUFAF1|NDUFAF2|NDUFAF3|NDUFAF4|NDUFB1|NDUFB10|NDUFB11|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9|NDUFC1|NDUFC2|NDUFS1|NDUFS2|NDUFS3|NDUFS4|NDUFS5|NDUFS6|NDUFS7|NDUFS8|NDUFV1|NDUFV2|NDUFV3	3.33uM	24h	LINCSCP_161325	PC3
0.4819	1.6016e-25	415	Sulbactam	LSM-45631	NA	0.37uM	24h	LINCSCP_96789	HA1E
0.4814	1.8208e-25	415	Cytarabine	LSM-5470	POLA1|POLB|POLD1|POLE	3.33uM	24h	LINCSCP_74125	A375
0.4804	2.3637e-25	415	Nemonapride	LSM-45497	NA	0.37uM	24h	LINCSCP_173492	YAPC
0.4804	2.3902e-25	415	RASAGILINE	LSM-45548	MAOB	1.11uM	24h	LINCSCP_171508	YAPC
0.4803	2.4498e-25	415	Cromakalim	LSM-1794	KCNJ8	10uM	6h	LINCSCP_7135	A549
0.4801	2.5585e-25	415	Rimcazole	LSM-5777	SIGMAR1	3.33uM	24h	LINCSCP_97398	HA1E
0.4781	4.3587e-25	415	Honokiol	LSM-6013	NA	3.33uM	24h	LINCSCP_109762	HELA
0.4771	5.6128e-25	415	Tazarotene	LSM-45376	RARA|RARB|RARG	1.11uM	24h	LINCSCP_97746	HA1E
0.4753	8.8876e-25	415	Sertraline HCl	LSM-45979	NA	1.11uM	24h	LINCSCP_97375	HA1E
0.475	9.5868e-25	415	Duloxetine	LSM-3591	SLC6A2|SLC6A3|SLC6A4	0.12uM	24h	LINCSCP_174465	YAPC
0.4749	9.7563e-25	415	Naphazoline	LSM-3737	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C	3.33uM	24h	LINCSCP_110007	HELA
0.4708	2.7833e-24	415	Tandutinib	LSM-5949	FLT3|KIT|PDGFRA|PDGFRB	10uM	24h	LINCSCP_6220	A549
0.4675	6.3898e-24	415	Mirodenafil (dihydrochloride)	LSM-45289	NA	0.37uM	24h	LINCSCP_141842	MCF7
0.4627	2.093e-23	415	Sirolimus	LSM-42782	FKBP1A|MTOR	10uM	24h	LINCSCP_9985	A549
0.4615	2.8167e-23	415	Tamoxifen	LSM-42959	ESR1|ESR2	30uM	6h	LINCSCP_50687	PL21
0.4598	4.2046e-23	415	Semagacestat (LY450139)	LSM-45411	NA	3.33uM	24h	LINCSCP_108990	HELA
0.4589	5.3012e-23	415	Nordihydroguaiaretic acid	LSM-6507	NA	10uM	24h	LINCSCP_77914	A375
0.4577	6.9857e-23	415	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	0.37uM	24h	LINCSCP_99387	HCC515
0.4567	9.0481e-23	415	Ibutilide	LSM-43264	KCNH2	3.33uM	24h	LINCSCP_175097	YAPC
0.4524	2.4976e-22	415	RO4987655	LSM-45489	MAP2K1|MAP2K2	1.11uM	24h	LINCSCP_95224	HA1E
0.4522	2.635e-22	415	Eicosatrienoic acid (20:3 n-3)	LSM-42997	NA	10uM	6h	LINCSCP_221010	HEPG2
0.4487	6.0209e-22	415	BRD-K07922534	LSM-15106	NA	10uM	6h	LINCSCP_65397	VCAP
0.448	7.058e-22	415	Bimatoprost	LSM-45826	NA	0.12uM	24h	LINCSCP_124964	HT29
0.4465	1.0002e-21	415	Maxacalcitol-D6	LSM-45401	NA	0.37uM	24h	LINCSCP_173552	YAPC
0.4455	1.2615e-21	415	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	0.12uM	24h	LINCSCP_144609	MDAMB231
0.4446	1.5505e-21	415	L-690330	LSM-4578	IMPA1	10uM	6h	LINCSCP_40333	NCIH596
0.443	2.2504e-21	415	10-DEBC	LSM-4710	PIM1	20uM	6h	LINCSCP_53219	SKM1
0.4418	2.9457e-21	415	Gabapentin	LSM-5716	CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8	10uM	24h	LINCSCP_158739	PC3
0.4408	3.7127e-21	415	AC1O8PYD	LSM-1697	NR3C1	10uM	6h	LINCSCP_22859	HEPG2
0.4407	3.8189e-21	415	AVN-944	LSM-45510	NA	1.11uM	24h	LINCSCP_95410	HA1E
0.4401	4.3688e-21	415	Picotamide	LSM-3497	TBXA2R	0.37uM	24h	LINCSCP_107583	HELA
0.4391	5.4076e-21	415	Parbendazole	LSM-4893	TUBB	0.5uM	6h	LINCSCP_50739	RKO
0.4391	5.461e-21	415	Ricolinostat	LSM-6324	NA	1.11uM	24h	LINCSCP_159706	PC3
0.4379	7.1398e-21	415	Propentofylline	LSM-3315	PDE1A	0.12uM	24h	LINCSCP_171558	YAPC
0.4372	8.3119e-21	415	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	1uM	6h	LINCSCP_36064	MCF7
0.4366	9.5061e-21	415	R-7128	LSM-45627	NA	10uM	24h	LINCSCP_109161	HELA
0.4352	1.3252e-20	415	Vitinoin	LSM-2135	RARA|RARB|RARG|RORB	10uM	6h	LINCSCP_7147	A549
0.4344	1.5671e-20	415	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	24h	LINCSCP_106674	HELA
0.4318	2.8095e-20	415	Indomethacin	LSM-3275	PPARG|PTGDR2|PTGS1|PTGS2	10uM	24h	LINCSCP_75703	A375
0.4288	5.4402e-20	415	Piperidolate	LSM-1951	CHRM1	0.37uM	24h	LINCSCP_144548	MCF7
0.428	6.4752e-20	415	Avagacestat (BMS-708163)	LSM-45535	APH1A|APH1B|NCSTN|PSEN1|PSEN2|PSENEN	0.12uM	24h	LINCSCP_108513	HELA
0.4278	6.8283e-20	415	Nilotinib	LSM-1099	ABL1|BCR|KIT	3.33uM	24h	LINCSCP_96529	HA1E
0.4276	7.0526e-20	415	RG 108	LSM-6283	DNMT1	80uM	6h	LINCSCP_54812	T3M10
0.4253	1.1571e-19	415	Zosuquidar	LSM-5782	ABCB1	0.37uM	24h	LINCSCP_142328	MCF7
0.425	1.2353e-19	415	Tyrphostin 1	LSM-2933	NA	10uM	6h	LINCSCP_234202	JHUEM2
-0.4248	1.2938e-19	415	ZINC01050121	LSM-6210	NA	20uM	6h	LINCSCP_66231	WSUDLCL2
0.4244	1.4195e-19	415	BRD-K41087962	LSM-42690	NA	0.5uM	6h	LINCSCP_50608	PL21
0.4238	1.6097e-19	415	BMS-927711	LSM-45712	CALCRL	10uM	24h	LINCSCP_76002	A375
0.4221	2.3402e-19	415	TCB2	LSM-45588	NA	3.33uM	24h	LINCSCP_141822	MCF7
0.4219	2.4214e-19	415	Rivaroxaban	LSM-45951	NA	3.33uM	24h	LINCSCP_78143	A375
0.4218	2.4745e-19	415	(S)-Zearalenone	LSM-44632	NA	20uM	24h	LINCSCP_17083	HA1E
0.4216	2.5848e-19	415	Deoxycholic acid	LSM-5529	GPBAR1	10uM	24h	LINCSCP_106137	HELA
0.4213	2.7624e-19	415	AKT Inhibitor V, Triciribine	LSM-1546	AKT1|AKT2|AKT3	10uM	6h	LINCSCP_7124	A549
0.4201	3.5531e-19	415	Pindolol	LSM-1953	ADRB1|ADRB2|HTR1A	0.04uM	24h	LINCSCP_174934	YAPC
