similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8805	5.0547e-26	77	MK-8245	LSM-45756	NA	3.33uM	24h	LINCSCP_71302	A375
0.8791	7.697e-26	77	Nortriptyline	LSM-4039	KCNJ10|SLC6A2|SLC6A4	10uM	6h	LINCSCP_18450	HCC515
0.8754	2.2048e-25	77	Zuclomiphene	LSM-42849	ESR1	10uM	24h	LINCSCP_155684	PC3
0.8737	3.554e-25	77	BRD-K12285126	LSM-37903	NA	10uM	24h	LINCSCP_48918	PC3
0.8716	6.3341e-25	77	Triflupromazine	LSM-3421	DRD2|HTR2B	10uM	24h	LINCSCP_18	A375
0.8674	1.9732e-24	77	CYTO7H11	LSM-4351	BAX	3uM	6h	LINCSCP_9765	A549
0.8586	1.8487e-23	77	1446-61-3	LSM-3383	CNR1	10uM	6h	LINCSCP_55824	VCAP
0.8567	2.9329e-23	77	Raloxifene	LSM-3425	ESR1|ESR2	10uM	24h	LINCSCP_172567	YAPC
0.8545	4.9041e-23	77	CHEMBL299879	LSM-1923	NPY5R	10uM	6h	LINCSCP_55762	VCAP
0.8538	5.8672e-23	77	Metergoline Phenylmethyl Ester	LSM-1441	HTR1A|HTR2A	10uM	24h	LINCSCP_14969	HA1E
0.853	7.1244e-23	77	Bazedoxifene HCl	LSM-45508	ESR1|ESR2	3.33uM	24h	LINCSCP_175443	YAPC
0.8471	2.7722e-22	77	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_81250	A549
0.8451	4.3408e-22	77	CAY-10594	LSM-6256	PLD2	20uM	6h	LINCSCP_19563	HCC515
0.8422	8.1324e-22	77	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	6h	LINCSCP_58038	VCAP
0.8376	2.2024e-21	77	Dronedarone HCl	LSM-45428	CACNA1C|CACNA1D|CACNA1F|CACNA1S|HCN4|KCNJ2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	3.33uM	24h	LINCSCP_170029	YAPC
0.837	2.5115e-21	77	Trifluoperazine	LSM-4010	DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_177136	A375
0.8365	2.7609e-21	77	RS-39604	LSM-2461	HTR4	10uM	6h	LINCSCP_56543	VCAP
0.8364	2.8315e-21	77	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_13427	H1299
0.8336	5.105e-21	77	Tamoxifen	LSM-42959	ESR1|ESR2	10uM	24h	LINCSCP_10167	A549
0.833	5.7993e-21	77	AC480 (BMS-599626)	LSM-45494	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_156534	PC3
0.8325	6.3185e-21	77	Cediranib	LSM-5926	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	6h	LINCSCP_47040	PC3
0.8319	7.2766e-21	77	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	6h	LINCSCP_15667	HA1E
0.8314	7.9386e-21	77	Amitriptyline	LSM-3190	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|SLC6A2|SLC6A4	10uM	24h	LINCSCP_103524	HELA
0.8307	9.2376e-21	77	AC480 (BMS-599626)	LSM-45494	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_170136	YAPC
0.8293	1.2189e-20	77	BRD-A82197375	LSM-45476	NA	10uM	24h	LINCSCP_169416	YAPC
0.8284	1.4725e-20	77	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	6h	LINCSCP_19607	HCC515
0.8277	1.68e-20	77	Trifluoperazine	LSM-4010	DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_103554	HELA
-0.8276	1.6974e-20	77	Citco	LSM-44970	NA	10uM	6h	LINCSCP_30383	MCF7
0.8272	1.8692e-20	77	SMR000075319	LSM-6371	KPNB1	3uM	6h	LINCSCP_9512	A549
0.8271	1.8817e-20	77	Thiothixene	LSM-43048	HTR2A	10uM	6h	LINCSCP_2657	A375
0.8242	3.3148e-20	77	(R,S)-Indatraline	LSM-5209	MAOA|MAOB	10uM	6h	LINCSCP_58235	VCAP
0.8241	3.3843e-20	77	10-DEBC	LSM-4710	PIM1	20uM	24h	LINCSCP_790	A375
0.8228	4.3397e-20	77	Falnidamol	LSM-3584	EGFR	10uM	6h	LINCSCP_56587	VCAP
0.8213	5.8313e-20	77	rifampicin	NA	NA	10uM	24h	LINCSCP_81711	A549
0.8209	6.2726e-20	77	MLS000682490	LSM-4195	OPRK1	10uM	6h	LINCSCP_57501	VCAP
0.8202	7.1872e-20	77	AC480 (BMS-599626)	LSM-45494	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_104956	HELA
0.8185	9.8927e-20	77	Wiskostatin	LSM-1364	WASL	10uM	6h	LINCSCP_18355	HCC515
