signatureid	compound	similarity
LINCSCP_14309	IAA-94	-0.9433
LINCSCP_294869	ST022313	-0.937
LINCSCP_27086	TyrphostinAG835	-0.9113
LINCSCP_310207	BRD-K95118263	-0.9015
LINCSCP_52334	MLS000038113	-0.8993
LINCSCP_122046	Indole-3-carbinol	-0.894
LINCSCP_170517	Celecoxib	-0.8915
LINCSCP_304229	BRD-K38498143	-0.8904
LINCSCP_214514	Procarbazine	-0.8868
LINCSCP_229712	BRD-K66898048	-0.8806
LINCSCP_204372	Levcromakalim	-0.88
LINCSCP_95995	Thioguanine	-0.8738
LINCSCP_27203	MLS002474103	-0.873
LINCSCP_7152	BRL54443	-0.8702
LINCSCP_62762	BRD-K07020505	-0.8662
LINCSCP_247855	BRD-K40121369	-0.8655
LINCSCP_58259	Etoposide	-0.8632
LINCSCP_257389	TSU-68	-0.863
LINCSCP_18426	Iodophenpropit	-0.8616
LINCSCP_65260	BRD-K31441680	-0.8593
LINCSCP_231756	BRD-K38620156	-0.8583
LINCSCP_118542	Belinostat	-0.854
LINCSCP_59556	DL-Norepinephrine	-0.8531
LINCSCP_56244	BRL-37344	-0.8492
LINCSCP_60010	BRD-K19724753	-0.8483
LINCSCP_43548	NSC141540	-0.848
LINCSCP_43184	CHEMBL2362357	-0.8474
LINCSCP_35801	CHEMBL1242477	-0.8472
LINCSCP_8427	BRD-K01594737	-0.8454
LINCSCP_216949	F1566-0341	-0.8441
LINCSCP_170921	MLN 2480	-0.8438
LINCSCP_15707	CHEMBL1521956	-0.8432
LINCSCP_60199	BRD-K51390937	-0.841
LINCSCP_294817	Sitagliptin	-0.8394
LINCSCP_74915	PSI-6130	-0.8352
LINCSCP_43246	Dizocilpine	-0.8351
LINCSCP_149263	NVP-BHG712	-0.8345
LINCSCP_77757	E 2012	-0.8343
LINCSCP_91847	Temoporfin	-0.834
LINCSCP_238299	Palonosetron	-0.8338
LINCSCP_54610	Pifithrin	-0.8326
LINCSCP_117767	MLS006011051	-0.8321
LINCSCP_217412	CHEMBL1473216	-0.8303
