signatureid	compound	similarity
LINCSCP_91636	Ritonavir	1
LINCSCP_169613	TG 100801	0.5692
LINCSCP_157182	BMS-777607	0.5601
LINCSCP_111132	Bretazenil	0.5202
LINCSCP_169554	NUTLIN 3	0.5071
LINCSCP_73192	AMG 837 (calcium hydrate)	0.494
LINCSCP_137765	Glipizide	0.4883
LINCSCP_119876	Castanospermine	0.4774
LINCSCP_169851	Rilmenidine	0.4756
LINCSCP_121858	BRD-A32440707	0.4727
LINCSCP_121860	omeprazole	0.472
LINCSCP_155306	Trimethobenzamide	0.4716
LINCSCP_91439	Meptazinol	0.468
LINCSCP_120927	Rifabutin	0.4674
LINCSCP_121560	AGI-6780	0.4665
LINCSCP_95929	Penciclovir	0.4636
LINCSCP_168866	Glyburide	0.4614
LINCSCP_168295	Praziquantel	0.4602
LINCSCP_163653	GSK-1904529A	0.4593
LINCSCP_103693	AZD1152	0.4581
LINCSCP_93892	Cholic acid	0.4577
LINCSCP_168756	Sulpiride	0.4561
LINCSCP_138401	Labetalol	0.4539
LINCSCP_92002	Enoxolone	0.4527
LINCSCP_168268	TH-302	0.4522
LINCSCP_129816	936890-98-1	0.4491
LINCSCP_168819	Halofantrine	0.4487
LINCSCP_137893	Doxazosin	0.4485
LINCSCP_169745	Dinaciclib	0.4473
LINCSCP_121925	Altanserin	0.4465
LINCSCP_93694	CLONAZEPAM	0.446
LINCSCP_120508	Tonabersat	0.4454
LINCSCP_104384	Lorazepam	0.4432
LINCSCP_119951	Pantoprazole	0.4428
LINCSCP_76658	Curcumin	0.4425
LINCSCP_91485	Ornidazole	0.4387
LINCSCP_120901	Zuclomiphene	0.4377
LINCSCP_156699	Trovafloxacin mesylate	0.4373
LINCSCP_120887	Amlexanox	0.4369
LINCSCP_168697	XL335	0.4362
LINCSCP_121685	Rilpivirine	0.4357
LINCSCP_141367	FK888	0.4329
LINCSCP_161205	Furosemide	0.4302
LINCSCP_135985	Diclofenac	0.4297
LINCSCP_155344	FK 866	0.4294
LINCSCP_138016	Emedastine	0.4293
LINCSCP_92961	Ciprofloxacin	0.4289
LINCSCP_159967	Tacrine	0.4274
LINCSCP_96019	Desmopressin	0.4271
LINCSCP_169639	Pomalidomide	0.4258
LINCSCP_170880	127408-30-4	0.4253
LINCSCP_123475	(Z) Fluvoxamine	0.4249
LINCSCP_122035	Diphenidol	0.4246
LINCSCP_175233	Lu AE58054 (Hydrochloride)	0.4234
LINCSCP_234666	Lenalidomide	0.422
LINCSCP_79208	SIN-1, Hydrochloride	0.4218
LINCSCP_121073	Actarit	0.4212
LINCSCP_138256	AZ628	0.4209
LINCSCP_121649	PSI-7977	0.4184
LINCSCP_109955	Anidulafungin	0.418
LINCSCP_126385	STK-674938	0.4162
LINCSCP_104024	GW842166X	0.4153
LINCSCP_93464	JNJ-38877605	0.4143
LINCSCP_155671	Bicalutamide	0.4131
LINCSCP_85919	PF-562271	0.4127
LINCSCP_168764	10-DEBC	0.4121
LINCSCP_138022	Swainsonine	0.411
LINCSCP_123495	Vortioxetine (Lu AA21004) HBr	0.4109
LINCSCP_138026	Dofequidar (fumarate)	0.4109
LINCSCP_120932	Felodipine	0.4105
LINCSCP_84611	GSK 1059615	0.409
LINCSCP_95779	Ticagrelor	0.4088
LINCSCP_139642	Selumetinib	0.4085
LINCSCP_138182	CI-1040	0.4084
LINCSCP_111092	PA-824	0.4081
LINCSCP_163738	THZ-2-98-01	0.4073
LINCSCP_137565	Donitriptan hydrochloride	0.4071
LINCSCP_96069	PF-04447943	0.4063
LINCSCP_161499	Telmisartan	0.4058
LINCSCP_130527	CHEMBL1083527	0.4056
LINCSCP_139672	Pentoxifylline	0.4052
LINCSCP_94893	ALX-5407	0.4042
