signatureid	compound	similarity
LINCSCP_91636	Ritonavir	1
LINCSCP_169613	TG 100801	0.6794
LINCSCP_253743	SA-440832	0.6626
LINCSCP_73426	Tyrphostin AG-112	0.6541
LINCSCP_164966	TAK-715	0.6481
LINCSCP_121860	omeprazole	0.6468
LINCSCP_169745	Dinaciclib	0.6468
LINCSCP_91485	Ornidazole	0.6404
LINCSCP_121560	AGI-6780	0.6272
LINCSCP_106847	3-(4-Pyridyl)indole	0.6268
LINCSCP_155306	Trimethobenzamide	0.6249
LINCSCP_169554	NUTLIN 3	0.6207
LINCSCP_96070	PF-04447943	0.6181
LINCSCP_84611	GSK 1059615	0.6181
LINCSCP_111132	Bretazenil	0.6136
LINCSCP_137765	Glipizide	0.6131
LINCSCP_169885	SPECTRUM_001092	0.6121
LINCSCP_121649	PSI-7977	0.6095
LINCSCP_138016	Emedastine	0.6094
LINCSCP_119876	Castanospermine	0.6087
LINCSCP_157211	PK-11195	0.608
LINCSCP_13548	KO143	0.604
LINCSCP_120927	Rifabutin	0.5964
LINCSCP_157182	BMS-777607	0.5947
LINCSCP_145796	BMS-387032	0.5936
LINCSCP_73192	AMG 837 (calcium hydrate)	0.5905
LINCSCP_173040	Ttnpb	0.5902
LINCSCP_138026	Dofequidar (fumarate)	0.5896
LINCSCP_74955	nimodipine	0.5895
LINCSCP_168756	Sulpiride	0.5872
LINCSCP_137893	Doxazosin	0.5839
LINCSCP_169852	Rilmenidine	0.5835
LINCSCP_73420	CHEMBL179288	0.5821
LINCSCP_91809	Cobicistat (GS-9350)	0.5816
LINCSCP_92002	Enoxolone	0.5811
LINCSCP_93694	CLONAZEPAM	0.5782
LINCSCP_96096	Fipronil	0.5777
LINCSCP_121876	ETOPOSIDE	0.5766
LINCSCP_120901	Zuclomiphene	0.5758
LINCSCP_13216	Cardamomin	0.5754
LINCSCP_143007	Furosemide	0.5747
LINCSCP_91826	(-)-Tramadol	0.5728
LINCSCP_42924	Mebendazole	0.5721
LINCSCP_168819	Halofantrine	0.572
LINCSCP_168866	Glyburide	0.5685
LINCSCP_93815	KW-2478	0.5684
LINCSCP_139757	Propentofylline	0.5677
LINCSCP_273052	BRD-K58746048-001-01-6	0.5666
LINCSCP_92922	Metoprolol	0.5654
LINCSCP_121925	Altanserin	0.5654
LINCSCP_42570	Oxibendazole	0.5637
LINCSCP_120692	Cevimeline hydrochloride	0.5609
LINCSCP_94893	ALX-5407	0.559
LINCSCP_135985	Diclofenac	0.5585
LINCSCP_138401	Labetalol	0.558
LINCSCP_72254	Odanacatib (MK-0822)	0.5569
LINCSCP_155250	SPECTRUM_001522	0.5565
LINCSCP_120508	Tonabersat	0.5564
LINCSCP_135405	Suprofen	0.5534
LINCSCP_103693	AZD1152	0.5528
LINCSCP_161499	Telmisartan	0.5508
LINCSCP_172690	Amuvatinib	0.549
LINCSCP_121073	Actarit	0.5488
LINCSCP_93765	CGP-12177	0.5487
LINCSCP_78749	Tacalcitol	0.5482
LINCSCP_159967	Tacrine	0.5479
LINCSCP_158330	Lorcaserin HCl	0.5464
LINCSCP_138256	AZ628	0.5442
LINCSCP_156699	Trovafloxacin mesylate	0.5434
LINCSCP_132266	Enzastaurin	0.5432
LINCSCP_76658	Curcumin	0.5417
LINCSCP_121722	Voriconazole	0.5397
LINCSCP_168442	Sorafenib	0.5381
LINCSCP_34563	Lamivudine	0.5375
LINCSCP_122973	Primaquine	0.5375
LINCSCP_170880	127408-30-4	0.5374
LINCSCP_39859	SCH-79797	0.5368
LINCSCP_138060	Ammonium Glycyrrhizinate	0.5366
LINCSCP_93601	Roquinimex	0.5356
LINCSCP_120932	Felodipine	0.5353
LINCSCP_143344	Anidulafungin	0.5351
LINCSCP_104024	GW842166X	0.5349
LINCSCP_99094	Ipriflavone	0.5346
LINCSCP_155671	Bicalutamide	0.5322
LINCSCP_137565	Donitriptan hydrochloride	0.5319
LINCSCP_95929	Penciclovir	0.5319
LINCSCP_92716	Rimonabant	0.5318
LINCSCP_139744	CIANIDANOL	0.5311
LINCSCP_77496	Clofibrate	0.5304
LINCSCP_75160	Minaprine	0.5297
