signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8349
LINCSCP_94795	Clindamycin	0.8143
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8118
LINCSCP_97302	Sertindole	0.8111
LINCSCP_98128	Thioguanosine	0.8098
LINCSCP_98036	Bisoprolol	0.8023
LINCSCP_94444	Dabigatran Etexilate	0.7926
LINCSCP_14054	Arvanil	0.7887
LINCSCP_93690	CLONAZEPAM	0.7749
LINCSCP_94140	Paricalcitol	0.7726
LINCSCP_93451	Amoxapine	0.7664
LINCSCP_94408	MK-2461	0.7512
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7435
LINCSCP_91215	Closantel	0.7408
LINCSCP_90361	Oprozomib (ONX 0912)	0.7353
LINCSCP_15092	BMY45778	0.7256
LINCSCP_95567	Gefitinib	0.7238
LINCSCP_92961	Ciprofloxacin	0.707
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.703
LINCSCP_171083	SPECTRUM_001418	0.7023
LINCSCP_143185	Lomitapide	0.7022
LINCSCP_169883	Carfilzomib (PR-171)	0.6933
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.6828
LINCSCP_96784	brefeldin-a	0.6757
LINCSCP_126087	Duloxetine	0.6657
LINCSCP_172710	MLN9708	0.664
LINCSCP_93085	Rilpivirine	0.6637
LINCSCP_55947	Palmitoyl Dopamine	0.6619
LINCSCP_139694	Aminolevulinic acid	0.6602
LINCSCP_170777	Ketorolac	0.658
LINCSCP_106372	Oxybenzone	0.6569
LINCSCP_234224	Phenethylisothiocyanate	0.6568
LINCSCP_95589	Dipraglurant	0.6561
LINCSCP_168764	10-DEBC	0.656
LINCSCP_145645	SCHEMBL3958507	0.6552
LINCSCP_15720	MLS000040279	0.6522
LINCSCP_171784	R547	0.6503
LINCSCP_142548	R-7128	0.6492
LINCSCP_3809	Tubastatin A	0.6479
LINCSCP_173950	VU-0402605	0.6474
LINCSCP_14038	Skiii	0.6453
LINCSCP_94223	BRD-A96746500	0.6448
LINCSCP_169613	TG 100801	0.643
LINCSCP_94002	Ambroxol	0.6415
LINCSCP_141860	Rosuvastatin	0.639
LINCSCP_113567	Sirolimus	0.6379
LINCSCP_131268	BRD-A24396574-001-01-5	0.6357
LINCSCP_106662	BRD-A08662020	0.6355
LINCSCP_123408	Tacedinaline	0.6339
LINCSCP_135943	Danusertib	0.6324
LINCSCP_106789	Manumycin-A	0.6313
LINCSCP_11543	IN1152	0.6288
LINCSCP_107794	CC-930	0.6254
LINCSCP_256458	Navitoclax	0.6251
LINCSCP_157555	Idelalisib	0.6234
LINCSCP_72859	Sitagliptin	0.6231
LINCSCP_92360	S1RA (hydrochloride)	0.6222
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.6216
LINCSCP_167826	3-Aminobenzamide	0.6212
LINCSCP_138253	AZ628	0.621
LINCSCP_158608	Lidoflazine	0.6203
