signatureid	compound	similarity
LINCSCP_234162	COT-10B	0.8911
LINCSCP_12926	XAV 939	0.8812
LINCSCP_250242	Entinostat	0.8585
LINCSCP_21206	NVP-AUY922	0.8556
LINCSCP_29284	Thioridazine	0.8391
LINCSCP_56881	Capsaicin	0.8271
LINCSCP_310	C2-Ceramide	0.8249
LINCSCP_42156	ST012015	0.8123
LINCSCP_135795	Procaine	0.812
LINCSCP_55886	Nylidrin	0.8089
LINCSCP_355	SCH-28080	0.8087
LINCSCP_15738	Triazine Scaffold, 33	0.8019
LINCSCP_282968	MLS002699429	0.8008
LINCSCP_98422	Clinofibrate	0.7954
LINCSCP_80821	PF-4136309	0.7919
LINCSCP_69286	Linsitinib	0.7906
LINCSCP_69142	CP466722	0.7863
LINCSCP_102317	SPECTRUM_000897	0.7811
LINCSCP_53358	Pifithrin	0.7786
LINCSCP_251459	GSK-461364	0.7782
LINCSCP_15144	Calcipotriene	0.7769
LINCSCP_88007	Palbociclib	0.7749
LINCSCP_151412	AS-605240	0.7733
LINCSCP_148977	852475-26-4	0.7707
LINCSCP_1181	ZINC02121610	0.7688
LINCSCP_112740	SB-203580	0.7683
LINCSCP_57378	MLS002699913	0.7594
LINCSCP_297046	BRD-K04380254	0.7591
LINCSCP_221167	306935-41-1	0.7564
LINCSCP_81961	SB525334	0.7559
LINCSCP_65134	CHEMBL3183038	0.7544
LINCSCP_70068	GSK-1070916	0.7505
LINCSCP_97157	Semagacestat (LY450139)	0.7479
LINCSCP_15824	MLS001065864	0.7434
LINCSCP_15121	4-Hydroxytamoxifen	0.7419
LINCSCP_128272	Osimertinib	0.7404
LINCSCP_111485	YM 201636	0.7401
LINCSCP_26765	N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	0.7393
LINCSCP_68194	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.7391
LINCSCP_97416	metitepine	0.7373
LINCSCP_311723	BRD-K50012739	0.7369
LINCSCP_14327	CGP13501	0.7361
LINCSCP_69114	Buparlisib	0.7347
LINCSCP_171085	SPECTRUM_001418	0.7327
LINCSCP_18207	GTP 14564	0.73
LINCSCP_13443	CHEMBL436817	0.7299
LINCSCP_111394	SU 11274	0.7297
LINCSCP_27390	BRD-K79102010	0.7296
LINCSCP_162308	Sertaconazole	0.7295
LINCSCP_84349	OTSSP167	0.7293
LINCSCP_30242	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.7292
LINCSCP_122817	L-Sulforaphane	0.7283
LINCSCP_29963	LDN 193189	0.7262
LINCSCP_65690	BRD-K72425572	0.7262
LINCSCP_65243	MLS002473890	0.7248
LINCSCP_311	W 5	0.7246
LINCSCP_53950	Neratinib	0.7238
LINCSCP_61942	CHEMBL2359633	0.7233
LINCSCP_5259	MLS002264492	0.7213
LINCSCP_143299	Telmisartan	0.7209
LINCSCP_161763	Pyrimethamine	0.7208
LINCSCP_259177	BRD-K06816133	0.7204
LINCSCP_13826	Brefeldin A	0.7201
LINCSCP_14750	6-Methoxy-harmalan	0.7105
LINCSCP_32539	WYE 354	0.7071
LINCSCP_51384	sorafenib	0.7046
LINCSCP_66184	BRD-K89326053	0.7029
LINCSCP_41050	BRD-K36313546	0.7022
LINCSCP_26946	Diarylpropionitrile	0.7017
LINCSCP_147452	CHEMBL3182395	0.7016
LINCSCP_3233	BRD-K67766243	0.7004
LINCSCP_171840	BRD-A08662020	0.6993
LINCSCP_84986	CHIR-265	0.6974
LINCSCP_13679	CHEMBL318111	0.6969
LINCSCP_253449	SA-1919551	0.6962
LINCSCP_35339	BRD-K57638192	0.6958
LINCSCP_69244	Erlotinib	0.695
LINCSCP_129603	HG-9-91-01	0.6941
LINCSCP_57474	MLS002276502	0.693
LINCSCP_69099	Withaferin A	0.6928
LINCSCP_239258	Pefloxacin	0.6924
LINCSCP_63420	BRD-K89489862	0.6911
LINCSCP_28021	BRD-K39143839	0.6909
LINCSCP_211969	BRD-K57678861	0.6901
LINCSCP_14819	Mitotane	0.6888
LINCSCP_134811	MK-2866 (GTx-024)	0.6887
LINCSCP_219964	MLS002699334	0.6873
LINCSCP_7585	RS-39604	0.6867
LINCSCP_89499	PI 3-K/mTOR Inhibitor III, PKI-179	0.6862
LINCSCP_41669	SA-427228	0.6856
LINCSCP_15772	SMR000076922	0.685
LINCSCP_29304	Arachidonyl Trifluoromethylketone	0.6843
LINCSCP_25881	MLS000040279	0.6837
LINCSCP_25422	Salermide	0.6835
LINCSCP_28132	CHEMBL2354467	0.6802
LINCSCP_259218	LY-294002	0.6763
LINCSCP_15815	SMR000798352	0.6717
LINCSCP_14044	Lavendustin A	0.669
LINCSCP_14612	Strychnine	0.669
LINCSCP_51281	SB590885	0.669
LINCSCP_89796	Zaprinast	0.6676
LINCSCP_297808	BRD-K02655584	0.6671
LINCSCP_7186	Dihydrosamidin	0.6662
LINCSCP_59808	BRD-K85540993	0.6654
LINCSCP_133701	ABT737	0.6654
LINCSCP_29134	Niclosamide	0.6653
LINCSCP_41065	BRD-K70875408	0.6649
LINCSCP_98733	Diosmin	0.6636
LINCSCP_145929	Gefitinib	0.6631
LINCSCP_75798	Ubenimex	0.663
LINCSCP_234703	Parbendazole	0.663
LINCSCP_50843	MLN 2238	0.663
LINCSCP_21822	KUC104487	0.6619
LINCSCP_3915	MLS004683642	0.6608
LINCSCP_71613	SCIO 469 hydrochloride	0.6586
LINCSCP_104293	Tioconazole	0.6584
LINCSCP_13730	Valyltryptophan	0.658
LINCSCP_97173	SKF-83959	0.6576
LINCSCP_194015	Carbinoxamine	0.6576
LINCSCP_22227	KUC103904N	0.6576
LINCSCP_5760	Fluticasone Propionate	0.6565
