signatureid	compound	similarity
LINCSCP_91636	Ritonavir	1
LINCSCP_169613	TG 100801	0.6379
LINCSCP_121860	omeprazole	0.6085
LINCSCP_84611	GSK 1059615	0.6019
LINCSCP_169554	NUTLIN 3	0.5963
LINCSCP_157182	BMS-777607	0.5962
LINCSCP_155306	Trimethobenzamide	0.5949
LINCSCP_91485	Ornidazole	0.5942
LINCSCP_111132	Bretazenil	0.5837
LINCSCP_137765	Glipizide	0.5831
LINCSCP_157211	PK-11195	0.5828
LINCSCP_96070	PF-04447943	0.5721
LINCSCP_73426	Tyrphostin AG-112	0.5682
LINCSCP_121858	BRD-A32440707	0.5681
LINCSCP_73192	AMG 837 (calcium hydrate)	0.566
LINCSCP_169745	Dinaciclib	0.5656
LINCSCP_92002	Enoxolone	0.5645
LINCSCP_253743	SA-440832	0.5639
LINCSCP_121876	ETOPOSIDE	0.5627
LINCSCP_168866	Glyburide	0.5609
LINCSCP_168819	Halofantrine	0.5593
LINCSCP_168756	Sulpiride	0.5587
LINCSCP_91809	Cobicistat (GS-9350)	0.5552
LINCSCP_120927	Rifabutin	0.5547
LINCSCP_93694	CLONAZEPAM	0.552
LINCSCP_169851	Rilmenidine	0.5508
LINCSCP_121560	AGI-6780	0.549
LINCSCP_120901	Zuclomiphene	0.5443
LINCSCP_120508	Tonabersat	0.5418
LINCSCP_121925	Altanserin	0.5412
LINCSCP_121649	PSI-7977	0.5411
LINCSCP_104024	GW842166X	0.5403
LINCSCP_104990	Trimethoprim	0.5389
LINCSCP_119876	Castanospermine	0.5344
LINCSCP_139757	Propentofylline	0.5338
LINCSCP_138026	Dofequidar (fumarate)	0.5328
LINCSCP_93892	Cholic acid	0.5315
LINCSCP_138016	Emedastine	0.5315
LINCSCP_164966	TAK-715	0.5288
LINCSCP_138401	Labetalol	0.5288
LINCSCP_74955	nimodipine	0.5255
LINCSCP_75160	Minaprine	0.5252
LINCSCP_121073	Actarit	0.5244
LINCSCP_75232	Raltegravir	0.5242
LINCSCP_135405	Suprofen	0.5236
LINCSCP_273052	BRD-K58746048-001-01-6	0.5229
LINCSCP_135985	Diclofenac	0.5212
LINCSCP_91826	(-)-Tramadol	0.521
LINCSCP_163653	GSK-1904529A	0.5185
LINCSCP_138060	Ammonium Glycyrrhizinate	0.5175
LINCSCP_159967	Tacrine	0.5172
LINCSCP_143344	Anidulafungin	0.5165
LINCSCP_137893	Doxazosin	0.5163
LINCSCP_170880	127408-30-4	0.5134
LINCSCP_173040	Ttnpb	0.5131
LINCSCP_120010	Diphenylpyraline	0.5115
LINCSCP_73420	CHEMBL179288	0.5105
LINCSCP_253058	BRD-K23558120	0.5102
LINCSCP_156699	Trovafloxacin mesylate	0.5098
LINCSCP_91439	Meptazinol	0.5033
LINCSCP_76658	Curcumin	0.5023
LINCSCP_161205	Furosemide	0.5022
LINCSCP_168422	Ifenprodil	0.5016
LINCSCP_168697	XL335	0.5015
LINCSCP_93601	Roquinimex	0.5005
LINCSCP_34563	Lamivudine	0.5004
LINCSCP_137565	Donitriptan hydrochloride	0.4997
LINCSCP_234666	Lenalidomide	0.4994
LINCSCP_138022	Swainsonine	0.4991
LINCSCP_95779	Ticagrelor	0.4989
LINCSCP_168268	TH-302	0.4988
LINCSCP_138256	AZ628	0.4984
LINCSCP_95929	Penciclovir	0.4983
LINCSCP_132266	Enzastaurin	0.4976
LINCSCP_103693	AZD1152	0.4966
LINCSCP_96103	LY2940680	0.4957
LINCSCP_138742	Roflumilast	0.495
LINCSCP_126385	STK-674938	0.4936
LINCSCP_168764	10-DEBC	0.4935
LINCSCP_92716	Rimonabant	0.4925
LINCSCP_75136	Epitiostanol	0.4921
LINCSCP_120023	AV-412 (free base)	0.4908
LINCSCP_49317	BRD-K54343811	0.4903
LINCSCP_164154	TORIN1	0.4896
LINCSCP_92922	Metoprolol	0.4886
LINCSCP_170910	LY451395	0.4875
LINCSCP_40211	JZL-184	0.4866
LINCSCP_158330	Lorcaserin HCl	0.4862
LINCSCP_168413	GDC-0980 (RG7422)	0.4861
LINCSCP_98787	PH-797804	0.4859
LINCSCP_113567	Sirolimus	0.485
LINCSCP_99041	DIMINAZENE ACETURATE	0.4849
LINCSCP_120887	Amlexanox	0.4846
LINCSCP_119951	Pantoprazole	0.4838
LINCSCP_121069	Cytarabine	0.4826
LINCSCP_112983	Sorafenib	0.4823
LINCSCP_72254	Odanacatib (MK-0822)	0.4823
LINCSCP_93765	CGP-12177	0.4807
LINCSCP_111092	PA-824	0.4806
LINCSCP_42570	Oxibendazole	0.4802
LINCSCP_79208	SIN-1, Hydrochloride	0.4785
LINCSCP_120692	Cevimeline hydrochloride	0.4783
LINCSCP_161499	Telmisartan	0.478
LINCSCP_120932	Felodipine	0.4779
LINCSCP_175233	Lu AE58054 (Hydrochloride)	0.4777
LINCSCP_22978	Mapp, D-Erythro	0.4776
LINCSCP_25135	PS-1145	0.477
LINCSCP_138128	6-fluoro-3-hydroxypyrazine-2-carboxamide	0.4761
LINCSCP_102332	Senicapoc	0.4759
LINCSCP_122035	Diphenidol	0.4736
LINCSCP_121722	Voriconazole	0.4735
LINCSCP_129748	GW843682X	0.4729
