signatureid	compound	similarity
LINCSCP_154613	LCQ-908	0.6566
LINCSCP_168589	Camostat Mesilate	0.6315
LINCSCP_99491	SCHEMBL570779	0.6121
LINCSCP_153702	Lintitript	0.6076
LINCSCP_87814	BX 912	0.603
LINCSCP_44619	SPECTRUM2_001084	0.5928
LINCSCP_87762	SU 11274	0.5898
LINCSCP_237352	MLS002264492	0.5789
LINCSCP_49411	Avicin-D	0.5784
LINCSCP_138312	Deferiprone	0.5777
LINCSCP_39841	SCHEMBL6851809	0.5746
LINCSCP_99915	Linifanib	0.574
LINCSCP_44772	PRESTWICK3_000646	0.5664
LINCSCP_29134	Niclosamide	0.5654
LINCSCP_159650	OSI-906 (Linsitinib)	0.5632
LINCSCP_84121	Ipatasertib	0.5577
LINCSCP_137585	PF-04620110	0.5544
LINCSCP_160261	Aclidinium Bromide	0.5527
LINCSCP_168723	Prothiaden Spofa	0.5525
LINCSCP_44786	Digitoxigenin	0.5522
LINCSCP_44462	BRD-K38477985	0.5472
LINCSCP_33968	CHEMBL2359798	0.5457
LINCSCP_111652	MK-2206	0.5436
LINCSCP_234162	COT-10B	0.5434
LINCSCP_137403	GF-109203	0.5347
LINCSCP_168477	Temsirolimus (CCI-779, NSC 683864)	0.5314
LINCSCP_46181	Nitazoxanide	0.5277
LINCSCP_44766	Periplocymarin	0.5272
LINCSCP_44467	Bufalin	0.5271
LINCSCP_81319	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5262
LINCSCP_137993	Berberine	0.5244
LINCSCP_47373	Lanacordin	0.5235
LINCSCP_49153	CHEMBL2357390	0.5224
LINCSCP_54748	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.5219
LINCSCP_47298	NCGC00170405-01	0.5218
LINCSCP_146057	Cabozantinib	0.5193
LINCSCP_12517	7-Nitroindazole	0.5176
LINCSCP_52753	Aloisine	0.5164
LINCSCP_113065	PHA-793887	0.5151
LINCSCP_168469	Ornidazole	0.5147
