signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8288
LINCSCP_98128	Thioguanosine	0.8215
LINCSCP_94795	Clindamycin	0.8163
LINCSCP_97302	Sertindole	0.8138
LINCSCP_98036	Bisoprolol	0.8061
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.806
LINCSCP_94444	Dabigatran Etexilate	0.7922
LINCSCP_94140	Paricalcitol	0.7917
LINCSCP_14054	Arvanil	0.778
LINCSCP_93690	CLONAZEPAM	0.7724
LINCSCP_93451	Amoxapine	0.764
LINCSCP_90361	Oprozomib (ONX 0912)	0.7596
LINCSCP_94408	MK-2461	0.757
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7464
LINCSCP_91215	Closantel	0.7455
LINCSCP_15092	BMY45778	0.7418
LINCSCP_95567	Gefitinib	0.7356
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.7168
LINCSCP_92893	Carfilzomib (PR-171)	0.6979
LINCSCP_171083	SPECTRUM_001418	0.6869
LINCSCP_95701	MLN9708	0.6857
LINCSCP_93085	Rilpivirine	0.6765
LINCSCP_106372	Oxybenzone	0.6699
LINCSCP_95589	Dipraglurant	0.669
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.6646
LINCSCP_96784	brefeldin-a	0.6634
LINCSCP_92360	S1RA (hydrochloride)	0.6464
LINCSCP_15720	MLS000040279	0.6452
LINCSCP_14038	Skiii	0.6429
LINCSCP_142156	VU-0402605	0.6355
LINCSCP_143185	Lomitapide	0.635
LINCSCP_94002	Ambroxol	0.6344
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.6327
LINCSCP_72859	Sitagliptin	0.6283
LINCSCP_104879	AZ628	0.6276
LINCSCP_106662	BRD-A08662020	0.6272
LINCSCP_95348	Andrographolide	0.6268
LINCSCP_157898	Aminolevulinic acid	0.6216
LINCSCP_94223	BRD-A96746500	0.6166
LINCSCP_107794	CC-930	0.6153
LINCSCP_94358	apicidin	0.6127
LINCSCP_167826	3-Aminobenzamide	0.6125
LINCSCP_3809	Tubastatin A	0.6019
LINCSCP_106789	Manumycin-A	0.6013
LINCSCP_170777	Ketorolac	0.5982
LINCSCP_55947	Palmitoyl Dopamine	0.5904
LINCSCP_90045	Fluoxetine	0.5902
LINCSCP_42533	SPECTRUM1505012	0.5893
LINCSCP_131268	BRD-A24396574-001-01-5	0.5881
LINCSCP_145645	SCHEMBL3958507	0.5877
LINCSCP_101633	Bevirimat	0.5863
LINCSCP_143321	Rimantadine	0.5847
LINCSCP_11543	IN1152	0.5826
LINCSCP_92961	Ciprofloxacin	0.5817
LINCSCP_13178	Calpain Inhibitor I	0.5808
LINCSCP_41732	MG-132	0.5752
LINCSCP_19350	Cerulenin	0.5732
LINCSCP_171500	VILAZODONE HYDROCHLORIDE	0.572
LINCSCP_42614	Guggulsterone	0.5686
LINCSCP_71349	ASC-J9	0.5684
LINCSCP_13541	SCHEMBL14379041	0.5639
LINCSCP_165516	FR-180204	0.5613
LINCSCP_85919	PF-562271	0.5606
LINCSCP_18896	AG-957	0.5602
LINCSCP_142548	R-7128	0.5591
LINCSCP_442	CA-074 METHYL ESTER	0.5587
LINCSCP_142634	metitepine	0.5572
LINCSCP_168764	10-DEBC	0.5566
LINCSCP_135943	Danusertib	0.5536
LINCSCP_126087	Duloxetine	0.553
LINCSCP_69840	COT Inhibitor-2	0.5526
LINCSCP_158608	Lidoflazine	0.5526
LINCSCP_95198	Ethacrynic acid	0.5517
LINCSCP_256458	Navitoclax	0.5494
LINCSCP_14744	AC1L2X6Z	0.5479
LINCSCP_234224	Phenethylisothiocyanate	0.5479
LINCSCP_42661	Pyrrolidine Dithiocarbamate	0.5476
LINCSCP_174560	Floxuridine	0.547
LINCSCP_97856	Lonidamine	0.5468
LINCSCP_72939	BRD-K01335708	0.5463
LINCSCP_171784	R547	0.5453
LINCSCP_1302	2-Chloro-n-(1-phenyl-3-propyl-1H-pyrazol-5-yl)acetamide	0.5451
LINCSCP_75881	CEP-18770 (Delanzomib)	0.5437
LINCSCP_97307	Flumatinib (mesylate)	0.5425
LINCSCP_113567	Sirolimus	0.5422
LINCSCP_28576	Curcumin	0.5419
LINCSCP_75691	Cilengitide	0.5392
LINCSCP_28695	F1304-0056	0.5389
LINCSCP_123408	Tacedinaline	0.5367
LINCSCP_90213	Methixene	0.5358
LINCSCP_31571	BRN 1087718	0.5349
LINCSCP_88047	Withaferin A	0.5339
LINCSCP_104507	Methazolamide	0.5336
LINCSCP_966	SMR000068650	0.5329
LINCSCP_43230	10-(3-Aminopropyl)-8-chloro-10H-phenothiazine-2,3-diol	0.5326
LINCSCP_43257	Cholrphenethazine	0.5314
LINCSCP_1126	AC1LEPRU	0.531
LINCSCP_94652	Loperamide	0.5299
LINCSCP_76427	Econazole	0.5274
LINCSCP_42200	CHEMBL2142877	0.5268
LINCSCP_14006	Pimozide	0.5266
LINCSCP_76732	Canertinib	0.525
LINCSCP_35713	3,5-Bis(4-methylbenzylidene)piperidin-4-one	0.5234
LINCSCP_15937	MLS002264469	0.5231
LINCSCP_119478	AZELAIC ACID	0.5226
LINCSCP_16033	SR-02000000346	0.5224
LINCSCP_168741	CHEMBL179288	0.5222
LINCSCP_97996	CEPHARANTHINE	0.5221
LINCSCP_17082	Oxymetholone	0.5216
LINCSCP_121560	AGI-6780	0.521
LINCSCP_158	Pifithrin MU	0.5209
LINCSCP_80502	Ranolazine	0.5202
LINCSCP_139744	CIANIDANOL	0.5197
LINCSCP_31373	MLS002264447	0.5166
LINCSCP_118758	Vanoxerine	0.5165
LINCSCP_93547	BMS-299897	0.5163
LINCSCP_135743	Bardoxolone Methyl	0.516
LINCSCP_33206	Devazepide	0.516
LINCSCP_13992	Niguldipine	0.5137
LINCSCP_168295	Praziquantel	0.5129
LINCSCP_139757	Propentofylline	0.5125
LINCSCP_58655	BRN 1088760	0.5121
LINCSCP_30992	BRD-K67118123	0.511
LINCSCP_179138	F1061-0166	0.511
LINCSCP_104557	MK-0812	0.5104
LINCSCP_20832	Avrainvillamide Analog 3	0.5104
LINCSCP_117949	Aminoglutethimide	0.5102
LINCSCP_25945	ML175	0.5082
LINCSCP_13592	179324-69-7	0.507
LINCSCP_114293	Resveratrol	0.5069
LINCSCP_139793	Tozasertib	0.5065
LINCSCP_14921	ZINC1569718	0.5059
LINCSCP_13948	MDM2 Inhibitor	0.5054
LINCSCP_14153	Piceatannol	0.5052
LINCSCP_15065	E6 Berbamine	0.505
LINCSCP_1398	MLS002264461	0.5049
LINCSCP_654	GW 405833	0.504
LINCSCP_23124	MEGXP0_001658	0.504
LINCSCP_57900	MLS002264446	0.5039
LINCSCP_159956	Maxacalcitol-D6	0.5038
LINCSCP_18535	5-Nitroso-8-cinnolinol	0.5035
LINCSCP_138350	AC1Q5RFA	0.5028
LINCSCP_44426	Suloctidil	0.5018
LINCSCP_15370	CHEMBL520231	0.5008
LINCSCP_69930	WZ 4002	0.5002
LINCSCP_31991	SCHEMBL15422032	0.4994
LINCSCP_116367	Radicicol	0.4988
LINCSCP_93892	Cholic acid	0.4987
LINCSCP_19577	STK219801	0.4977
LINCSCP_168692	Elvitegravir	0.4977
LINCSCP_42648	NBI 27914	0.4959
LINCSCP_1159	T6117073	0.4957
LINCSCP_104416	Veliparib (ABT-888)	0.4955
LINCSCP_96282	Exherin (trifluoroacetate)	0.4952
LINCSCP_31975	SCHEMBL15422156	0.4948
LINCSCP_108619	Sulbactam	0.4946
LINCSCP_97804	Fluspirilene	0.4944
LINCSCP_31208	MLS002264459	0.4943
LINCSCP_169470	Tioconazole	0.4938
LINCSCP_59222	AK-968/11369213	0.4936
LINCSCP_19768	MLS002264467	0.4931
LINCSCP_92002	Enoxolone	0.4924
LINCSCP_54812	RG 108	0.4921
LINCSCP_224658	MLS001172197	0.4921
LINCSCP_37979	MLS000583951	0.4914
LINCSCP_11495	CCG-214295	0.4909
LINCSCP_69834	Allitinib	0.4909
LINCSCP_19780	MLS002264448	0.4904
LINCSCP_14390	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	0.4903
LINCSCP_74740	UK 383367	0.49
LINCSCP_76117	Dacomitinib	0.4899
LINCSCP_2850	1,2,3,4,5,6-Hexabromocyclohexane	0.4899
LINCSCP_1631	MLS002425843	0.4888
LINCSCP_1031	Elesclomol	0.4887
LINCSCP_43563	15D-PGJ2	0.4882
LINCSCP_104671	Rilmenidine	0.4875
LINCSCP_14080	Capsazepine	0.4872
LINCSCP_43524	Tamoxifen	0.4869
LINCSCP_123365	HYDROXYUREA	0.4865
LINCSCP_47402	Erbstatin Analog	0.4854
LINCSCP_150936	Pelitinib	0.4851
LINCSCP_48570	BRD-K74316684	0.485
LINCSCP_122035	Diphenidol	0.4845
LINCSCP_43451	Dihydrocapsaicin	0.4836
LINCSCP_43241	BRD-K47535255	0.4832
LINCSCP_56705	BDBM50127227	0.4826
LINCSCP_1638	MLS002264463	0.4824
LINCSCP_25502	Piplartine	0.4822
LINCSCP_88802	BIX01294	0.4821
LINCSCP_123634	OTSSP167	0.4821
LINCSCP_42763	Tyrphostin AG 879	0.4819
LINCSCP_4010	CHEMBL3182405	0.4816
LINCSCP_20885	4L7B	0.4814
LINCSCP_168609	Metronidazole	0.4812
LINCSCP_1810	MLS000063258	0.4802
LINCSCP_32280	2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile	0.4801
LINCSCP_14712	SB-216641	0.48
LINCSCP_1138	MLS001065837	0.4797
LINCSCP_32613	MLS001176107	0.4786
LINCSCP_121722	Voriconazole	0.4773
LINCSCP_119924	brivanib	0.4772
LINCSCP_225486	MLS001173269	0.477
LINCSCP_139672	Pentoxifylline	0.4765
LINCSCP_121925	Altanserin	0.4759
LINCSCP_37851	MLS000583956	0.4755
LINCSCP_36224	Auranofin	0.4754
LINCSCP_168584	Buparlisib	0.4749
LINCSCP_97075	Pevonedistat	0.4743
LINCSCP_80325	2-(Ethylmercuriothio)benzoic acid	0.4741
LINCSCP_84805	CHEMBL2132289	0.4738
LINCSCP_25868	SMR000206938	0.4736
LINCSCP_2285	MLS000536845	0.4732
LINCSCP_171930	Fluphenazine	0.4731
LINCSCP_14678	Tyrphostin 25	0.4731
LINCSCP_25448	TL_HRAS26	0.4726
LINCSCP_32042	SC_I_004	0.4723
LINCSCP_30990	CHEMBL1555451	0.4721
LINCSCP_171585	Voglibose	0.4717
LINCSCP_175001	Tosedostat	0.4713
LINCSCP_13216	Cardamomin	0.4702
LINCSCP_43520	Pterostilbene	0.4701
LINCSCP_46385	MLS000859112	0.47
LINCSCP_77231	Raloxifene	0.47
LINCSCP_44152	RS-17053	0.47
LINCSCP_42266	20554-84-1	0.4694
LINCSCP_20966	E319	0.469
LINCSCP_88016	MK-2206	0.4687
LINCSCP_56994	MLS000564806	0.4683
LINCSCP_123495	Vortioxetine (Lu AA21004) HBr	0.4683
LINCSCP_2009	CHEMDIV1_009700	0.4678
LINCSCP_119099	KPT-330	0.4678
LINCSCP_26532	BRN 1088757	0.4674
LINCSCP_1488	ST50591990	0.4674
LINCSCP_30328	Penicillic acid	0.4672
LINCSCP_112527	UNC0638	0.4654
LINCSCP_14174	Parthenolide	0.4643
LINCSCP_105001	Esmolol	0.464
LINCSCP_143341	Anidulafungin	0.464
LINCSCP_34121	EMF-SUMO1-39	0.4638
LINCSCP_67628	CGS-15943	0.4626
LINCSCP_133666	(R)-(-)-Jq1 enantiomer	0.4621
LINCSCP_23544	2-(3,4-Dichlorophenyl)-2,3-dihydro-1,3-benzoxazole	0.462
LINCSCP_33085	MRS 1220	0.4612
LINCSCP_121860	omeprazole	0.461
LINCSCP_37700	ST-4062971	0.4609
LINCSCP_157555	Idelalisib	0.4606
LINCSCP_120933	Felodipine	0.4604
LINCSCP_17943	Fentanyl Isothiocyanate	0.46
LINCSCP_21134	ML162	0.4592
LINCSCP_2823	4-Hydroxynon-2-enal	0.4568
LINCSCP_56822	Arachidonyl Trifluoromethylketone	0.4565
LINCSCP_14429	CBIOL_001848	0.4564
LINCSCP_1583	MLS002264455	0.4562
LINCSCP_14621	Amlodipine	0.4556
LINCSCP_64561	AC1O44XP	0.455
LINCSCP_32454	8-Epi-15-d2c-isop	0.4548
LINCSCP_48453	CHEMBL3186554	0.4546
LINCSCP_28317	CHEMBL2358729	0.4546
LINCSCP_167412	MK-0752	0.4544
LINCSCP_25475	MLS000709026	0.4543
LINCSCP_1115	MLS001065841	0.454
LINCSCP_16007	MLS002264465	0.4537
LINCSCP_14696	Amiodarone	0.4536
LINCSCP_30984	MLS000094939	0.4533
LINCSCP_55718	NSC653260	0.4531
LINCSCP_141860	Rosuvastatin	0.453
LINCSCP_41761	Fenretinide	0.453
LINCSCP_25453	CT-200783	0.4525
LINCSCP_2861	Butein	0.4518
LINCSCP_111511	Linsitinib	0.4508
LINCSCP_41347	BG-1024	0.4507
LINCSCP_237411	ZINC04171744	0.4505
LINCSCP_158380	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.4502
LINCSCP_70494	Aurora A Inhibitor I	0.4495
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.4493
LINCSCP_1122	MLS001065839	0.4491
LINCSCP_13739	T 98475	0.4491
LINCSCP_31405	MLS002264454	0.4488
LINCSCP_177263	NSC95397	0.4479
LINCSCP_3871	Benzohydroxamate	0.4478
LINCSCP_17915	Mibefradil	0.4477
LINCSCP_155238	Temoporfin	0.4476
LINCSCP_25410	PK-11195	0.4472
LINCSCP_95666	Afatinib	0.4472
LINCSCP_136130	Dabrafenib	0.4471
LINCSCP_45750	SCHEMBL2557158	0.447
LINCSCP_37610	MLS000583957	0.4468
LINCSCP_46100	AM404	0.4467
LINCSCP_26514	CHEMBL3188326	0.4462
LINCSCP_58652	N,N-Dimethyl-n'-{5-[(2-methyl-4-quinolyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide	0.446
LINCSCP_42590	NONOXYNOL 9	0.4456
LINCSCP_31568	MLS002703099	0.4449
LINCSCP_21896	MLS002264452	0.4448
LINCSCP_100454	C30H33N3O5S	0.4448
LINCSCP_15737	MLS000095184	0.4445
LINCSCP_31419	MLS002264466	0.4436
LINCSCP_40040	BIBR-1532	0.4435
LINCSCP_1322	SMR000798335	0.4434
LINCSCP_32771	AC1LUIBL	0.4429
LINCSCP_145211	Erlotinib	0.4425
LINCSCP_16863	ZINC03898662	0.4424
LINCSCP_34477	1,4-Chrysenequinone	0.4418
LINCSCP_31454	CHEMBL1456638	0.4417
LINCSCP_42175	NCGC00170564-01	0.4411
LINCSCP_42528	Phenoxybenzamine	0.4407
LINCSCP_42114	NCGC00172397-01	0.4403
LINCSCP_42681	Norethindrone	0.4396
LINCSCP_1601	MLS002264468	0.4394
LINCSCP_50254	BDBM50442904	0.4393
LINCSCP_58118	AC1L1IKY	0.4391
LINCSCP_15452	16,16-Dimethyl prostaglandin e2	0.4389
LINCSCP_57899	MLS002607703	0.4389
LINCSCP_32227	ZINC00125569	0.4388
LINCSCP_51308	GW-5074	0.4386
LINCSCP_17064	Cadmium Dichloride	0.4381
LINCSCP_26048	NSC643180	0.4379
LINCSCP_168565	Perampanel	0.4378
LINCSCP_168863	GSK-1070916	0.4371
LINCSCP_155695	Acifran	0.437
LINCSCP_115139	Vemurafenib	0.437
LINCSCP_17926	GR-127935	0.4369
LINCSCP_57622	MLS002264453	0.4367
LINCSCP_94047	Fidaxomicin	0.4365
LINCSCP_32621	BRD-A59145032	0.4364
LINCSCP_26405	ST056792	0.4364
LINCSCP_167397	Trimipramine	0.4362
LINCSCP_31480	MLS002264450	0.436
LINCSCP_47430	MLS000517073	0.4357
LINCSCP_75697	Clofazimine	0.4353
LINCSCP_26872	Thiothixene	0.4353
LINCSCP_80987	Quercetin	0.435
LINCSCP_219140	Chloroxine	0.4348
LINCSCP_104666	Gemcitabine	0.4347
LINCSCP_238363	59826-53-8	0.4346
LINCSCP_56868	Isoliquiritigenin	0.4345
LINCSCP_31409	MLS002264457	0.4343
LINCSCP_104856	PSI-7977	0.4341
