signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8354
LINCSCP_98128	Thioguanosine	0.821
LINCSCP_94795	Clindamycin	0.8142
LINCSCP_98036	Bisoprolol	0.8066
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8025
LINCSCP_97302	Sertindole	0.801
LINCSCP_94444	Dabigatran Etexilate	0.7844
LINCSCP_14054	Arvanil	0.7806
LINCSCP_94140	Paricalcitol	0.7684
LINCSCP_93690	CLONAZEPAM	0.7655
LINCSCP_93451	Amoxapine	0.7599
LINCSCP_92961	Ciprofloxacin	0.7544
LINCSCP_143185	Lomitapide	0.73740000000000006
LINCSCP_96784	brefeldin-a	0.7327
LINCSCP_94408	MK-2461	0.7323
LINCSCP_123408	Tacedinaline	0.7322
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7315
LINCSCP_91215	Closantel	0.7285
LINCSCP_15092	BMY45778	0.7257
LINCSCP_142548	R-7128	0.7188
LINCSCP_90361	Oprozomib (ONX 0912)	0.7159
LINCSCP_139694	Aminolevulinic acid	0.7156
LINCSCP_165516	FR-180204	0.7135
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.7097
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.709
LINCSCP_95567	Gefitinib	0.7052
LINCSCP_126087	Duloxetine	0.6953
LINCSCP_170777	Ketorolac	0.6924
LINCSCP_85919	PF-562271	0.6894
LINCSCP_104507	Methazolamide	0.6892
LINCSCP_145645	SCHEMBL3958507	0.689
LINCSCP_171083	SPECTRUM_001418	0.6873
LINCSCP_169883	Carfilzomib (PR-171)	0.687
LINCSCP_169613	TG 100801	0.6862
LINCSCP_94223	BRD-A96746500	0.6857
LINCSCP_168764	10-DEBC	0.6812
LINCSCP_171784	R547	0.6809
LINCSCP_80502	Ranolazine	0.6799
LINCSCP_135943	Danusertib	0.6781
LINCSCP_95589	Dipraglurant	0.6729
LINCSCP_171500	VILAZODONE HYDROCHLORIDE	0.6716
LINCSCP_143341	Anidulafungin	0.6713
LINCSCP_93085	Rilpivirine	0.6703
LINCSCP_157555	Idelalisib	0.6703
LINCSCP_123365	HYDROXYUREA	0.6686
LINCSCP_142634	metitepine	0.6671
LINCSCP_123634	OTSSP167	0.6668
LINCSCP_141860	Rosuvastatin	0.6663
LINCSCP_234224	Phenethylisothiocyanate	0.6633
LINCSCP_171930	Fluphenazine	0.663
LINCSCP_158608	Lidoflazine	0.6584
LINCSCP_92002	Enoxolone	0.6581
LINCSCP_14038	Skiii	0.6577
LINCSCP_172710	MLN9708	0.6577
LINCSCP_70523	Dasatinib	0.6551
LINCSCP_173950	VU-0402605	0.6535
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.651
LINCSCP_113567	Sirolimus	0.6499
LINCSCP_97307	Flumatinib (mesylate)	0.6477
LINCSCP_256458	Navitoclax	0.647
LINCSCP_143321	Rimantadine	0.6464
LINCSCP_94002	Ambroxol	0.6423
LINCSCP_15720	MLS000040279	0.6406
LINCSCP_121722	Voriconazole	0.6389
LINCSCP_167826	3-Aminobenzamide	0.6386
LINCSCP_123475	(Z) Fluvoxamine	0.6373
LINCSCP_106372	Oxybenzone	0.6371
LINCSCP_123495	Vortioxetine (Lu AA21004) HBr	0.6362
LINCSCP_108619	Sulbactam	0.6352
LINCSCP_168692	Elvitegravir	0.6347
LINCSCP_168295	Praziquantel	0.6325
LINCSCP_138350	AC1Q5RFA	0.6301
LINCSCP_3809	Tubastatin A	0.629
LINCSCP_55947	Palmitoyl Dopamine	0.6277
LINCSCP_95348	Andrographolide	0.6265
LINCSCP_138253	AZ628	0.6263
LINCSCP_104557	MK-0812	0.6247
LINCSCP_121560	AGI-6780	0.6235
LINCSCP_131268	BRD-A24396574-001-01-5	0.6207
LINCSCP_92360	S1RA (hydrochloride)	0.62
LINCSCP_94358	apicidin	0.6197
LINCSCP_42533	SPECTRUM1505012	0.6184
LINCSCP_42175	NCGC00170564-01	0.6182
LINCSCP_43257	Cholrphenethazine	0.6175
LINCSCP_139744	CIANIDANOL	0.6171
LINCSCP_99094	Ipriflavone	0.6165
LINCSCP_42614	Guggulsterone	0.6163
LINCSCP_143072	Lonidamine	0.6142
LINCSCP_121860	omeprazole	0.6142
LINCSCP_132616	Saracatinib	0.6137
LINCSCP_11543	IN1152	0.6136
LINCSCP_139672	Pentoxifylline	0.6135
LINCSCP_133666	(R)-(-)-Jq1 enantiomer	0.6134
LINCSCP_169639	Pomalidomide	0.6118
LINCSCP_120933	Felodipine	0.6092
LINCSCP_168741	CHEMBL179288	0.6088
LINCSCP_69840	COT Inhibitor-2	0.6071
LINCSCP_139757	Propentofylline	0.6051
LINCSCP_42200	CHEMBL2142877	0.6036
LINCSCP_122035	Diphenidol	0.6035
LINCSCP_106662	BRD-A08662020	0.6024
LINCSCP_107794	CC-930	0.6007
LINCSCP_43524	Tamoxifen	0.6006
LINCSCP_171585	Voglibose	0.5998
LINCSCP_152343	CHEMBL1950303	0.5995
LINCSCP_115139	Vemurafenib	0.5979
LINCSCP_169751	Desoxypeganine	0.5963
LINCSCP_104671	Rilmenidine	0.5959
LINCSCP_90213	Methixene	0.5959
LINCSCP_104412	Veliparib (ABT-888)	0.5935
LINCSCP_13178	Calpain Inhibitor I	0.593
LINCSCP_94652	Loperamide	0.5929
LINCSCP_121797	Esmolol	0.592
LINCSCP_106789	Manumycin-A	0.5908
LINCSCP_84805	CHEMBL2132289	0.5903
LINCSCP_28695	F1304-0056	0.5899
LINCSCP_14744	AC1L2X6Z	0.5893
LINCSCP_150878	SCHEMBL570779	0.5885
LINCSCP_138168	Nebivolol	0.5876
LINCSCP_139793	Tozasertib	0.5873
LINCSCP_44016	Fentanyl Isothiocyanate	0.5871
LINCSCP_167412	MK-0752	0.586
