signatureid	compound	similarity
LINCSCP_234162	COT-10B	0.9369
LINCSCP_112740	SB-203580	0.9199
LINCSCP_12926	XAV 939	0.9035
LINCSCP_29134	Niclosamide	0.872
LINCSCP_310	C2-Ceramide	0.8665
LINCSCP_250242	Entinostat	0.8625
LINCSCP_42156	ST012015	0.8492
LINCSCP_29284	Thioridazine	0.8462
LINCSCP_219964	MLS002699334	0.8439
LINCSCP_21206	NVP-AUY922	0.839
LINCSCP_56881	Capsaicin	0.837
LINCSCP_15738	Triazine Scaffold, 33	0.8356
LINCSCP_355	SCH-28080	0.8343
LINCSCP_135795	Procaine	0.8254
LINCSCP_53950	Neratinib	0.8234
LINCSCP_55886	Nylidrin	0.8219
LINCSCP_70599	HMN-214	0.8213
LINCSCP_128272	Osimertinib	0.8212
LINCSCP_21837	BAS 07529539	0.8166
LINCSCP_69142	CP466722	0.8119
LINCSCP_282968	MLS002699429	0.8118
LINCSCP_204269	Norketamine	0.81
LINCSCP_88007	Palbociclib	0.807
LINCSCP_111394	SU 11274	0.8054
LINCSCP_102317	SPECTRUM_000897	0.8039
LINCSCP_80821	PF-4136309	0.8035
LINCSCP_26946	Diarylpropionitrile	0.7993
LINCSCP_148977	852475-26-4	0.798
LINCSCP_28416	COL-3	0.7977
LINCSCP_84986	CHIR-265	0.7952
LINCSCP_98422	Clinofibrate	0.795
LINCSCP_145077	Buparlisib	0.7943
LINCSCP_69099	Withaferin A	0.7902
LINCSCP_53358	Pifithrin	0.7887
LINCSCP_111615	BI-2536	0.7863
LINCSCP_122817	L-Sulforaphane	0.7851
LINCSCP_133701	ABT737	0.7849
LINCSCP_1181	ZINC02121610	0.7843
LINCSCP_30242	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.7815
LINCSCP_65134	CHEMBL3183038	0.7797
LINCSCP_151412	AS-605240	0.7778
LINCSCP_15824	MLS001065864	0.7762
LINCSCP_259177	BRD-K06816133	0.7751
LINCSCP_14327	CGP13501	0.7704
LINCSCP_26765	N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	0.7701
LINCSCP_20312	BRD-K70974948	0.7686
LINCSCP_174313	Sertindole	0.7685
LINCSCP_5259	MLS002264492	0.7679
LINCSCP_311	W 5	0.7676
LINCSCP_15144	Calcipotriene	0.7676
LINCSCP_251459	GSK-461364	0.7675
LINCSCP_152468	GW620972X	0.7673
LINCSCP_301841	BRD-K26173688	0.7657
LINCSCP_57474	MLS002276502	0.763
LINCSCP_37639	IC 261	0.7618
LINCSCP_157509	LY2228820	0.7615
LINCSCP_15815	SMR000798352	0.7595
LINCSCP_171085	SPECTRUM_001418	0.7586
LINCSCP_221167	306935-41-1	0.7562
LINCSCP_27390	BRD-K79102010	0.7556
LINCSCP_32539	WYE 354	0.7526
LINCSCP_312013	BRD-K44070326	0.7522
LINCSCP_25017	Fumonisin-B1	0.7517
LINCSCP_14612	Strychnine	0.7509
LINCSCP_13679	CHEMBL318111	0.7497
LINCSCP_97416	metitepine	0.749
LINCSCP_239258	Pefloxacin	0.7478
LINCSCP_71613	SCIO 469 hydrochloride	0.7478
LINCSCP_84349	OTSSP167	0.7471
LINCSCP_97157	Semagacestat (LY450139)	0.7466
LINCSCP_57378	MLS002699913	0.7435
LINCSCP_18207	GTP 14564	0.7433
LINCSCP_129603	HG-9-91-01	0.7423
