signatureid	compound	similarity
LINCSCP_53677	STK151112	-0.3513
LINCSCP_114134	AGK 2	-0.3379
LINCSCP_64478	AC1O44XP	-0.3377
LINCSCP_146558	GSK 1059615	-0.3353
LINCSCP_60737	MLS003129602	-0.3343
LINCSCP_89119	BAY 61-3606	-0.3324
LINCSCP_233978	BRD-K69096174	-0.3306
LINCSCP_139361	AC1NWAJL	-0.3305
LINCSCP_101559	Fentiazac	-0.3291
LINCSCP_45087	L-Sulforaphane	-0.3255
LINCSCP_61259	BRD-K63841469	-0.324
LINCSCP_113183	Radicicol	-0.3231
LINCSCP_60820	MLS003129717	-0.3228
LINCSCP_113265	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3227
LINCSCP_2902	PD-98059	-0.3227
LINCSCP_58290	Methandriol	-0.4201
LINCSCP_83183	BMS-777607	-0.3899
LINCSCP_56718	Norethindrone Acetate	-0.3873
LINCSCP_204214	Xaliproden	-0.3842
LINCSCP_59609	JL-7-128	-0.3836
LINCSCP_14040	Riluzole	-0.3817
LINCSCP_58030	(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid	-0.3779
LINCSCP_59597	Estradiol Valerate	-0.375
LINCSCP_14059	Felamidin	-0.3698
LINCSCP_14032	IN1054	-0.3693
LINCSCP_14097	GR 159897	-0.3674
LINCSCP_15056	Icosapent	-0.3667
LINCSCP_107673	CC-401	-0.3664
LINCSCP_14170	Coumestrol	-0.3635
LINCSCP_15744	MLS000041932	-0.3628
LINCSCP_208353	Meclofenamic acid	-0.3583
LINCSCP_14131	EXO-1	-0.355
LINCSCP_108210	Cefozopran (hydrochloride)	-0.3535
LINCSCP_55860	Norethindrone	-0.3529
LINCSCP_59550	Memantine	-0.3508
LINCSCP_208266	MDL 72832	-0.3488
LINCSCP_14013	Nobiletin	-0.3464
LINCSCP_207758	Mesoridazine	-0.3456
LINCSCP_11254	Guggulsterone	-0.3448
LINCSCP_105027	Labetalol	-0.3446
LINCSCP_14128	Fasudil	-0.3442
LINCSCP_59623	19-Norethindrone acetate	-0.343
LINCSCP_58044	Corticosterone	-0.3428
LINCSCP_11705	SCHEMBL1564574	-0.3422
LINCSCP_56474	SPECTRUM_001048	-0.341
LINCSCP_54870	RS-23597-190	-0.3406
LINCSCP_14077	MDL-28170	-0.3401
LINCSCP_14116	SU-4312	-0.3384
LINCSCP_234991	CP466722	-0.3378
LINCSCP_58246	Estradiol	-0.3359
LINCSCP_14079	Flufenamic acid	-0.334
LINCSCP_59570	Timolol	-0.3308
LINCSCP_146086	AZ628	-0.3301
LINCSCP_58244	Bifemelane	-0.3294
LINCSCP_13999	CID 24069689	-0.3294
LINCSCP_294075	Zucapsaicin	-0.3292
LINCSCP_63182	BRD-K73843002	-0.3291
LINCSCP_84127	OSI-930	-0.328
LINCSCP_14616	IN1304	-0.3279
LINCSCP_11080	STK249718	-0.3278
LINCSCP_93815	KW-2478	-0.3269
LINCSCP_58284	Lofepramine	-0.3267
LINCSCP_56097	MLS003115428	-0.3263
LINCSCP_29749	BX 912	-0.3255
LINCSCP_69446	BRD-A24396574-001-01-5	-0.3251
LINCSCP_93943	Dexniguldipine	-0.3248
LINCSCP_69506	A-443654	-0.3248
LINCSCP_11500	Cyclosporin A	-0.3229
LINCSCP_54554	Valproic acid	-0.3227
LINCSCP_96463	Levetiracetam	-0.3223
LINCSCP_14794	Dienestrol	-0.3222
LINCSCP_14031	U 0126	-0.3221
LINCSCP_16189	Alprazolam	-0.3219
LINCSCP_13406	Suramin	-0.3215
