similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.5129	4.9302e-17	233	TAS-103 (dihydrochloride)	LSM-45292	NA	3.33uM	24h	LINCSCP_102712	HELA
0.5032	2.3231e-16	233	BRD-K21918725	LSM-45229	NA	10uM	6h	LINCSCP_12445	CD34
0.4958	7.395e-16	233	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	24h	LINCSCP_108359	HELA
0.4927	1.1821e-15	233	BIX01294	LSM-4571	EHMT2	10uM	24h	LINCSCP_165790	SKL
0.4903	1.7098e-15	233	UNC0638	LSM-6325	NA	10uM	24h	LINCSCP_165874	SKL
0.4902	1.7415e-15	233	Phorbol Myristate Acetate	LSM-25630	NA	8.11uM	24h	LINCSCP_96911	HA1E
0.4793	8.6706e-15	233	GSK-461364	LSM-1013	PLK1	10uM	24h	LINCSCP_165622	SKL
0.4723	2.4064e-14	233	LDN 193189	LSM-1115	ACVR1|BMPR1A	10uM	6h	LINCSCP_53658	SNU1040
0.4711	2.8211e-14	233	SGI-1776	LSM-6307	PIM1|PIM2|PIM3	10uM	24h	LINCSCP_165310	SKL
0.4618	1.0382e-13	233	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	10uM	24h	LINCSCP_165550	SKL
0.4609	1.1819e-13	233	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	6h	LINCSCP_882	A375
0.46	1.3229e-13	233	Suloctidil	LSM-1469	NA	10uM	24h	LINCSCP_52481	SKB
0.4591	1.515e-13	233	SMR000075319	LSM-6371	KPNB1	60uM	6h	LINCSCP_51031	RMUGS
0.4497	5.3502e-13	233	Alectinib	LSM-1202	ALK|RET	10uM	24h	LINCSCP_102909	HELA
0.4453	9.5554e-13	233	Quizartinib	LSM-1037	CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET	10uM	24h	LINCSCP_128602	HUVEC
0.4406	1.7386e-12	233	SCHEMBL3958507	LSM-5245	COQ8B|EGFR	10uM	3h	LINCSCP_131496	MCF10A
0.4332	4.4573e-12	233	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	0.37uM	24h	LINCSCP_88149	HA1E
0.4322	5.0706e-12	233	Quizartinib	LSM-1037	CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET	10uM	24h	LINCSCP_164470	SKL.C
0.43	6.629e-12	233	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_954	A375
0.4296	7.0368e-12	233	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_47030	PC3
