signatureid	compound	similarity
LINCSCP_17931	Cyclosporine	-0.3703
LINCSCP_71649	Phensuximide	-0.3649
LINCSCP_144891	Ruxolitinib	-0.3648
LINCSCP_37864	BRD-K01282863	-0.3603
LINCSCP_97169	SKF-83959	-0.3577
LINCSCP_131237	PHA-793887	-0.3552
LINCSCP_66639	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3503
LINCSCP_143736	Chloroquine	-0.3486
LINCSCP_310038	AC1O9B13	-0.3477
LINCSCP_25303	TCS-359	-0.3435
LINCSCP_99597	Fedratinib	-0.3385
LINCSCP_144911	Momelotinib	-0.3368
LINCSCP_40376	MK-2206	-0.3363
LINCSCP_92239	Resminostat	-0.329
LINCSCP_44743	FG7142	-0.326
LINCSCP_59544	BRD-A49848186	-0.3234
LINCSCP_114048	GSK-461364	-0.3231
LINCSCP_44187	Guggulsterone	-0.3229
LINCSCP_153334	Tranilast	-0.3216
LINCSCP_140943	ACETYLCYSTEINE	-0.4425
LINCSCP_22437	NSC126859	-0.4323
LINCSCP_15349	TSU-68	-0.4236
LINCSCP_57264	NCGC00012852	-0.423
LINCSCP_36459	PDK1 Inhibitor	-0.4194
LINCSCP_34100	SMR000115252	-0.3953
LINCSCP_11450	Endecaphyllin X	-0.3871
LINCSCP_200912	BRD-K20126873	-0.3861
LINCSCP_84229	PHA-767491	-0.3844
LINCSCP_11394	SPBIO_002561	-0.3834
LINCSCP_242725	BRD-K60093216	-0.3834
LINCSCP_108399	SCHEMBL6851809	-0.3827
LINCSCP_8244	BRD-K41862560	-0.3818
LINCSCP_112644	amcinonide	-0.3808
LINCSCP_41550	Tacedinaline	-0.3802
LINCSCP_240443	Arundine	-0.3756
LINCSCP_141985	Novobiocin	-0.3727
LINCSCP_23391	2-Methoxy-3-methyl-9H-carbazole	-0.3726
LINCSCP_51349	GSK-1070916	-0.3719
LINCSCP_13823	Norketamine	-0.3715
LINCSCP_116754	Sirolimus	-0.3711
LINCSCP_20466	Pictilisib	-0.3701
LINCSCP_32826	HMS3264J07	-0.37
LINCSCP_94892	ALX-5407	-0.3697
LINCSCP_55408	Nicardipine	-0.369
LINCSCP_70023	Infigratinib	-0.3688
LINCSCP_280618	MLN-8054	-0.3678
LINCSCP_30261	Pepstatin	-0.3652
LINCSCP_22390	Cilomilast	-0.365
LINCSCP_10909	AC1O9EM7	-0.3649
LINCSCP_57969	MLS002276510	-0.3648
LINCSCP_48978	BRD-K47419679	-0.3633
LINCSCP_48250	BRD-K75416754	-0.362
LINCSCP_171863	(Z) Fluvoxamine	-0.3612
LINCSCP_257359	DG-041	-0.3598
LINCSCP_33776	7,2'-Dihydroxyflavone	-0.3583
LINCSCP_17015	Piperacillin	-0.3581
LINCSCP_165106	844499-71-4	-0.3577
LINCSCP_108866	METERGOLINE	-0.3572
LINCSCP_204060	Cucurbitacin I	-0.3562
LINCSCP_19641	CHEMBL1410859	-0.3537
LINCSCP_6594	Neurodazine	-0.3527
LINCSCP_251554	SCHEMBL1564574	-0.3526
LINCSCP_64702	BRD-K81930842	-0.3521
LINCSCP_204693	CGP-7930	-0.3512
LINCSCP_32396	BRD-K96433222-001-01-3	-0.351
LINCSCP_22402	PCL2_000349	-0.3507
LINCSCP_169694	Everolimus	-0.3507
LINCSCP_54910	Dalcetrapib	-0.3499
LINCSCP_53103	Chaetocin	-0.3497
LINCSCP_83596	UNC0638	-0.349
LINCSCP_888	BRD-A69951442-001-01-3	-0.3477
LINCSCP_41503	BML 210	-0.3474
LINCSCP_134860	Nevirapine	-0.3472
LINCSCP_13515	Tyrphostin 1	-0.3469
LINCSCP_1918	6998-75-0	-0.3463
LINCSCP_26275	(R,R)-Tramadol	-0.3463
LINCSCP_23373	Oxaprozin	-0.3456
LINCSCP_6089	AC1O9B20	-0.344
LINCSCP_309749	BRD-K30645599	-0.3428
LINCSCP_126377	Tazarotene	-0.3424
LINCSCP_11365	SPECTRUM_000898	-0.342
LINCSCP_69088	LDN 193189	-0.3415
LINCSCP_71083	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	-0.3414
LINCSCP_137975	STOCK1N-09285	-0.3409
LINCSCP_75211	BMS-299897	-0.3403
LINCSCP_81337	Linsitinib	-0.34
LINCSCP_49759	Tozasertib	-0.3396
LINCSCP_49058	BRD-K95551268	-0.3388
LINCSCP_55538	Triacsin C	-0.3379
LINCSCP_53801	GMX1778	-0.3378
LINCSCP_4273	Homochlorcyclizine	-0.3377
LINCSCP_85705	BX 912	-0.3375
LINCSCP_21699	ASN 05257430	-0.3374
LINCSCP_140232	INOSITOL	-0.3369
LINCSCP_13445	Pala	-0.3361
LINCSCP_54691	AC55649	-0.3342
LINCSCP_152457	SCHEMBL15556278	-0.3341
LINCSCP_141976	IDOXURIDINE	-0.3339
LINCSCP_83176	Doramapimod	-0.3334
LINCSCP_10824	MLS-0315871.0001	-0.3333
LINCSCP_131606	SCHEMBL17052537	-0.3323
LINCSCP_82302	GSK 1059615	-0.3322
LINCSCP_56918	Pevonedistat	-0.3321
LINCSCP_56807	Olaparib	-0.3315
LINCSCP_107315	RU 58841	-0.3312
LINCSCP_84471	ABT737	-0.3309
LINCSCP_22290	BRD-A70591769	-0.3305
LINCSCP_27726	CHEMBL3187411	-0.3303
LINCSCP_1048	BAS 00631343	-0.33
LINCSCP_279291	BRD-K38841486	-0.3297
LINCSCP_119534	Flecainide	-0.3289
LINCSCP_23414	Gangaleoidin	-0.3288
LINCSCP_141573	Antipyrine	-0.3285
LINCSCP_309759	BRD-K34952911	-0.3284
LINCSCP_84006	WHI-P97	-0.3282
LINCSCP_8532	BRD-K62732905	-0.3275
LINCSCP_30528	Fcodpguefhccia-Uhfffaoysa-N	-0.3274
LINCSCP_22353	FPA1_000240	-0.3273
LINCSCP_103108	Medetomidine	-0.3271
LINCSCP_11638	AZ628	-0.3267
LINCSCP_135558	Tofacitinib (CP-690550) Citrate	-0.3267
LINCSCP_109903	AZD2014	-0.3265
LINCSCP_87124	Resveratrol	-0.3264
LINCSCP_57535	MLS002276503	-0.3258
LINCSCP_76506	SPECTRUM_001873	-0.3257
LINCSCP_56031	YC1	-0.3256
LINCSCP_56585	6266-99-5	-0.3255
LINCSCP_74554	SPECTRUM_001092	-0.3253
LINCSCP_18354	MDL 72832	-0.3245
LINCSCP_31468	CHEMBL1270811	-0.3245
LINCSCP_131853	Crizotinib	-0.3244
LINCSCP_133586	Idelalisib	-0.3244
LINCSCP_242722	BRD-K57786095	-0.3244
LINCSCP_134764	Ziprasidone	-0.3242
LINCSCP_132594	Tamatinib	-0.3241
LINCSCP_260357	SA-427228	-0.3239
LINCSCP_103176	Benfluorex	-0.3234
LINCSCP_126012	Ranitidine	-0.3229
LINCSCP_165447	Rebastinib	-0.3228
LINCSCP_187809	Molindone	-0.3227
LINCSCP_101649	Clarithromycin	-0.3226
LINCSCP_130342	noscapine	-0.3226
LINCSCP_43203	BRD-K98945308	-0.3223
LINCSCP_72191	SPECTRUM_000897	-0.322
LINCSCP_133944	GSK-J2	-0.3219
LINCSCP_48447	BRD-K62242359	-0.3218
LINCSCP_260568	SA-1459975	-0.3215
