Name_GeneSymbol	Value_LogDiffExp
NENF	-1.5545
EBP	-1.05565
STAT5B	-1.1712
SPDEF	-1.0554999999999999
ACOT9	-1.84085
BIRC5	-2.77395
SNX6	-1.0675
AKR7A2	-2.9005
CXCL2	-3.38095
SPP1	-2.8452
DHRS7	-4.2712
TES	-1.9013999999999998
DNM1L	-2.7647
HLA-DRA	-1.9525000000000001
ARID4B	-2.03025
PLK1	-1.88075
VAT1	-1.4515
LYPLA1	-1.3728
LPAR2	-1.2151999999999998
ZNF274	-1.52115
VDAC1	-1.7180000000000002
DCUN1D4	-2.6315
GOLT1B	-4.2955
CAB39	-1.9636
CCDC85B	-1.2652
SNAP25	-1.0444499999999999
ISOC1	-1.53645
FOS	-1.30065
DNTTIP2	-1.2359
UBE3C	-1.3337
CLTB	-2.01085
CBR1	-1.07575
SSBP2	-1.14635
CREB1	-1.5465
POLR2I	-1.272
RPIA	-1.2825
STUB1	-1.1871
SPRED2	-1.44015
KIAA1033	-1.0729
C2CD5	-1.4567999999999999
GTPBP8	-1.5070999999999999
TARBP1	-1.4798499999999999
LAP3	-1.6804000000000001
CCNB1	-1.1868999999999998
CYCS	-1.03465
SLC35F2	-2.17475
LSM5	-1.3
PSIP1	-1.2255
SNCA	-1.101
ITFG1	-1.03525
RNF167	-1.0982
TNIP1	-2.00695
FKBP14	-1.9079000000000002
RAC2	-1.47825
GNA15	-1.2424
TGFBR2	-1.5090000000000001
ITGB1BP1	-2.5460499999999997
NOS3	-1.7895999999999999
IL1B	-2.4946
