ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
1978	EIF4EBP1	2.2321	0
25932	CLIC4	1.8623	2e-4
10797	MTHFD2	2.9609	2e-4
7494	XBP1	1.811	2e-4
11182	SLC2A6	1.3997	4e-4
26227	PHGDH	1.8601	5e-4
3486	IGFBP3	1.1505	6e-4
91137	SLC25A46	1.2451	6e-4
10776	ARPP19	1.294	0.001
10237	SLC35B1	1.4316	0.0018
2920	CXCL2	1.2442	0.0019
2222	FDFT1	3.654	0.0022
7358	UGDH	1.094	0.0024
10617	STAMBP	1.0467	0.0028
79071	ELOVL6	1.2154	0.0031
3157	HMGCS1	1.0701	0.004
2548	GAA	1.1618	0.0046
9686	VGLL4	0.9186	0.0048
2058	EPRS	1.5916	0.0049
27109	ATP5S	1.561	0.0052
10513	APPBP2	0.9175	0.0059
5106	PCK2	0.898	0.0075
3251	HPRT1	1.4579	0.0075
9133	CCNB2	0.8972	0.0084
39	ACAT2	1.0705	0.0092
2673	GFPT1	0.9601	0.0099
64746	ACBD3	1.2239	0.0109
29082	CHMP4A	1.075	0.0128
7466	WFS1	1.041	0.0133
10682	EBP	0.8504	0.0134
51569	UFM1	1.196	0.0149
10732	TCFL5	1.3436	0.0153
10165	SLC25A13	1.2396	0.0159
5971	RELB	1.4312	0.0161
11014	KDELR2	0.9416	0.0176
10525	HYOU1	0.9546	0.0218
50814	NSDHL	0.8853	0.0228
57149	LYRM1	1.0782	0.0262
23061	TBC1D9B	0.8958	0.0265
4925	NUCB2	0.9793	0.0266
2954	GSTZ1	1.0794	0.0269
1738	DLD	1.201	0.0271
310	ANXA7	0.8518	0.0281
5831	PYCR1	1.0875	0.0285
9709	HERPUD1	1.5832	0.0287
466	ATF1	0.9698	0.0295
5607	MAP2K5	0.9693	0.0365
6184	RPN1	0.8707	0.0407
1616	DAXX	0.9902	0.0408
6990	DYNLT3	1.0221	0.0409
23039	XPO7	1.541	0.0489
8550	MAPKAPK5	1.3143	0.0508
55793	FAM63A	1.3493	0.0508
128	ADH5	1.002	0.0514
23224	SYNE2	0.8863	0.0568
6119	RPA3	1.5627	0.0648
2896	GRN	0.9064	0.1112
9124	PDLIM1	1.3873	0.1153
54541	DDIT4	0.9951	0.1163
998	CDC42	1.0534	0.1229
23522	KAT6B	0.9689	0.1269
10146	G3BP1	1.2614	0.1385
9833	MELK	2.2793	0.1723
7874	USP7	1.5292	0.2154
9275	BCL7B	1.2429	0.2574
79187	FSD1	1.0191	0.259
29916	SNX11	1.3238	0.2626
6304	SATB1	1.9851	0.3106
2770	GNAI1	1.0571	0.405
16	AARS	1.0415	0.5134
