similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8078	2.2974e-12	49	Cucurbitacin-I	LSM-43115	JAK2|STAT3	10uM	6h	LINCSCP_43702	OV7
-0.8062	2.7547e-12	49	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_50655	PL21
0.8022	4.2451e-12	49	MK-2206	LSM-1057	AKT1|AKT2|AKT3	0.37uM	24h	LINCSCP_111652	HEPG2
0.8002	5.2445e-12	49	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_39699	MDST8
-0.7831	2.9456e-11	49	BRD-K71585907	LSM-41165	NA	10uM	6h	LINCSCP_64797	VCAP
0.7718	8.4951e-11	49	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	24h	LINCSCP_67543	MCF7
-0.7673	1.2689e-10	49	3,5-Bis(4-methylbenzylidene)piperidin-4-one	LSM-42949	SENP2|USP1|USP2|USP7	10uM	6h	LINCSCP_13572	H1299
0.7657	1.465e-10	49	MLS002264476	LSM-2977	NA	10uM	24h	LINCSCP_1400	A375
0.7656	1.4771e-10	49	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_37262	MCF7
-0.758	2.8542e-10	49	TPCA-1	LSM-1136	IKBKB	10uM	6h	LINCSCP_53338	SKMEL1
0.7521	4.6897e-10	49	NCGC00172397-01	LSM-36640	NA	10uM	24h	LINCSCP_52117	SKB
0.7516	4.8795e-10	49	BRD-K77983109	LSM-14933	NA	5uM	24h	LINCSCP_27425	HT29
0.7482	6.4344e-10	49	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	6h	LINCSCP_12924	EFO27
0.7467	7.2546e-10	49	Triclosan	LSM-2929	DNMT1	10uM	24h	LINCSCP_284277	SKB
-0.7453	8.1008e-10	49	AC1LDBAO	LSM-4032	NA	20uM	6h	LINCSCP_13597	H1299
