similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	528	114798-26-4	LSM-3701	AGTR1	10uM	6h	LINCSCP_244931	MCF7
0.5992	9.1138e-53	528	ZINC21991644	LSM-5796	PGR	10uM	6h	LINCSCP_244919	MCF7
0.5711	4.9451e-47	528	AC1O6OS2	LSM-5812	NA	10uM	6h	LINCSCP_244922	MCF7
0.5525	1.5744e-43	528	ZINC03977983	LSM-5482	NA	10uM	6h	LINCSCP_244842	MCF7
0.502	4.7653e-35	528	SA-440832	LSM-40344	NA	1uM	6h	LINCSCP_253743	MCF7
0.4688	3.3458e-30	528	Fosfosal	LSM-5426	PTGS1|PTGS2	10uM	6h	LINCSCP_244828	MCF7
0.4684	3.7333e-30	528	Mephenytoin	LSM-1852	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	10uM	6h	LINCSCP_244754	MCF7
0.4581	9.4188e-29	528	BMS-754807	LSM-6218	IGF1R|INSR	10uM	6h	LINCSCP_50933	RMGI
0.4555	2.1035e-28	528	Oxymetazoline	LSM-2353	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C	3.33uM	24h	LINCSCP_101562	HELA
0.4514	7.2232e-28	528	AC1OFCIA	LSM-5929	NA	10uM	6h	LINCSCP_273105	PC3
0.4449	4.9542e-27	528	TORIN1	LSM-1079	MTOR	10uM	24h	LINCSCP_40930	NEU
0.4443	5.8471e-27	528	Torsemide	LSM-2662	SLC12A1	10uM	6h	LINCSCP_244834	MCF7
0.4405	1.8077e-26	528	Meglumine	LSM-5424	NA	10uM	6h	LINCSCP_34710	MCF7
0.4376	4.0946e-26	528	Acenocoumarol	LSM-5112	VKORC1	10uM	6h	LINCSCP_34557	MCF7
0.4365	5.6661e-26	528	Flubendazole	LSM-5916	TUBB	10uM	6h	LINCSCP_244951	MCF7
0.435	8.7749e-26	528	916985-21-2	LSM-4790	NA	10uM	6h	LINCSCP_257316	NCIH508
0.4345	9.9429e-26	528	Ketorolac	LSM-1526	PTGS1|PTGS2	10uM	6h	LINCSCP_244718	MCF7
0.4255	1.2622e-24	528	TPCA-1	LSM-1136	IKBKB	0.1uM	24h	LINCSCP_251791	MCF7
0.4218	3.4773e-24	528	Mepivacaine	LSM-4306	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	10uM	6h	LINCSCP_34692	MCF7
0.4208	4.4756e-24	528	CID-2858522	LSM-3337	NA	10uM	6h	LINCSCP_238640	MCF7
-0.4179	9.8812e-24	528	benproperine	LSM-45733	NA	0.37uM	24h	LINCSCP_124166	HT29
0.4134	3.298e-23	528	BRD-K01520595	LSM-8527	NA	5uM	24h	LINCSCP_182325	A375
-0.4133	3.3958e-23	528	GW-5074	LSM-42779	RAF1	10uM	6h	LINCSCP_176633	A375
0.407	1.7422e-22	528	BRD-K64882872	LSM-7712	NA	5uM	6h	LINCSCP_60481	VCAP
0.4008	8.6159e-22	528	Procyclidine	LSM-4396	CHRM1	10uM	6h	LINCSCP_34696	MCF7
0.3989	1.3674e-21	528	PNU-74654	LSM-44945	CTNNB1|TCF4	80uM	6h	LINCSCP_41864	NOMO1
0.3961	2.7672e-21	528	Probenecid	LSM-4140	SLC22A11|SLC22A6|SLC22A8	10uM	6h	LINCSCP_47771	PC3
0.3905	1.1126e-20	528	BRD-K91880445	LSM-42276	NA	5uM	24h	LINCSCP_199450	A549
-0.39	1.2571e-20	528	BRD-K00835201	LSM-37328	NA	10uM	24h	LINCSCP_259159	NEU
0.3857	3.6092e-20	528	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	LSM-1177	ROCK1|ROCK2	3uM	6h	LINCSCP_12505	CL34
0.3795	1.5567e-19	528	PRESTWICK3_000650	LSM-5166	NA	10uM	6h	LINCSCP_272947	PC3
0.3792	1.6722e-19	528	AGK 2	LSM-43196	SIRT2	0.37uM	24h	LINCSCP_146786	NEU
0.3768	2.9354e-19	528	Toltrazuril	LSM-3440	NA	10uM	6h	LINCSCP_34722	MCF7
0.3749	4.5698e-19	528	BRD-K87851508	LSM-13819	NA	5uM	24h	LINCSCP_195501	A549
0.3748	4.6728e-19	528	Aminocaproic acid	LSM-5733	PLAT|PLG	10uM	6h	LINCSCP_34723	MCF7
0.3696	1.5519e-18	528	BRD-K27006579	LSM-10066	NA	5uM	24h	LINCSCP_34976	MCF7
0.3691	1.7274e-18	528	Fentiazac	LSM-5342	PTGS1|PTGS2	10uM	6h	LINCSCP_47712	PC3
0.3681	2.1666e-18	528	Proscillaridin-A	LSM-5290	NA	10uM	6h	LINCSCP_34705	MCF7
0.3676	2.4513e-18	528	NSC95397	LSM-3521	NA	10uM	6h	LINCSCP_25098	HT115
0.3675	2.5012e-18	528	MK-2206	LSM-1057	AKT1|AKT2|AKT3	10uM	6h	LINCSCP_53713	SNU1040
0.3613	1.0125e-17	528	MLS001060778	LSM-2982	NA	10uM	24h	LINCSCP_45923	PC3
0.3595	1.4795e-17	528	NKP608	LSM-45650	NA	0.12uM	24h	LINCSCP_98784	HA1E
0.3592	1.5788e-17	528	Troglitazone	LSM-4890	PPARG	10uM	6h	LINCSCP_40264	NCIH596
0.3589	1.6921e-17	528	Piretanide	LSM-3959	SLC12A1|SLC12A2	0.12uM	24h	LINCSCP_92108	HA1E
-0.3583	1.953e-17	528	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.5uM	24h	LINCSCP_35532	MCF7
