signatureid	compound	similarity
LINCSCP_200896	CHEMBL3400875	-0.9262
LINCSCP_34648	Sertaconazole	-0.9231
LINCSCP_48210	BRD-K82637111	-0.9163
LINCSCP_38211	SA-102042	-0.911
LINCSCP_1396	CHEMBL593506	-0.8937
LINCSCP_22313	KM01366	-0.8906
LINCSCP_1451	BRD-U88878891	-0.8847
LINCSCP_177847	CHEMBL3186688	-0.8841
LINCSCP_3565	BRD-K37650321	-0.8841
LINCSCP_254418	SA-1920080	-0.8836
LINCSCP_48807	BRD-K63157607	-0.8777
LINCSCP_49178	BRD-K76758536	-0.8744
LINCSCP_1076	SMR001318077	-0.8721
LINCSCP_48854	BRD-K96194602	-0.872
LINCSCP_3725	CHEMBL2362317	-0.8715
LINCSCP_27792	BRD-K11359987	-0.8678
LINCSCP_44258	BRD-K86727142-001-06-6	-0.8621
LINCSCP_21869	MLS002473639	-0.8606
LINCSCP_2188	AC1MTJVV	-0.86
LINCSCP_38222	BRD-K65465954	-0.8596
LINCSCP_21801	CHEMBL3188763	-0.8596
LINCSCP_46057	CID 91522200	-0.8582
LINCSCP_18746	SPECTRUM3_001992	-0.8573
LINCSCP_28933	CHEMBL2357005	-0.8556
LINCSCP_9082	BRD-K80400482	-0.8553
LINCSCP_272427	Practolol	-0.8549
LINCSCP_9074	BRD-K74436011	-0.8545
LINCSCP_38204	SA-1922796	-0.8531
LINCSCP_48195	CHEMBL3187000	-0.8526
LINCSCP_5657	17952-87-3	-0.8524
LINCSCP_278909	BRD-K90619727	-0.8498
LINCSCP_38138	SA-1919918	-0.8481
LINCSCP_90794	Entecavir	-0.8476
LINCSCP_3581	BRD-K48222931	-0.8475
LINCSCP_48180	BRD-K26755359	-0.8473
LINCSCP_269782	Clobenpropit	-0.8472
LINCSCP_1088	SMR001318079	-0.8465
LINCSCP_37474	SA-247508	-0.8429
LINCSCP_252274	SA-96835	-0.8425
LINCSCP_45522	MLS002264468	-0.8404
LINCSCP_46175	Benactyzine	-0.84
LINCSCP_227949	Danazol	-0.8393
LINCSCP_22103	MLS002473641	-0.8386
LINCSCP_34666	SPBIO_003097	-0.8386
LINCSCP_29023	CHEMBL2355554	-0.8378
LINCSCP_21797	CHEMBL2311700	-0.8377
LINCSCP_228037	Cobalt (Ii) Chloride	-0.8364
LINCSCP_1409	MLS003178531	-0.8348
LINCSCP_45877	Tremulacin	-0.8332
LINCSCP_48836	BRD-K86265745	-0.8326
LINCSCP_27995	CHEMBL3185581	-0.8322
LINCSCP_21878	MLS002473640	-0.8317
LINCSCP_46159	Tropisetron HCl	-0.8312
LINCSCP_9091	BRD-K88899793	-0.8289
LINCSCP_240677	Prazosin	-0.8288
LINCSCP_48222	BRD-K90194420	-0.8264
LINCSCP_45732	MLS003337121	-0.8255
LINCSCP_266952	SPECTRUM_001092	-0.8252
LINCSCP_33923	CHEMBL1979419	-0.8247
LINCSCP_18858	Thiotepa	-0.8237
LINCSCP_4161	BW-B-70C	-0.8235
LINCSCP_192611	Talampicillin	-0.8222
LINCSCP_21932	MLS002473459	-0.8209
LINCSCP_278874	CHEMBL2355430	-0.8202
LINCSCP_10767	CHEMBL3261381	-0.82
LINCSCP_66164	BRD-K77663706	-0.8196
LINCSCP_38158	SA-102607	-0.8185
LINCSCP_7678	Fluperlapine	-0.8179
LINCSCP_55307	BRD-K26684619	-0.8167
LINCSCP_48857	CHEMBL2356746	-0.8155
LINCSCP_5095	CHEMBL567340	-0.8153
LINCSCP_45961	CHEMBL1593913	-0.815
LINCSCP_8907	CHEMBL2356381	-0.815
LINCSCP_7091	Amodiaquine	-0.8127
LINCSCP_36940	BAY 61-3606	-0.8119
LINCSCP_48178	BRD-K18241892	-0.8102
LINCSCP_18163	ST50411348	-0.8096
LINCSCP_250315	Broad-Sai-595	-0.8095
LINCSCP_186615	BRD-K70697816	-0.8091
LINCSCP_225057	KUC103656	-0.807
LINCSCP_5799	Vinorelbine	-0.8069
LINCSCP_49186	CHEMBL2362024	-0.8067
LINCSCP_200915	BRD-K21374126	-0.8065
LINCSCP_252953	BRD-K84976438	-0.8061
LINCSCP_1404	MLS002264481	-0.8061
LINCSCP_9031	CHEMBL2361748	-0.806
LINCSCP_9080	BRD-K77793090	-0.8055
LINCSCP_49039	CHEMBL3184316	-0.8054
LINCSCP_22187	MLS-0002494.0001	-0.8051
LINCSCP_253148	BRD-K68765796-001-01-8	-0.8042
LINCSCP_252521	BRD-K85102293	-0.8041
LINCSCP_17956	Isoflupredone Acetate	-0.804
LINCSCP_4458	AC1NXRFO	-0.8029
LINCSCP_49198	BRD-K95551268	-0.8021
LINCSCP_7597	GP 2A	-0.8014
LINCSCP_21958	MLS003179196	-0.8008
LINCSCP_127623	Malotilate	-0.8006
LINCSCP_43989	O-2050	-0.7993
LINCSCP_48201	BRD-K68078697	-0.799
LINCSCP_191035	ZINC01063165	-0.7985
LINCSCP_48943	CHEMBL2140476	-0.7981
LINCSCP_5107	CHEMBL578162	-0.7978
LINCSCP_252981	AC1MEEHF	-0.7976
