signatureid	compound	similarity
LINCSCP_310088	BRD-A35769934	-0.376
LINCSCP_160803	HMN-214	-0.3561
LINCSCP_284226	Xanthoxylin	-0.3536
LINCSCP_35065	BRD-K02242562	-0.3466
LINCSCP_82732	GW620972X	-0.3382
LINCSCP_35328	BRD-K46232974	-0.3369
LINCSCP_36601	GW-5074	-0.3291
LINCSCP_293487	STK468807	-0.3291
LINCSCP_249910	Troglitazone	-0.3282
LINCSCP_133636	GSK-461364	-0.3279
LINCSCP_133282	Tivantinib	-0.327
LINCSCP_107057	RO4987655	-0.3249
LINCSCP_272376	Cladribine	-0.3236
LINCSCP_21086	179324-69-7	-0.3227
LINCSCP_99612	BX 912	-0.3227
LINCSCP_165559	PD-0325901	-0.3222
