signatureid	compound	similarity
LINCSCP_310088	BRD-A35769934	-0.4168
LINCSCP_284226	Xanthoxylin	-0.3988
LINCSCP_146411	CHEMBL3182395	-0.3723
LINCSCP_134199	CC-401	-0.3694
LINCSCP_293487	STK468807	-0.3685
LINCSCP_99612	BX 912	-0.3669
LINCSCP_29686	CI-1040	-0.3641
LINCSCP_35065	BRD-K02242562	-0.3578
LINCSCP_36601	GW-5074	-0.356
LINCSCP_133283	Tivantinib	-0.3553
LINCSCP_160307	SB743921	-0.3542
LINCSCP_35328	BRD-K46232974	-0.3542
LINCSCP_34970	CHEMBL2361739	-0.3538
LINCSCP_21086	179324-69-7	-0.3534
LINCSCP_50235	NB-Acetyltryptamine	-0.3534
LINCSCP_57828	MLS002264457	-0.3524
LINCSCP_35289	BRD-K16934333	-0.3497
LINCSCP_151238	Withaferin A	-0.3496
LINCSCP_159826	Podofilox	-0.3493
LINCSCP_109917	Ibutilide	-0.3442
LINCSCP_175138	Thioguanosine	-0.3442
LINCSCP_249910	Troglitazone	-0.342
LINCSCP_41920	Parthenolide	-0.3418
LINCSCP_29727	A-443654	-0.3416
LINCSCP_8667	BRD-K41540007	-0.3413
LINCSCP_11378	KF 38789	-0.3413
LINCSCP_73432	Sulpiride	-0.3412
LINCSCP_11097	Plinabulin	-0.341
LINCSCP_133617	SCHEMBL618594	-0.3405
LINCSCP_111787	WYE 125132	-0.3399
LINCSCP_161481	cortisone-acetate	-0.3389
LINCSCP_165159	331771-20-1	-0.3388
LINCSCP_38200	Fenbendazole	-0.3382
LINCSCP_150931	Pelitinib	-0.3381
LINCSCP_45746	MLS002264466	-0.338
LINCSCP_104147	TAK-733	-0.338
LINCSCP_174825	LY2090314	-0.3379
LINCSCP_82732	GW620972X	-0.3379
LINCSCP_67631	Mebendazole	-0.3375
LINCSCP_41774	pyrvinium-pamoate	-0.3375
LINCSCP_161672	Albendazole	-0.3375
LINCSCP_3540	BRD-K18542345	-0.337
LINCSCP_22782	Flurofamide	-0.3365
LINCSCP_107057	RO4987655	-0.3361
LINCSCP_19748	MLS002264481	-0.3351
LINCSCP_160777	Volasertib (BI 6727)	-0.3349
LINCSCP_159410	Thioguanine	-0.3344
LINCSCP_102054	ZK-93423	-0.334
LINCSCP_108407	MEK162 (ARRY-162, ARRY-438162)	-0.3335
LINCSCP_162781	CP-724714	-0.3331
LINCSCP_154667	TH-302	-0.3319
LINCSCP_38483	CHEMBL2359886	-0.3315
LINCSCP_135129	Indigo Red	-0.3309
LINCSCP_45460	MLS002264453	-0.3308
LINCSCP_160073	NMS-1286937	-0.3307
LINCSCP_141966	Otilonium Bromide	-0.3297
LINCSCP_157685	BRD-K00541818	-0.3291
LINCSCP_146993	AZ20	-0.329
LINCSCP_134183	HMN-214	-0.3286
LINCSCP_31033	CHEMBL1394624	-0.3278
LINCSCP_115709	Selumetinib	-0.3277
LINCSCP_144237	GSK-461364	-0.3272
LINCSCP_160748	R-7128	-0.3267
LINCSCP_39762	TPCA-1	-0.3265
LINCSCP_10551	O-Demethylated Adapalene	-0.3263
LINCSCP_146999	CGK733	-0.326
LINCSCP_165912	PD-0325901	-0.326
LINCSCP_158379	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	-0.3257
LINCSCP_150969	Radicicol	-0.3257
LINCSCP_104075	VRT752271	-0.3257
LINCSCP_84110	Bosutinib	-0.3255
LINCSCP_30641	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	-0.3251
LINCSCP_146514	Pazopanib	-0.3244
LINCSCP_35280	BRD-K08982647	-0.324
LINCSCP_155704	KX2-391	-0.323
LINCSCP_99361	Neratinib	-0.3229
LINCSCP_161257	Dolastatin 10	-0.3225
LINCSCP_153271	LY2874455	-0.3221
LINCSCP_272376	Cladribine	-0.322
LINCSCP_29449	GSK-3 Inhibitor IX	-0.3217
LINCSCP_41766	Kinetin Riboside	-0.3215
LINCSCP_38252	GW843682X	-0.3213
LINCSCP_309988	BRD-K20510412	-0.3211
