signatureid	compound	similarity
LINCSCP_31362	4-(4-Bromophenyl)-2-(methylsulfonyl)thiazole	-0.9998
LINCSCP_132306	PHA-665752	-0.9998
LINCSCP_34540	Famprofazone	-0.9997
LINCSCP_37649	SA-246522	-0.9996
LINCSCP_31800	(Z) Fluvoxamine	-0.9996
LINCSCP_135711	Diflunisal	-0.9995
LINCSCP_250408	Perhexiline	-0.9995
LINCSCP_31176	MLS003153124	-0.9995
LINCSCP_253583	SA-243276	-0.9994
LINCSCP_136751	Glafenine	-0.9993
LINCSCP_38090	BRD-K74489738	-0.9993
LINCSCP_254350	CHEMBL2361406	-0.9988
LINCSCP_37366	Pevonedistat	-0.9987
LINCSCP_244677	Nitrendipine	-0.9987
LINCSCP_249058	BRD-K74176341	-0.9985
LINCSCP_253010	CHEMBL2354737	-0.9984
LINCSCP_138634	1,3-Dipropyl-8-cyclopentylxanthine	-0.9982
LINCSCP_242534	SA-432998	-0.9981
LINCSCP_247534	BRD-K24746925	-0.998
LINCSCP_242575	ARG-TCRUZI2-9	-0.998
LINCSCP_31166	CHEMBL3186688	-0.9975
LINCSCP_37659	SA-90024	-0.9974
LINCSCP_34011	BRD-K34639619-001-01-1	-0.9973
LINCSCP_31483	KUC104123	-0.9972
LINCSCP_138715	Clofoctol	-0.9969
LINCSCP_33184	CHEMBL8197	-0.9969
LINCSCP_38844	Alpha-Tochopherol	-0.9968
LINCSCP_36733	SCHEMBL3954849	-0.9968
LINCSCP_134534	Oxaprozin	-0.9966
LINCSCP_33812	MLS002473875	-0.996
LINCSCP_31636	CHEMBL1711185	-0.9958
LINCSCP_133171	Selumetinib	-0.9956
LINCSCP_38660	CHEMBL2138369	-0.9955
LINCSCP_243329	Alprenolol	-0.9953
LINCSCP_237765	Chlorthalidone	-0.995
LINCSCP_141711	Clofibric acid	-0.9949
LINCSCP_37506	Pifithrin MU	-0.9948
LINCSCP_37898	BRD-K30548766	-0.9948
LINCSCP_254158	BRD-K71714567	-0.9947
LINCSCP_140483	Lodoxamide	-0.9947
LINCSCP_138248	Dicloxacillin	-0.9944
LINCSCP_134096	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	-0.9944
LINCSCP_31773	Irsogladine	-0.9942
LINCSCP_142748	Levamisole	-0.9942
LINCSCP_142550	R-7128	-0.9939
LINCSCP_34250	Doxylamine	-0.9931
LINCSCP_253401	SA-1458163	-0.9929
LINCSCP_139430	BRD-A96746500	-0.9929
LINCSCP_134178	844499-71-4	-0.9929
LINCSCP_243565	Phenelzine	-0.9928
LINCSCP_34224	MLS000925170	-0.9927
LINCSCP_30961	MLS002391455	-0.9927
LINCSCP_136817	Fosinopril	-0.9923
LINCSCP_143486	BRD-K00141503	-0.9923
LINCSCP_236855	N-(4-(4-Hydroxypiperidin-1-yl)but-2-ynyl)-n-methylacetamide	-0.9923
LINCSCP_137638	Alvelestat	-0.9922
LINCSCP_138946	Lenvatinib (E7080)	-0.9918
LINCSCP_244724	Dexlansoprazole	-0.9918
LINCSCP_139067	Cyclobenzaprine	-0.9918
LINCSCP_35048	BRD-K76915833	-0.9916
LINCSCP_134755	SPECTRUM_001133	-0.9914
LINCSCP_33857	BRD-K39921295	-0.9914
LINCSCP_243893	Venlafaxine	-0.9914
LINCSCP_131942	Dovitinib	-0.9911
LINCSCP_138854	AC1NWAQV	-0.9911
LINCSCP_38396	SCHEMBL17497838	-0.9911
LINCSCP_237980	CHEMBL1552615	-0.9908
LINCSCP_137847	Cisapride	-0.9906
LINCSCP_30730	Tyrphostin AG-112	-0.9906
LINCSCP_34964	BRD-K81641277	-0.9906
LINCSCP_144109	Sertaconazole	-0.9904
LINCSCP_132131	Alpelisib	-0.9901
LINCSCP_38210	SA-1921614	-0.9901
LINCSCP_37481	SA-1460032	-0.9899
LINCSCP_138256	AZ628	-0.9899
LINCSCP_37744	Quercetin	-0.9897
LINCSCP_236799	10-Methylphenothiazin-3-amine	-0.9897
LINCSCP_38678	BRD-K42573370-001-01-1	-0.9894
LINCSCP_239845	MEGXM0_000433	-0.9894
LINCSCP_254254	SA-242443	-0.9893
LINCSCP_31236	MLS003221409	-0.9891
LINCSCP_31227	MLS003126522	-0.9888
LINCSCP_37394	SA-244358	-0.9887
LINCSCP_132200	Neratinib	-0.9887
LINCSCP_253846	CHEMBL2359798	-0.9886
LINCSCP_249847	BRD-K74085580	-0.9885
LINCSCP_253921	BRD-K33597548	-0.9884
LINCSCP_33908	BRD-K69021489	-0.9884
LINCSCP_136373	SGX-523	-0.9883
LINCSCP_134167	MLS006011051	-0.988
