signatureid	compound	similarity
LINCSCP_70129	1268524-70-4	-0.378
LINCSCP_89387	Licochalcone A	-0.3703
LINCSCP_88358	OSI-930	-0.3571
LINCSCP_16932	XUKUURHRXDUEBC-UHFFFAOYSA-N	-0.3441
LINCSCP_14949	Rosuvastatin	-0.3371
LINCSCP_87808	SB590885	-0.3347
LINCSCP_14042	LY 303511	-0.3324
LINCSCP_89259	SCHEMBL15556278	-0.3265
LINCSCP_17084	Indole-3-carbinol	-0.3244
LINCSCP_89017	CHEMBL3188661	-0.3241
LINCSCP_16276	OM137	-0.3239
LINCSCP_262227	BW-723C86	-0.3237
LINCSCP_88273	TPCA-1	-0.3215
LINCSCP_29351	AC1M52QF	-0.6435
LINCSCP_64898	Cycloheximide	-0.5991
LINCSCP_12686	Salermide	-0.5925
LINCSCP_206722	Flutamide	-0.5637
LINCSCP_165486	BRD-A25736793	-0.5428
LINCSCP_29125	AB00540133	-0.5319
LINCSCP_19955	MLS002607743	-0.5299
LINCSCP_34606	BRD-K58746048-001-01-6	-0.5269
LINCSCP_138438	omeprazole	-0.5205
LINCSCP_4204	Ichthynone	-0.5051
LINCSCP_136625	Meptazinol	-0.5013
LINCSCP_20978	Avrainvillamide-analog-6	-0.4874
LINCSCP_133695	848193-68-0	-0.4862
LINCSCP_132481	Alpelisib	-0.4804
LINCSCP_68138	LY-294002	-0.4735
LINCSCP_122441	(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid	-0.4677
LINCSCP_64396	MLS003129913	-0.4613
LINCSCP_90611	Fluorouracil	-0.458
LINCSCP_207758	Mesoridazine	-0.4563
LINCSCP_170587	Rottlerin	-0.4552
LINCSCP_177928	KUC104218	-0.4544
LINCSCP_2341	Androstenedione	-0.4535
LINCSCP_204214	Xaliproden	-0.4469
LINCSCP_54860	Oligomycin A	-0.4457
LINCSCP_136318	SPECTRUM_001048	-0.4444
LINCSCP_104990	Trimethoprim	-0.443
LINCSCP_180376	Erythromycin Ethylsuccinate	-0.4413
LINCSCP_34612	Pempidine	-0.4411
LINCSCP_175726	Ingenol Mebutate	-0.4404
LINCSCP_138457	Estramustine phosphate sodium	-0.4403
LINCSCP_257306	BIBR-1532	-0.426
LINCSCP_6195	STOCK1S-03920	-0.4199
LINCSCP_156131	Vardenafil	-0.4184
LINCSCP_2406	MLS002725680	-0.4183
LINCSCP_37347	SA-424294	-0.4173
LINCSCP_262910	Alpha-Solanine	-0.4159
LINCSCP_260884	CHEMBL2360495	-0.4124
LINCSCP_86006	Linifanib	-0.4117
LINCSCP_12948	ST021200	-0.4115
LINCSCP_6838	Tetraidofluorescein	-0.4089
LINCSCP_11405	IC 261	-0.4085
LINCSCP_207680	FK 866	-0.4076
LINCSCP_69611	Gefitinib	-0.4075
LINCSCP_172579	BRD-K00663349	-0.4071
LINCSCP_13010	Benzenethanol, |a,4-dihydroxy-3-ethoxy-	-0.4068
LINCSCP_42151	BAS 02859604	-0.4067
LINCSCP_64913	BRD-K43049540	-0.4019
LINCSCP_231873	BRD-K81408913	-0.4018
LINCSCP_114760	Tozasertib	-0.4012
LINCSCP_226624	BSPBIO_002280	-0.4012
LINCSCP_221004	CHEMBL34095	-0.4011
LINCSCP_133033	BRD-A24396574-001-01-5	-0.4002
LINCSCP_115102	Crizotinib	-0.3996
LINCSCP_53037	Quinoclamine	-0.3995
LINCSCP_20738	Amoxicillin	-0.3972
LINCSCP_169827	Swainsonine	-0.3965
LINCSCP_115256	TGX 221	-0.3954
LINCSCP_35930	Phloretin	-0.3949
LINCSCP_169469	ZIDOVUDINE [AZT]	-0.3949
LINCSCP_70407	EMF-sumo1-1	-0.3944
LINCSCP_142748	Levamisole	-0.394
LINCSCP_105147	ATN-161 (trifluoroacetate salt)	-0.3931
LINCSCP_139204	AP26113	-0.3928
LINCSCP_142033	Tetrahydrouridine	-0.3923
LINCSCP_11290	Denbufylline	-0.3916
LINCSCP_132991	936890-98-1	-0.3907
LINCSCP_73708	Perindopril	-0.3895
LINCSCP_73550	AZD1152	-0.3886
LINCSCP_104922	Tizanidine	-0.3881
LINCSCP_141646	Dilazep	-0.3872
LINCSCP_100978	MLS006011051	-0.3864
LINCSCP_133627	AZD-1775	-0.3856
LINCSCP_139728	ipratropium	-0.3853
LINCSCP_108532	Radezolid	-0.3844
LINCSCP_11021	ASN 04482516	-0.384
LINCSCP_8358	BRD-K34829873	-0.3832
LINCSCP_13000	Kinetin Riboside	-0.3821
LINCSCP_193351	Equilin	-0.3818
LINCSCP_168118	Mubritinib (TAK 165)	-0.3812
LINCSCP_231650	BRD-K05671267	-0.3811
LINCSCP_191759	Physostigmine	-0.3799
LINCSCP_133263	Amuvatinib	-0.3798
LINCSCP_171389	Amonafide	-0.3797
LINCSCP_11254	Guggulsterone	-0.3796
LINCSCP_73058	Chrysin	-0.3794
LINCSCP_142658	Pinaverium bromide	-0.3785
LINCSCP_125177	Tacrine	-0.3784
LINCSCP_103985	L 655240	-0.3784
LINCSCP_145854	AT-7519	-0.3779
LINCSCP_39500	AZD 1480	-0.3758
LINCSCP_48757	BRD-K30935394	-0.3757
LINCSCP_74696	Dronedarone HCl	-0.3752
LINCSCP_132569	GW843682X	-0.3747
LINCSCP_22781	HE044657	-0.3744
LINCSCP_139576	AC1L1IKY	-0.3738
LINCSCP_51380	BX 912	-0.3729
LINCSCP_279572	BRD-K99842945	-0.3727
LINCSCP_12792	FGIN1-27	-0.3719
LINCSCP_139623	1-(2,6-Dichlorobenzylideneamino)guanidine	-0.3717
LINCSCP_139810	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	-0.3716
LINCSCP_100771	Rabusertib	-0.3714
LINCSCP_155403	Amodiaquine	-0.371
LINCSCP_115873	Pictilisib	-0.3696
LINCSCP_40404	STK178014	-0.3695
LINCSCP_111426	Apitolisib (gdc-0980, rg7422)	-0.3689
LINCSCP_17519	PF 543	-0.3683
LINCSCP_140129	Fluphenazine	-0.3679
LINCSCP_73233	TRIENTINE HYDROCHLORIDE	-0.3678
LINCSCP_134729	PCA-4248	-0.3678
LINCSCP_138215	Nicotine	-0.3666
LINCSCP_167273	Levosalbutamol	-0.3664
LINCSCP_143301	Telmisartan	-0.3661
LINCSCP_130344	Selumetinib	-0.3661
LINCSCP_219323	Simvastatin	-0.3661
LINCSCP_114500	Chelerythrine	-0.3659
LINCSCP_216090	BRD-K91600270	-0.3659
LINCSCP_166477	Ganaxolone	-0.3659
LINCSCP_26732	252916-29-3	-0.3656
LINCSCP_139648	Fomepizole	-0.3645
LINCSCP_139096	Cholic acid	-0.3642
LINCSCP_287692	Calcitriol	-0.3641
LINCSCP_6791	SCHEMBL14177979	-0.3639
LINCSCP_216352	CHEMBL2181095	-0.3637
LINCSCP_111873	Y-39983	-0.3635
LINCSCP_137993	Berberine	-0.3629
LINCSCP_81371	Alvocidib	-0.3628
LINCSCP_35941	Estradiol	-0.3627
LINCSCP_168625	Ritonavir	-0.3625
LINCSCP_285913	Loperamide	-0.362
LINCSCP_181689	BRD-K83311395	-0.3616
LINCSCP_131130	Trametinib	-0.3613
LINCSCP_81674	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3611
LINCSCP_262385	Quinidine	-0.3608
LINCSCP_141351	Pimavanserin	-0.3605
LINCSCP_37208	CHEMBL3400874	-0.3604
LINCSCP_124124	Telotristat	-0.3601
LINCSCP_81140	LDN 193189	-0.36
LINCSCP_47484	Vitinoin	-0.36
