Name_GeneSymbol	Value_LogDiffExp
AARS	-1.5707
ABCB6	-1.3787
ABCF1	-1.2239
ABHD6	-1.0036
ADH5	-2.0861
ADI1	-1.1929
AMDHD2	-1.7603
ATP6V1D	-1.1851
CANT1	-4.7698
CDK7	-1.2819
CFLAR	-1.1218
CLIC4	-1.5048
COG2	-4.5326
COPB2	-1.096
CPSF4	-1.2496
CREG1	-1.5772
DHRS7	-2.4474
DNAJB2	-1.0865
DNM1	-1.9112
DRAP1	-1.2678
DUSP14	-1.4533
E2F2	-1.1599
EDEM1	-1.9192
EDN1	-1.5578
ELAVL1	-1.2059
FIS1	-1.3859
FOSL1	-1.0854
GADD45B	-2.9616
GALE	-1.4579
GAPDH	-2.588
GPATCH8	-1.1796
GTF2A2	-1.0775
HACD3	-4.4737
HLA-DMA	-1.8549
HSPB1	-1.2117
ICAM1	-1.2254
ID2	-1.1032
IFRD2	-2.1343
IGF2R	-1.3082
IGHMBP2	-1.2951
IKBKAP	-1.8769
KDM3A	-2.2504
KIAA0907	-1.0065
KIT	-1.002
LRP10	-1.0521
LSR	-1.0812
MAP3K4	-1.1796
MAP7	-1.4912
MAPK9	-1.2102
MAPKAPK2	-1.0152
MBOAT7	-1.676
METRN	-2.3278
MICALL1	-1.8956
MSRA	-1.6315
NISCH	-1.4943
PAK4	-1.1531
PCBD1	-1.1486
PDHX	-1.0712
PFKL	-1.3394
PHKB	-1.0103
PIGB	-1.1466
PNKP	-1.2415
POP4	-1.2692
PRKCD	-1.5658
PRKCH	-1.2047
PSMD2	-1.644
PTPRF	-1.2979
PXN	-1.2069
PYGL	-1.4311
RAI14	-1.158
RELB	-1.3769
RHOA	-1.2892
RNH1	-1.0883
RSU1	-1.3326
SACM1L	-3.0256
SNAP25	-1.0916
SORBS3	-1.0689
SPAG7	-1.2721
SPRED2	-1.176
ST3GAL5	-1.5345
SYPL1	-1.2424
TCEA2	-1.3823
TCTA	-1.4089
TIAM1	-1.1731
TMEM110	-1.3425
TNFRSF21	-1.081
TP53BP1	-2.7757
TRAP1	-1.1367
TXNL4B	-1.9631
WASF3	-1.2459
ZDHHC6	-1.2169
ZNF586	-1.491
