Name_GeneSymbol	Value_LogDiffExp
ACOT9	-0.35262000000000004
ADGRG1	-0.8966
ADH5	-1.26118
ALDOA	-0.26511999999999997
AMDHD2	-0.26123999999999997
ARL4C	-0.39318000000000003
ARPP19	-1.477
ASCC3	-0.44992000000000004
ATF1	-0.78396
ATF5	-1.00948
ATP6V1D	-1.78546
AURKA	-1.71428
AURKB	-1.60054
B4GAT1	-0.6614
BAD	-1.1168
BDH1	-0.56204
BHLHE40	-0.8006
BIRC5	-4.06626
BLMH	-0.67656
BRCA1	-1.42506
BUB1B	-0.30528
BZW2	-0.63662
C2CD5	-0.9913
C5	-1.45652
CAB39	-0.58346
CANT1	-0.30963999999999997
CASP2	-0.36982
CBR3	-0.69634
CCDC86	-1.4075600000000001
CCL2	-0.57308
CCNA2	-2.2933600000000003
CCNB1	-1.9095199999999999
CCNB2	-1.73292
CCND1	-0.76852
CCND3	-0.76086
CCNF	-0.4345
CCP110	-0.53832
CD320	-0.58262
CD58	-0.37767999999999996
CDC20	-4.02856
CDC25A	-1.15154
CDC25B	-0.33396000000000003
CDC42	-1.06502
CDC45	-1.28672
CDCA4	-1.39436
CDK1	-2.53204
CDK2	-0.9655800000000001
CDK4	-0.79302
CDK6	-0.56724
CEBPZ	-0.49364
CENPE	-0.59142
CFLAR	-0.8506
CHEK1	-0.71328
CHEK2	-1.7331
CHERP	-0.61658
CHMP6	-0.56076
CIRBP	-0.2674
CISD1	-0.5263
CLTB	-1.05358
COL1A1	-0.62428
COL4A1	-2.04834
CORO1A	-0.2797
CRELD2	-0.38178
CRK	-0.9849
CRYZ	-1.1535600000000001
CSNK1A1	-0.59322
CSRP1	-1.74996
CTNNAL1	-0.30269999999999997
CXCL2	-0.69692
CYB561	-1.39332
CYCS	-0.7277600000000001
DAXX	-0.53742
DCK	-0.65036
DCTD	-0.44348
DDX10	-1.0895
DERA	-1.2548599999999999
DFFA	-0.30902
DNAJA3	-1.36718
DNAJB1	-0.4209
DNM1	-1.40704
DNM1L	-2.43788
DNTTIP2	-0.9015
DPH2	-0.74132
DRAP1	-0.63214
EAPP	-0.3311
EBNA1BP2	-1.11774
EDN1	-1.3712
EED	-0.56406
EIF4EBP1	-1.58318
EIF5	-1.03168
ELAVL1	-0.4875
ENOPH1	-0.54972
EPB41L2	-0.65606
EPHB2	-1.2101199999999999
EVL	-0.35892
EZH2	-0.7122200000000001
FAH	-1.34224
FAM57A	-0.55496
FAS	-0.7107
FBXO11	-0.27448
FCHO1	-0.8178
FGFR4	-0.66972
FHL2	-1.99504
FKBP14	-0.3528
FOSL1	-2.19836
GABPB1	-1.1633
GADD45B	-0.79702
GALE	-0.91044
GLI2	-0.36996
GMNN	-0.35247999999999996
GNAS	-0.33774
GOLT1B	-1.52412
GRB10	-0.44142
GRWD1	-0.72236
GSTM2	-0.30646
GTF2A2	-0.6209399999999999
GTF2E2	-0.5953999999999999
HACD3	-0.3598
HADH	-0.76524
HAT1	-1.2915
HDAC2	-0.82334
HEATR1	-0.5338999999999999
HES1	-0.99876
HMOX1	-1.65292
HN1L	-1.7561
HPRT1	-0.70954
HSD17B10	-0.4015
HSPA8	-0.8094
HSPB1	-0.45918
HSPD1	-0.49188000000000004
ICAM3	-1.43266
ICMT	-0.50634
ID2	-0.67802
IFRD2	-1.46192
IGFBP3	-2.3236399999999997
ITGAE	-1.0188
JMJD6	-0.9650200000000001
KDELR2	-0.30766
KEAP1	-0.66616
KIAA0753	-0.5246
KIF14	-1.51672
KIF20A	-1.93344
KIF2C	-0.7400800000000001
LAP3	-0.40922000000000003
LIG1	-0.9222999999999999
LSM5	-0.93738
LSM6	-0.78276
LYPLA1	-0.46556
LYRM1	-0.46484
MAMLD1	-0.27982
MAP7	-0.5122
MAPK9	-0.49616
MCM3	-1.60152
MCUR1	-0.47202000000000005
ME2	-0.4294
MELK	-1.8321
MICALL1	-0.56782
MIF	-1.55598
MLLT11	-0.63036
MOK	-0.38382
MRPL12	-1.01244
MRPL19	-0.8214199999999999
MRPS16	-0.8976
MRPS2	-0.2767
MSH6	-0.5437
MTA1	-0.5505
MTERF3	-0.34702
MTHFD2	-1.07876
MYBL2	-1.51874
MYCBP	-1.14736
MYLK	-0.5330799999999999
MYO10	-0.81574
NCAPD2	-0.42750000000000005
NENF	-0.28988
NFATC3	-1.26996
NGRN	-0.8761
NNT	-0.89626
NOLC1	-0.8843599999999999
NPEPL1	-0.43838
NRAS	-0.7463
NT5DC2	-0.67142
NUP62	-1.07428
NUP85	-1.5539
NUP88	-1.8443
NUP93	-1.03502
NUSAP1	-0.8487
P4HA2	-0.36916
PACSIN3	-0.39658
