Name_GeneSymbol	Value_LogDiffExp
ABCB6	-0.11493999999999997
ACOT9	-0.35262000000000004
ADCK3	-0.03806000000000001
ADGRG1	-0.8966
ADH5	-1.26118
AKAP8	-0.15342
ALDOA	-0.26511999999999997
AMDHD2	-0.26123999999999997
ANXA7	-0.07602000000000002
ARHGEF12	-0.09752
ARHGEF2	-0.1747
ARL4C	-0.39318000000000003
ARPP19	-1.477
ASCC3	-0.44992000000000004
ATF1	-0.78396
ATF5	-1.00948
ATP6V1D	-1.78546
AURKA	-1.71428
AURKB	-1.60054
B4GAT1	-0.6614
BAD	-1.1168
BDH1	-0.56204
BHLHE40	-0.8006
BID	-0.1235
BIRC5	-4.06626
BLMH	-0.67656
BRCA1	-1.42506
BUB1B	-0.30528
BZW2	-0.63662
C2CD5	-0.9913
C5	-1.45652
CAB39	-0.58346
CALM3	-0.19588
CALU	-0.12954
CANT1	-0.30963999999999997
CASC3	-0.012739999999999984
CASP2	-0.36982
CBR3	-0.69634
CCDC86	-1.4075600000000001
CCL2	-0.57308
CCNA2	-2.2933600000000003
CCNB1	-1.9095199999999999
CCNB2	-1.73292
CCND1	-0.76852
CCND3	-0.76086
CCNF	-0.4345
CCP110	-0.53832
CD320	-0.58262
CD58	-0.37767999999999996
CDC20	-4.02856
CDC25A	-1.15154
CDC25B	-0.33396000000000003
CDC42	-1.06502
CDC45	-1.28672
CDCA4	-1.39436
CDK1	-2.53204
CDK2	-0.9655800000000001
CDK4	-0.79302
CDK6	-0.56724
CDK7	-0.22624
CDKN2A	-0.08933999999999997
CEBPA	-0.04010000000000002
CEBPD	-0.19937999999999997
CEBPZ	-0.49364
CENPE	-0.59142
CETN3	-0.0993
CFLAR	-0.8506
CGRRF1	-0.24210000000000004
CHEK1	-0.71328
CHEK2	-1.7331
CHERP	-0.61658
CHMP6	-0.56076
CHN1	-0.06414
CHP1	-0.19812
CIRBP	-0.2674
CISD1	-0.5263
CLTB	-1.05358
CNDP2	-0.11735999999999999
COASY	-0.09994
COG7	-0.02751999999999999
COL1A1	-0.62428
COL4A1	-2.04834
CORO1A	-0.2797
CRELD2	-0.38178
CRK	-0.9849
CRKL	-0.05408000000000002
CRYZ	-1.1535600000000001
CSK	-0.05658
CSNK1A1	-0.59322
CSRP1	-1.74996
CTNNAL1	-0.30269999999999997
CXCL2	-0.69692
CXCR4	-0.022759999999999992
CYB561	-1.39332
CYCS	-0.7277600000000001
DAXX	-0.53742
DCK	-0.65036
DCTD	-0.44348
DDB2	-0.02824000000000001
DDR1	-0.051199999999999996
DDX10	-1.0895
DDX42	-0.2301
DECR1	-0.13174000000000002
DERA	-1.2548599999999999
DFFA	-0.30902
DFFB	-0.17142
DNAJA3	-1.36718
DNAJB1	-0.4209
DNM1	-1.40704
DNM1L	-2.43788
DNMT1	-0.2153
DNTTIP2	-0.9015
DPH2	-0.74132
DRAP1	-0.63214
EAPP	-0.3311
EBNA1BP2	-1.11774
EDN1	-1.3712
EED	-0.56406
EGFR	-0.07236
EIF4EBP1	-1.58318
EIF5	-1.03168
ELAC2	-0.016520000000000014
ELAVL1	-0.4875
EML3	-0.18558
ENOPH1	-0.54972
ENOSF1	-0.25332
EPB41L2	-0.65606
EPHA3	-0.05126
EPHB2	-1.2101199999999999
EPN2	-0.1903
ERBB3	-0.056720000000000007
EVL	-0.35892
EXOSC4	-0.18263999999999997
EZH2	-0.7122200000000001
FAH	-1.34224
FAIM	-0.08928
FAM57A	-0.55496
FAS	-0.7107
FASTKD5	-0.19551999999999997
FBXO11	-0.27448
FBXO7	-0.14801999999999998
FCHO1	-0.8178
FEZ2	-0.06195999999999999
FGFR4	-0.66972
FHL2	-1.99504
FKBP14	-0.3528
FOSL1	-2.19836
FPGS	-0.21287999999999999
FRS2	-0.01107999999999999
FSD1	-0.055399999999999984
GABPB1	-1.1633
GADD45A	-0.14422000000000001
GADD45B	-0.79702
GALE	-0.91044
GAPDH	-0.09658
GLI2	-0.36996
GMNN	-0.35247999999999996
GNA11	-0.04413999999999998
GNAS	-0.33774
GOLT1B	-1.52412
GRB10	-0.44142
GRWD1	-0.72236
GSTM2	-0.30646
GTF2A2	-0.6209399999999999
GTF2E2	-0.5953999999999999
HACD3	-0.3598
HADH	-0.76524
HAT1	-1.2915
HDAC2	-0.82334
HEATR1	-0.5338999999999999
HEBP1	-0.011359999999999993
HERPUD1	-0.07472000000000001
HES1	-0.99876
HIF1A	-0.061459999999999994
HMOX1	-1.65292
HN1L	-1.7561
HOXA5	-0.09662
HPRT1	-0.70954
HSD17B10	-0.4015
HSPA1A	-0.051059999999999973
