signatureid	compound	similarity
LINCSCP_253884	Piplartine	0.5423
LINCSCP_136412	RVX-208	0.5116
LINCSCP_140823	PHA-793887	0.4912
LINCSCP_137810	CX-5461	0.4897
LINCSCP_136872	MK-5108	0.4819
LINCSCP_137222	GSK-923295	0.4774
LINCSCP_31446	MLS002264437	0.4736
LINCSCP_138451	ETOPOSIDE	0.4667
LINCSCP_137750	NUTLIN 3	0.4661
LINCSCP_137066	AZD1152	0.4614
LINCSCP_237256	VU0413807-2	0.4577
LINCSCP_138948	Vinburnine	0.45
LINCSCP_136465	Riluzole	0.4499
LINCSCP_35638	Quinacrine	0.449
LINCSCP_38678	BRD-K42573370-001-01-1	0.4393
LINCSCP_136656	AT-9283	0.4317
LINCSCP_140090	AZD-1775	0.4306
LINCSCP_37319	MLS000778276	0.4255
LINCSCP_37559	CHEMBL399379	0.4245
LINCSCP_30762	Penfluridol	0.4205
LINCSCP_38043	MLS001207806	0.4198
LINCSCP_237862	MLS002391491	0.4151
LINCSCP_34571	Haloprogin	0.4142
LINCSCP_238562	Cyproheptadine	0.4061
LINCSCP_136459	TH-302	0.4035
LINCSCP_35973	O-Demethylated Adapalene	0.3957
LINCSCP_133224	QL47	0.3945
LINCSCP_137501	KX2-391	0.3856
LINCSCP_30745	Narciclasine	0.3838
LINCSCP_35635	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	0.3832
LINCSCP_37842	AC1NUE3V	0.3808
LINCSCP_250507	Tozasertib	0.38
LINCSCP_36508	Pictilisib	0.3796
LINCSCP_237352	MLS002264492	0.3795
LINCSCP_32338	TAE-684	0.3788
LINCSCP_243909	Demeclocycline	0.378
LINCSCP_142143	PF-03814735	0.3759
LINCSCP_30185	AC1NWALF	0.3737
LINCSCP_32799	QL-XII-47	0.3732
LINCSCP_135860	LY2784544	0.3709
LINCSCP_32402	JW-7-24-1	0.3708
LINCSCP_138812	Foretinib	0.3706
LINCSCP_135814	KW-2449	0.3694
LINCSCP_139712	Mebendazole	0.3655
LINCSCP_137994	R428	0.3641
LINCSCP_139086	SR 33805 oxalate	0.3635
LINCSCP_132318	LDN 193189	0.3631
LINCSCP_32611	Verrucarin A	0.3625
LINCSCP_135938	Danusertib	0.3623
LINCSCP_37782	SA-1920756	0.3611
LINCSCP_142041	AZD7762	0.3601
LINCSCP_34080	MLS000589843	0.3583
LINCSCP_135656	Tamatinib	0.358
LINCSCP_30167	Proscillaridin A	0.3574
LINCSCP_139408	PF-03758309	0.3564
LINCSCP_32044	CID 75060944	0.3561
LINCSCP_253361	NSC95397	0.3552
LINCSCP_32069	11K-629S	0.3535
LINCSCP_140273	Canertinib	0.3535
LINCSCP_37420	Ingenol 3,20-dibenzoate	0.3525
LINCSCP_34147	MLS000925170	0.3515
LINCSCP_30184	AC1NWALC	0.3497
LINCSCP_37542	Lestaurtinib	0.3496
LINCSCP_30180	SPECTRUM2_001084	0.3481
LINCSCP_136866	Baricitinib	0.3474
LINCSCP_138311	Cabazitaxel	0.3463
LINCSCP_138252	AZ628	0.3453
LINCSCP_137005	(-)-Tramadol	0.345
LINCSCP_142899	Alisertib	0.3446
LINCSCP_37213	MLS000038113	0.3443
LINCSCP_32785	sunitinib	0.3436
LINCSCP_31333	CHEMBL1705313	0.3435
LINCSCP_30902	CHEMBL1394624	0.343
LINCSCP_31044	Emetine	0.3426
LINCSCP_31689	H0635_SIGMA	0.3419
LINCSCP_142315	ENMD-2076	0.3414
LINCSCP_32927	Staurosporine Aglycon	0.3396
LINCSCP_253435	ML162	0.3392
LINCSCP_141882	MLN-8054	0.3386
LINCSCP_137566	Donitriptan hydrochloride	0.3385
LINCSCP_37973	SB-203580	0.3385
LINCSCP_33537	Omacetaxine Mepesuccinate	0.3384
LINCSCP_32708	Ruxolitinib	0.3379
LINCSCP_238910	Artemether	0.3378
LINCSCP_33206	Devazepide	0.3377
LINCSCP_32299	CHEMBL3184547	0.3375
LINCSCP_144497	Deferasirox	0.3375
LINCSCP_136788	Toremifene	0.3373
LINCSCP_143284	cortisone-acetate	0.3371
LINCSCP_32793	QL-X-138	0.3362
LINCSCP_32403	HG-5-113-01	0.3358
LINCSCP_30176	Isocycloheximide	0.3356
LINCSCP_143474	Albendazole	0.3347
LINCSCP_140380	Tipifarnib	0.3346
LINCSCP_35671	CHEMBL3183436	0.3344
LINCSCP_37142	SA-427604	0.334
LINCSCP_34642	Oxfendazole	0.3328
LINCSCP_30205	Cycloheximide	0.3323
LINCSCP_30378	RO-316233	0.3316
