signatureid	compound	similarity
LINCSCP_253884	Piplartine	0.5046
LINCSCP_140823	PHA-793887	0.4844
LINCSCP_136412	RVX-208	0.4694
LINCSCP_137810	CX-5461	0.4625
LINCSCP_137066	AZD1152	0.4604
LINCSCP_137750	NUTLIN 3	0.4444
LINCSCP_132318	LDN 193189	0.4401
LINCSCP_138451	ETOPOSIDE	0.4392
LINCSCP_137222	GSK-923295	0.4379
LINCSCP_136872	MK-5108	0.4364
LINCSCP_30762	Penfluridol	0.4348
LINCSCP_35638	Quinacrine	0.4325
LINCSCP_138948	Vinburnine	0.4243
LINCSCP_37559	CHEMBL399379	0.4226
LINCSCP_136465	Riluzole	0.4198
LINCSCP_238562	Cyproheptadine	0.4189
LINCSCP_32708	Ruxolitinib	0.4177
LINCSCP_38043	MLS001207806	0.409
LINCSCP_140090	AZD-1775	0.4068
LINCSCP_32799	QL-XII-47	0.4058
LINCSCP_32785	sunitinib	0.3977
LINCSCP_37213	MLS000038113	0.3949
LINCSCP_37842	AC1NUE3V	0.3939
LINCSCP_37319	MLS000778276	0.3938
LINCSCP_37542	Lestaurtinib	0.392
LINCSCP_139409	PF-03758309	0.3882
LINCSCP_35635	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	0.3848
LINCSCP_30745	Narciclasine	0.3819
LINCSCP_32338	TAE-684	0.3809
LINCSCP_250507	Tozasertib	0.378
LINCSCP_135814	KW-2449	0.3762
LINCSCP_132109	apigenin	0.3739
LINCSCP_136459	TH-302	0.3712
LINCSCP_137994	R428	0.3709
LINCSCP_139086	SR 33805 oxalate	0.3697
LINCSCP_136681	Osimertinib	0.365
LINCSCP_31689	H0635_SIGMA	0.3635
LINCSCP_30902	CHEMBL1394624	0.3614
LINCSCP_30185	AC1NWALF	0.3608
LINCSCP_240504	Dovitinib	0.3574
LINCSCP_38678	BRD-K42573370-001-01-1	0.3566
LINCSCP_136654	AT-9283	0.3556
LINCSCP_32074	SCHEMBL15422156	0.3555
LINCSCP_34080	MLS000589843	0.3552
LINCSCP_136597	AV-412 (free base)	0.3551
LINCSCP_142315	ENMD-2076	0.3545
LINCSCP_32069	11K-629S	0.3538
LINCSCP_36508	Pictilisib	0.3535
LINCSCP_142039	AZD7762	0.3528
LINCSCP_240113	SCHEMBL1564574	0.3522
LINCSCP_136866	Baricitinib	0.3514
LINCSCP_36417	Menadione	0.3512
LINCSCP_32129	CHEMBL3184547	0.3511
LINCSCP_138812	Foretinib	0.351
LINCSCP_33451	AC1NWALC	0.3498
LINCSCP_37973	SB-203580	0.3496
LINCSCP_32590	WZ-4-145	0.3478
LINCSCP_253361	NSC95397	0.3471
LINCSCP_134629	CEP-701	0.3464
LINCSCP_137912	Midostaurin	0.3463
LINCSCP_237352	MLS002264492	0.3457
LINCSCP_34571	Haloprogin	0.3453
LINCSCP_33209	Ouabain	0.3449
LINCSCP_35729	MLS000038106	0.3422
LINCSCP_31769	138402-11-6	0.3409
LINCSCP_36485	SCHEMBL17857056	0.3407
LINCSCP_31985	AC1O9ZP5	0.3406
LINCSCP_32010	SCHEMBL15422158	0.3402
LINCSCP_33537	Omacetaxine Mepesuccinate	0.3402
LINCSCP_133224	QL47	0.339
LINCSCP_135066	LY2874455	0.3387
LINCSCP_30167	Proscillaridin A	0.3384
LINCSCP_237862	MLS002391491	0.3383
LINCSCP_137566	Donitriptan hydrochloride	0.3381
LINCSCP_35774	Ingenol 3,20-dibenzoate	0.338
LINCSCP_34196	GSK-1059615	0.3373
LINCSCP_32612	Calmidazolium	0.3372
LINCSCP_137501	KX2-391	0.3359
LINCSCP_32897	Paroxetine	0.3358
LINCSCP_140377	Tipifarnib	0.3342
LINCSCP_135656	Tamatinib	0.3333
LINCSCP_250565	Perhexiline	0.3319
LINCSCP_32402	JW-7-24-1	0.331
LINCSCP_67567	Mebendazole	0.331
LINCSCP_34147	MLS000925170	0.3306
LINCSCP_31456	F1298-0937	0.3303
LINCSCP_37782	SA-1920756	0.3302
LINCSCP_33206	Devazepide	0.3297
LINCSCP_34488	Bisacodyl	0.3289
LINCSCP_31944	CHEMBL2139663	0.3287
LINCSCP_140273	Canertinib	0.3286
LINCSCP_31840	AC1MFIS3	0.3284
LINCSCP_142142	PF-03814735	0.3268
LINCSCP_253435	ML162	0.3261
LINCSCP_32403	HG-5-113-01	0.3256
LINCSCP_33271	Anisomycin	0.3239
LINCSCP_30180	SPECTRUM2_001084	0.3231
LINCSCP_30714	Salermide	0.322
