signatureid	compound	similarity
LINCSCP_244931	114798-26-4	1
LINCSCP_37318	MLS000778276	0.6743
LINCSCP_34583	Diphenylpyraline	0.6218
LINCSCP_244938	Sildenafil	0.6184
LINCSCP_252541	Trichostatin A, Streptomyces Sp.	0.6119
LINCSCP_244777	Luteolin	0.5981
LINCSCP_31575	MLS002473428	0.5873
LINCSCP_34621	Roxatidine Acetate	0.5766
LINCSCP_250365	Entinostat	0.5711
LINCSCP_253838	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5692
LINCSCP_244152	Omeprazole	0.5675
LINCSCP_34610	AC1O7GPT	0.5626
LINCSCP_31807	FK-506	0.5447
LINCSCP_244788	Phenylbutazone	0.5383
LINCSCP_253452	Vitinoin	0.5334
LINCSCP_34595	Sulfapyridine	0.532
LINCSCP_37420	Ingenol 3,20-dibenzoate	0.5313
LINCSCP_37930	CHEMBL2360506	0.5302
LINCSCP_244873	Alista	0.5294
LINCSCP_235596	Thioridazine	0.5288
LINCSCP_34618	Leflunomide	0.527
LINCSCP_34563	Lamivudine	0.5258
LINCSCP_67551	CGS-15943	0.5205
LINCSCP_33461	Aminogenistein	0.52
LINCSCP_37594	SA-1937516	0.52
LINCSCP_37957	179324-69-7	0.5171
LINCSCP_244300	Erlotinib	0.5146
LINCSCP_34548	Bacampicilline	0.5136
LINCSCP_34623	AC1OFCIA	0.507
LINCSCP_133556	Osimertinib	0.5066
LINCSCP_37398	TWS 119	0.5019
LINCSCP_252773	SA-244358	0.5008
LINCSCP_31679	MLS001065874	0.491
LINCSCP_37233	SA-1459031	0.4895
LINCSCP_133534	761437-28-9	0.4892
LINCSCP_252734	Mebendazole	0.4882
LINCSCP_38194	AC1L2X6Z	0.4825
LINCSCP_253976	BRD-K64665684	0.4823
LINCSCP_244283	ZINC3830838	0.4814
LINCSCP_134164	MLS006011051	0.4782
LINCSCP_239471	BRD-K50368246	0.4733
LINCSCP_239510	STK199030	0.471
LINCSCP_133336	Bosutinib	0.4676
LINCSCP_238939	Tropisetron HCl	0.4672
LINCSCP_243482	BRD-K46503544-001-01-5	0.4671
LINCSCP_37222	BRD-K07569193	0.4618
LINCSCP_252122	SA-1939938	0.4578
LINCSCP_34617	Bromperidol	0.4563
LINCSCP_37291	SA-424828	0.4542
LINCSCP_244771	Parbendazole	0.4506
LINCSCP_34566	Dicloxacillin	0.4503
LINCSCP_133881	Resveratrol	0.4483
LINCSCP_143004	Furosemide	0.4472
LINCSCP_31835	AC1MG7IW	0.4459
LINCSCP_239424	T5715535	0.4452
LINCSCP_34603	Trioxsalen	0.4451
LINCSCP_37759	Methiazole	0.4448
LINCSCP_133738	GSK J4	0.4446
LINCSCP_38175	SA-1921783	0.4438
LINCSCP_136948	Sulpiride	0.4438
LINCSCP_38040	BRD-K36910796	0.4415
LINCSCP_242671	BRD-K31856043	0.4412
LINCSCP_32537	Hnha	0.4396
LINCSCP_34601	Rivafurazon	0.4395
LINCSCP_244231	Temozolomide	0.4391
LINCSCP_34695	MLS002154158	0.4374
LINCSCP_38152	MLS003129300	0.4337
LINCSCP_244232	Tolazamide	0.4332
LINCSCP_31230	MLS002264502	0.4316
LINCSCP_133783	STK219801	0.4304
LINCSCP_254343	BRD-K79564569	0.43
LINCSCP_31466	KUC104248	0.4299
LINCSCP_34714	Acetaminophen	0.4298
LINCSCP_244941	Vorinostat	0.429
LINCSCP_134298	WHI-P97	0.4285
