signatureid	compound	similarity
LINCSCP_136465	Riluzole	0.7132
LINCSCP_136412	RVX-208	0.7062
LINCSCP_138948	Vinburnine	0.6735
LINCSCP_137054	GSK-1070916	0.6578
LINCSCP_137222	GSK-923295	0.6372
LINCSCP_140822	PHA-793887	0.6317
LINCSCP_137810	CX-5461	0.6248
LINCSCP_136459	TH-302	0.6108
LINCSCP_136488	Mitoxantrone	0.6019
LINCSCP_34080	MLS000589843	0.5971
LINCSCP_37283	LRRK2-IN-1	0.5951
LINCSCP_252541	Trichostatin A, Streptomyces Sp.	0.5923
LINCSCP_31617	CHEMBL1550983	0.5912
LINCSCP_137749	NUTLIN 3	0.5903
LINCSCP_135656	Tamatinib	0.5897
LINCSCP_37264	Vorinostat	0.5772
LINCSCP_31446	MLS002264437	0.5738
LINCSCP_137994	R428	0.5714
LINCSCP_141641	Dilazep	0.5697
LINCSCP_138306	Cabazitaxel	0.5691
LINCSCP_137021	AC1MJ3VH	0.5663
LINCSCP_136873	MK-5108	0.5611
LINCSCP_67390	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5599
LINCSCP_38043	MLS001207806	0.5571
LINCSCP_135938	Danusertib	0.5544
LINCSCP_34680	Atorvastatin	0.5495
LINCSCP_142074	Gatifloxacin	0.5461
LINCSCP_138118	Ixabepilone	0.5438
LINCSCP_136681	Osimertinib	0.5429
LINCSCP_136705	2-Methoxyestradiol	0.5368
LINCSCP_136334	SB 242235	0.528
LINCSCP_32403	HG-5-113-01	0.5259
LINCSCP_141413	AZD3514	0.5209
LINCSCP_31434	MLS002264438	0.5189
LINCSCP_36264	Scriptaid	0.5153
LINCSCP_138182	CI-1040	0.5124
LINCSCP_136603	GDC-0980 (RG7422)	0.5118
LINCSCP_135812	KW-2449	0.5092
LINCSCP_136087	TAS-103 (dihydrochloride)	0.508
LINCSCP_139788	Tozasertib	0.5056
LINCSCP_139409	PF-03758309	0.5045
LINCSCP_140090	AZD-1775	0.5043
LINCSCP_36734	SCHEMBL3954849	0.504
LINCSCP_141260	PD-0325901	0.5028
LINCSCP_30753	KU0060648	0.4998
LINCSCP_35827	Trichostatin	0.4985
LINCSCP_240315	Canertinib	0.498
LINCSCP_251785	Canertinib	0.498
LINCSCP_141725	K784-3187	0.4979
LINCSCP_138252	AZ628	0.4955
LINCSCP_36508	Pictilisib	0.4949
LINCSCP_135382	Tivantinib	0.4906
LINCSCP_138101	XL888	0.4892
LINCSCP_37002	Panobinostat	0.4881
LINCSCP_141882	MLN-8054	0.4877
