signatureid	compound	similarity
LINCSCP_15549	Fedratinib	1
LINCSCP_15627	BI-2536	0.647
LINCSCP_16683	CHEMBL1673039	0.5695
LINCSCP_16619	Everolimus	0.5393
LINCSCP_16606	LRRK2-IN-1	0.5179
LINCSCP_15543	KU0060648	0.5168
LINCSCP_15911	MLS002264438	0.5004
LINCSCP_16660	XMD 8-92	0.4878
LINCSCP_97355	Volasertib (BI 6727)	0.4635
LINCSCP_15683	MLS000038106	0.4412
LINCSCP_16717	SCHEMBL16980224	0.4405
LINCSCP_14363	Pinacidil	0.4242
LINCSCP_16984	MLS001116216	0.4134
LINCSCP_15961	MLS002607797	0.4109
LINCSCP_16604	NU-7441	0.4069
LINCSCP_16018	CHEMBL1367741	0.4042
LINCSCP_16291	SC_I_004	0.4029
LINCSCP_16029	MLS002607703	0.3856
LINCSCP_15964	CHEMBL1716096	0.3785
LINCSCP_15522	TL_HRAS26	0.375
LINCSCP_16757	WH-4025	0.3728
LINCSCP_16760	XMD-1185H	0.3713
LINCSCP_15885	MLS000094939	0.371
LINCSCP_15503	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.3673
LINCSCP_16593	Terreic-acid	0.3664
LINCSCP_16226	MLS000583956	0.3601
LINCSCP_16584	ITK Inhibitor	0.3539
LINCSCP_13769	CHEMBL179288	0.3535
LINCSCP_14873	Colforsin	0.3524
LINCSCP_14945	Menadione	0.3518
LINCSCP_15957	CHEMBL1551506	0.351
LINCSCP_16127	MLS000718932	0.3497
LINCSCP_15884	ML175	0.3468
LINCSCP_16334	MLS001033149	0.345
LINCSCP_16706	MLS001173269	0.3423
LINCSCP_15700	CHEMBL1394624	0.3422
LINCSCP_15663	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	0.3421
LINCSCP_15830	MLS000108814	0.3412
LINCSCP_15857	SMR000217164	0.3408
LINCSCP_15472	SMR000075319	0.3298
LINCSCP_16255	MLS000518920	0.3292
LINCSCP_14831	SPECTRUM2_000920	0.3288
LINCSCP_15955	CHEMBL1456638	0.3286
LINCSCP_16310	ST056792	0.3281
LINCSCP_16228	SCHEMBL15422014	0.3269
LINCSCP_15908	CHEMBL1398049	0.3259
LINCSCP_14141	Prostoglandin B2	0.325
LINCSCP_15888	MLS001172197	0.3235
LINCSCP_15595	BX-795	0.323
LINCSCP_15650	3,5-Bis(4-methylbenzylidene)piperidin-4-one	0.3222
LINCSCP_15133	Dilazep	0.3212
LINCSCP_15549	Fedratinib	1
LINCSCP_16753	XMD-16144	0.7569
LINCSCP_16641	GSK-1070916	0.6082
LINCSCP_16697	WZ 3146	0.5878
LINCSCP_13957	TWS 119	0.5722
LINCSCP_16714	Pirarubicin	0.5329
LINCSCP_16758	WH-4023	0.5222
LINCSCP_16951	Mitoxantrone	0.5187
LINCSCP_16261	Givinostat	0.5125
LINCSCP_16431	Danusertib	0.5102
LINCSCP_16659	Canertinib	0.5079
LINCSCP_14603	Doxorubicin	0.5067
LINCSCP_16345	Trichostatin	0.5067
LINCSCP_16354	2-Fluoroadenosine	0.4935
LINCSCP_16759	ZG-10	0.4926
LINCSCP_15567	Tamatinib	0.4889
LINCSCP_16460	Sorafenib	0.4887
LINCSCP_16240	Panobinostat	0.4857
LINCSCP_15587	BMS-536924	0.4818
LINCSCP_15670	Tozasertib	0.4808
LINCSCP_15118	NSC169534	0.4807
LINCSCP_15923	AC1MJ3VH	0.4793
LINCSCP_66825	Trichostatin A, Streptomyces Sp.	0.477
LINCSCP_211332	Latrunculin B	0.4764
LINCSCP_16742	PF-562271	0.4753
LINCSCP_13878	UNII-5308DT8060	0.4708
LINCSCP_16185	Epirubicin	0.4704
LINCSCP_16748	WZ-3105	0.4703
LINCSCP_16483	SCHEMBL1564574	0.4694
LINCSCP_16194	Triptolide	0.4678
LINCSCP_16629	Lestaurtinib	0.4656
LINCSCP_16162	MLS002474519	0.4654
LINCSCP_66828	Vorinostat	0.4573
LINCSCP_14833	AC1OCDAW	0.4559
LINCSCP_66830	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.4558
LINCSCP_16449	Belinostat	0.4522
LINCSCP_16241	MD-II-038	0.4507
LINCSCP_16205	Idarubicin	0.4492
LINCSCP_15602	Tivozanib	0.4487
LINCSCP_16556	Alvocidib	0.447
LINCSCP_15939	CHEMBL1705313	0.4445
LINCSCP_16671	Dacinostat	0.4437
LINCSCP_16153	Dactinomycin	0.4435
LINCSCP_16060	MLS003329221	0.4423
LINCSCP_16490	sorafenib	0.4417
LINCSCP_16745	PIK-75	0.4414
LINCSCP_16585	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	0.441
LINCSCP_16448	AB01274770-01	0.4396
LINCSCP_16644	3R14S-Ochratoxin a	0.4381
LINCSCP_16658	TAE-684	0.4373
LINCSCP_16643	A-443654	0.4359
LINCSCP_14914	Daunorubicin	0.4309
LINCSCP_15477	PG 490	0.4234
LINCSCP_15599	TPCA-1	0.421
LINCSCP_15607	AZD-1775	0.4202
LINCSCP_16576	CHROMOMYCIN-A3	0.4184
LINCSCP_16437	CHEMBL2354474	0.4183
LINCSCP_16721	ZINC01037382	0.4183
LINCSCP_16346	MLS000534605	0.4154
LINCSCP_16064	MLS003329222	0.4139
LINCSCP_14804	SB-218078	0.4135
LINCSCP_14558	Scriptaid	0.4128
LINCSCP_16592	AS601245	0.4102
LINCSCP_16362	SCHEMBL2608041	0.4074
LINCSCP_16701	BRD-K75081836	0.4046
LINCSCP_14328	BIO2_000376	0.4018
LINCSCP_16720	Dovitinib	0.4002
LINCSCP_16977	NCH-51	0.3956
LINCSCP_16518	Apatinib Hydrochloride	0.3947
LINCSCP_15572	3-(4-Pyridyl)indole	0.3945
LINCSCP_15606	Dorsomorphin	0.3924
LINCSCP_15573	Piplartine	0.3916
LINCSCP_16579	IN1451	0.3896
LINCSCP_15323	NVP-AUY922	0.3837
LINCSCP_16775	Merck-Ketone	0.3831
LINCSCP_16400	4449-51-8	0.38
LINCSCP_16541	CGP 60474	0.3798
LINCSCP_13958	Mevastatin	0.3769
LINCSCP_16438	AT-7519	0.3751
LINCSCP_16695	BIO2_000413	0.3738
LINCSCP_13949	NNC 05-2090	0.3731
LINCSCP_14266	PP 1	0.3727
LINCSCP_16435	JNJ-7706621	0.3723
LINCSCP_87867	WH-4-025	0.3722
LINCSCP_96014	Dasatinib	0.3721
LINCSCP_14217	Abexinostat	0.3659
LINCSCP_14238	313516-66-4	0.365
LINCSCP_16682	PHA-793887	0.3643
LINCSCP_16469	Axitinib	0.3642
LINCSCP_13868	Mibefradil	0.3635
LINCSCP_15528	CHEMBL1242477	0.3616
LINCSCP_15639	CAY10603	0.3611
LINCSCP_14933	Triflupromazine	0.3573
LINCSCP_14868	Bisindolylmaleimide IX	0.3569
LINCSCP_96001	CHEMBL2136735	0.3561
LINCSCP_16724	Cediranib	0.356
LINCSCP_211814	WZ 4002	0.3543
LINCSCP_15977	MLS003329219	0.3543
LINCSCP_14325	PP 2	0.3519
LINCSCP_16790	Staurosporine	0.3502
LINCSCP_16625	CHEMBL585951	0.3497
LINCSCP_16743	Linifanib	0.3476
LINCSCP_15661	Tanespimycin	0.342
LINCSCP_212832	KUC111774N	0.3365
LINCSCP_15406	BSPBIO_001592	0.336
LINCSCP_15131	Y-27632	0.3346
LINCSCP_13929	HSCI1_000191	0.3328
LINCSCP_15597	PIK 75	0.3301
LINCSCP_88614	SCHEMBL16226502	0.3295
LINCSCP_16620	BMS-345541	0.3251
LINCSCP_91570	Ganetespib (STA-9090)	0.3239
LINCSCP_16227	SCHEMBL15422158	0.3238
LINCSCP_17219	COL-3	0.3233
