ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
2064	ERBB2	-5.9528	4e-4
22883	CLSTN1	-2.9414	0.0051
55011	PIH1D1	-4.3871	0.0061
10606	PAICS	-2.7052	0.0074
4172	MCM3	-5.5122	0.0086
6500	SKP1	-2.4886	0.0109
664	BNIP3	-2.4038	0.0115
9531	BAG3	-2.4274	0.0124
5211	PFKL	-2.2754	0.0139
3693	ITGB5	-2.0989	0.0177
2896	GRN	-3.409	0.0206
57149	LYRM1	-1.9168	0.0238
79174	CRELD2	-1.916	0.0248
2817	GPC1	-1.8995	0.0251
665	BNIP3L	-3.7098	0.0253
6714	SRC	-1.9272	0.0274
5710	PSMD4	-1.8722	0.0276
8508	NIPSNAP1	-2.0299	0.0282
3978	LIG1	-1.8136	0.0299
890	CCNA2	-1.9638	0.0325
572	BAD	-2.1525	0.0327
10362	HMG20B	-2.2363	0.0336
1029	CDKN2A	-3.0806	0.0347
4016	LOXL1	-1.6996	0.0355
226	ALDOA	-1.7694	0.0394
2946	GSTM2	-1.646	0.0398
7416	VDAC1	-1.6881	0.0404
5468	PPARG	-1.6756	0.0409
3925	STMN1	-1.8421	0.0419
10652	YKT6	-1.6065	0.0425
23410	SIRT3	-1.7059	0.0427
873	CBR1	-1.8941	0.0427
9467	SH3BP5	-1.6142	0.0435
5627	PROS1	-1.7624	0.0444
6856	SYPL1	-1.6255	0.0447
8396	PIP4K2B	-1.6955	0.0451
5899	RALB	-1.9128	0.0465
6790	AURKA	-1.6627	0.0466
2063	NR2F6	-1.5651	0.0484
9761	MLEC	-1.6111	0.0513
672	BRCA1	-1.5392	0.0516
80349	WDR61	-1.6422	0.0519
10644	IGF2BP2	-1.5045	0.053900000000000003
2542	SLC37A4	-1.49	0.0544
26292	MYCBP	-1.4738	0.0554
7690	ZNF131	-4.3435	0.0559
9928	KIF14	-4.5393	0.0568
91949	COG7	-5.4949	0.058
6193	RPS5	-1.6108	0.058
6696	SPP1	-5.4931	0.0581
1994	ELAVL1	-1.4827	0.0589
6603	SMARCD2	-1.4862	0.0589
8520	HAT1	-2.2435	0.0592
10892	MALT1	-1.6504	0.0607
9801	MRPL19	-1.7047	0.0608
54205	CYCS	-5.4245	0.0628
57192	MCOLN1	-1.7479	0.0642
93487	MAPK1IP1L	-1.6931	0.0645
8318	CDC45	-4.5103	0.0651
23463	ICMT	-1.3985	0.0661
5566	PRKACA	-2.7714	0.0663
7153	TOP2A	-1.3971	0.0673
10221	TRIB1	-5.1509	0.0676
7485	WRB	-1.646	0.0683
79090	TRAPPC6A	-1.3628	0.0694
10915	TCERG1	-1.9059	0.0698
2184	FAH	-1.4408	0.0698
8518	IKBKAP	-4.5003	0.07
50810	HDGFRP3	-1.4257	0.0701
3066	HDAC2	-1.4062	0.0702
1786	DNMT1	-1.374	0.0715
7043	TGFB3	-1.3616	0.0723
3895	KTN1	-1.5589	0.0733
207	AKT1	-1.3886	0.0736
23386	NUDCD3	-1.5146	0.0762
622	BDH1	-1.3126	0.0773
25803	SPDEF	-1.3962	0.0786
10810	WASF3	-1.5333	0.0807
79080	CCDC86	-3.4922	0.0825
55748	CNDP2	-2.1951	0.0828
9488	PIGB	-2.4127	0.0834
9903	KLHL21	-1.2767	0.087
10732	TCFL5	-1.7368	0.0872
55818	KDM3A	-1.265	0.0883
998	CDC42	-1.3696	0.0885
3251	HPRT1	-1.3643	0.0907
9943	OXSR1	-2.6096	0.091
26054	SENP6	-1.2432	0.0947
3303	HSPA1A	-3.3066	0.0949
6622	SNCA	-5	0.0978
178	AGL	-1.3123	0.0979
5223	PGAM1	-1.4199	0.0982
8574	AKR7A2	-1.1997	0.0991
6194	RPS6	-1.5883	0.1003
9053	MAP7	-1.1898	0.1014
11098	PRSS23	-1.5798	0.1024
25825	BACE2	-1.2379	0.1029
57048	PLSCR3	-1.1827	0.1036
55324	ABCF3	-1.1709	0.1045
2771	GNAI2	-1.1676	0.105
54512	EXOSC4	-1.1698	0.11
10046	MAMLD1	-1.1418	0.113
3122	HLA-DRA	-1.6027	0.1131
6777	STAT5B	-1.1748	0.1146
51495	HACD3	-3.3129	0.1154
10131	TRAP1	-1.1273	0.1178
10494	STK25	-1.1349	0.1193
57215	THAP11	-2.263	0.1224
64781	CERK	-1.2262	0.1238
6117	RPA1	-2.1677	0.1259
6990	DYNLT3	-1.0767	0.1272
2048	EPHB2	-1.3043	0.129
10007	GNPDA1	-1.0556	0.1321
23076	RRP1B	-1.0524	0.134
9097	USP14	-1.1382	0.1366
8553	BHLHE40	-1.1324	0.1371
51599	LSR	-1.0406	0.1389
8720	MBTPS1	-1.2165	0.1391
10782	ZNF274	-1.9555	0.14
1445	CSK	-1.0198	0.1422
55699	IARS2	-1.4384	0.1448
81533	ITFG1	-2.326	0.1459
6597	SMARCA4	-1.203	0.1462
10298	PAK4	-1.275	0.1467
26993	AKAP8L	-1.0135	0.1471
51385	ZNF589	-1.0031	0.1478
8895	CPNE3	-1.0452	0.1481
