ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4172	MCM3	-9.0859	0
983	CDK1	-9.3916	0
11065	UBE2C	-8.929	0
80746	TSEN2	-6.0265	0
7153	TOP2A	-9.2548	0
5111	PCNA	-5.5873	0
6839	SUV39H1	-7.3644	1e-4
991	CDC20	-5.6925	1e-4
10652	YKT6	-5.9433	2e-4
890	CCNA2	-8.1402	2e-4
23338	JADE2	-4.7752	2e-4
3315	HSPB1	-6.6956	2e-4
332	BIRC5	-6.8922	2e-4
3033	HADH	-4.3004	2e-4
4927	NUP88	-4.2946	2e-4
7027	TFDP1	-6.2321	2e-4
4605	MYBL2	-5.4393	2e-4
3329	HSPD1	-3.6566	2e-4
6275	S100A4	-6.8435	2e-4
5347	PLK1	-5.4816	3e-4
5982	RFC2	-5.4669	3e-4
3486	IGFBP3	-3.7186	3e-4
1111	CHEK1	-6.0272	3e-4
51053	GMNN	-4.0845	3e-4
3988	LIPA	-4.2588	3e-4
51203	NUSAP1	-5.1516	4e-4
6118	RPA2	-3.4108	4e-4
4609	MYC	-4.519	4e-4
6182	MRPL12	-3.9982	4e-4
11200	CHEK2	-4.7286	4e-4
6117	RPA1	-3.2196	5e-4
10174	SORBS3	-5.5817	5e-4
5359	PLSCR1	-3.4172	5e-4
79073	TMEM109	-6.1819	6e-4
3925	STMN1	-6.8371	6e-4
23530	NNT	-3.2029	6e-4
23636	NUP62	-3.6178	6e-4
8091	HMGA2	-3.7285	7e-4
1643	DDB2	-3.7965	7e-4
993	CDC25A	-6.0158	9e-4
8061	FOSL1	-3.0522	9e-4
7398	USP1	-3.518	9e-4
22934	RPIA	-3.2372	9e-4
79902	NUP85	-5.7821	0.001
51071	DERA	-3.3511	0.001
1017	CDK2	-4.8914	0.001
9928	KIF14	-3.1249	0.001
9641	IKBKE	-2.6847	0.0011
8837	CFLAR	-2.6573	0.0012
27346	TMEM97	-6.2028	0.0012
3978	LIG1	-2.7363	0.0013
1616	DAXX	-2.9341	0.0014
26520	TIMM9	-3.9948	0.0014
1019	CDK4	-4.9832	0.0014
9133	CCNB2	-4.6809	0.0015
1429	CRYZ	-2.7965	0.0015
51116	MRPS2	-2.5502	0.0015
1786	DNMT1	-2.7754	0.0016
