Name_GeneSymbol	Value_LogDiffExp
SHC1	1.37215
HIF1A	-1.2987000000000002
PRKCQ	-0.07164999999999999
CTNNAL1	0.89935
SLC11A2	-0.526
DUSP3	-1.16605
ARHGAP1	-0.10000000000000009
HEBP1	-0.8371999999999999
AKR7A2	-1.1434
MBNL2	1.7138
CHEK1	0.8271999999999999
PEX11A	0.4235
PSMD2	0.7906
NUDT9	-0.59815
DNTTIP2	0.17010000000000003
GMNN	0.68015
LPAR2	0.56725
RAB4A	-1.08635
CCP110	-0.67115
ZNF589	1.6474499999999999
MRPL12	0.12555
CCND1	0.11295
NOS3	-0.39649999999999996
PRPF4	0.015249999999999986
FOXO4	-0.8084
WFS1	-0.77435
STAMBP	0.09225000000000005
PAICS	0.6577
LAP3	0.97175
KLHL21	-0.7836000000000001
FGFR4	1.0251000000000001
XBP1	0.19779999999999998
PRUNE	-0.43734999999999996
PNP	-0.9741
MRPL19	0.23370000000000002
APP	0.53945
AKAP8L	0.5347500000000001
OXSR1	0.25555
CETN3	0.6476500000000001
CAB39	-0.7762
KIT	0.14719999999999994
FAH	0.03789999999999999
GOLT1B	-0.08200000000000002
ATP11B	1.37485
CCNA2	0.3215
ABL1	-0.2331
CASP3	0.33345
HDGFRP3	-0.040700000000000014
SLC25A14	-1.3385500000000001
TBPL1	-0.49555
CSNK1E	-0.42510000000000003
DCK	0.5267000000000001
LSR	-0.45585
PCCB	-0.84335
ACLY	0.018950000000000022
AGL	0.1925
GPC1	-0.2143
BCL7B	-0.7893
CLTC	-0.13025000000000003
CCNB1	0.36575
NUCB2	0.6062000000000001
PDGFA	-0.9321
MYLK	-0.017900000000000027
TSPAN6	-0.03939999999999999
ACOT9	0.17295000000000002
NUP62	-0.6006
HSPA8	0.30505
PTPRC	1.19965
NUP93	-0.05120000000000002
ME2	-0.15244999999999997
UGDH	-3.1057
S100A4	0.80305
RAC2	0.24474999999999997
AKT1	0.207
SENP6	0.39994999999999997
GHR	-0.9587000000000001
ECD	0.29979999999999996
CNPY3	-0.16629999999999998
POLR2K	-1.06515
SLC35F2	-1.3013
CTSL	-0.055400000000000005
RHOA	-0.2925
EPB41L2	-0.60555
EBNA1BP2	-0.028350000000000042
RBM15B	-1.7077
PSMG1	-0.030999999999999972
PDHX	0.5146499999999999
SYNE2	-0.45799999999999996
SMARCA4	-0.94025
XPO7	0.9242499999999999
LYPLA1	-0.5792
KCTD5	0.5331
PRKCD	0.0736
SUZ12	-0.61045
EGFR	0.27090000000000003
PKIG	-0.6205499999999999
CPSF4	-0.43574999999999997
IARS2	-0.7104999999999999
RPIA	-0.23599999999999993
S100A13	-0.11784999999999995
ST7	-0.5121
HLA-DRA	0.39505000000000007
CLSTN1	-1.159
NFKBIB	-0.82335
IGHMBP2	-0.022899999999999976
RHEB	-0.04519999999999991
DNM1L	-0.09079999999999999
PIGB	0.9448
PMAIP1	0.10490000000000005
MICALL1	1.3848
CLIC4	-0.7826
SLC25A4	-0.12645
KAT6A	0.19065000000000001
KDM3A	-0.03175
BIRC5	-0.34595
UBR7	0.07654999999999995
CCNH	-0.33975
HTATSF1	0.3488
ATP5S	1.3941999999999999
CTTN	0.3842
HMG20B	-0.5508500000000001
NOSIP	-0.61875
MUC1	-0.57055
MAPKAPK3	0.8052999999999999
TCTA	0.09159999999999999
TERT	-0.21524999999999997
IGF2R	-0.12470000000000003
ARFIP2	-0.5744499999999999
HOXA5	-0.6012
KEAP1	-0.34104999999999996
IGFBP3	-0.6302
RAI14	0.24329999999999996
TSPAN4	-0.9598
C2CD2L	-0.05429999999999999
ACBD3	-0.0049000000000000155
FIS1	-1.7243
RAD51C	-0.10139999999999999
IL1B	0.901
MAP4K4	-0.8549500000000001
FBXO7	-0.594
FRS2	0.7033499999999999
RAP1GAP	-0.11680000000000001
PPP2R5A	0.39275
SYK	0.029799999999999993
INSIG1	1.07985
MAP7	0.8746499999999999
MYCBP2	-0.7115
PDS5A	0.5477
EFCAB14	-0.17425
MYBL2	-0.6106499999999999
ATF6	0.36845
PAFAH1B3	-0.55025
ETFB	0.24299999999999997
SIRT3	0.7185999999999999
FZD7	0.54435
ENOSF1	-0.27985
RALGDS	-0.27415
FOXO3	-0.6982999999999999
ADAM10	0.30875
FDFT1	0.30315
TM9SF2	-0.38025
HOXA10	0.03514999999999999
MRPS16	-0.2502
ZFP36	0.5682
CHMP4A	-0.7133499999999999
COG4	-1.0441
HADH	0.8832
MYO10	-0.7463
DLD	-0.31704999999999994
TCEAL4	-0.6951499999999999
PLSCR3	-1.78905
LRPAP1	-1.2072500000000002
RPS6KA1	-0.07710000000000006
AMDHD2	0.52265
MBNL1	-0.389
ADH5	-1.86635
TIMM22	-0.8187
