Name_GeneSymbol	Value_LogDiffExp
AARS	0.04645999999999999
ABCC5	0.57938
ABCF1	0.7091
ABCF3	0.89972
ABHD4	0.36382000000000003
ABHD6	1.47284
ABL1	0.24488000000000001
ACAA1	0.82276
ACAT2	0.8353
ACBD3	0.2101
ACD	0.152
ACLY	0.05611999999999999
ADAM10	1.50532
ADAT1	0.32577999999999996
ADGRE5	0.87386
ADI1	0.8465400000000001
ADO	0.28522
ADRB2	1.16662
AGL	1.03166
AKAP8L	0.3552
AKR7A2	1.09972
AKT1	0.23586
ALAS1	0.46306
ALDH7A1	0.44542000000000004
ALDOC	2.37054
ANKRD10	0.38638
ANO10	0.89976
APBB2	0.92964
APOE	0.08984
APP	0.9707999999999999
APPBP2	1.2855400000000001
ARFIP2	0.64032
ARHGAP1	0.3325
ARID4B	0.06041999999999995
ARID5B	0.14848
ARNT2	0.32292
ASAH1	0.8222200000000001
ATF6	0.12578
ATG3	0.027939999999999996
ATMIN	0.2312
ATP11B	0.2342
ATP1B1	0.7504000000000001
ATP2C1	0.10926
ATP5S	0.7839
ATP6V0B	0.30169999999999997
AXIN1	0.7828999999999999
BACE2	0.12002000000000004
BAG3	0.008220000000000002
BAMBI	0.64412
BAX	0.3344
BCL2	0.14467999999999998
BCL7B	0.36142
BECN1	1.03532
BIRC2	0.32943999999999996
BLCAP	0.51108
BLVRA	1.1870800000000001
BMP4	0.72324
BNIP3	0.41215999999999997
BNIP3L	0.64368
BPHL	0.0369
BTK	0.0279
C2CD2	0.37852
C2CD2L	0.93938
CAMSAP2	0.4249
CAPN1	0.33712000000000003
CASK	1.05524
CASP10	0.91706
CASP3	0.31408
CASP7	0.3177399999999999
CAST	0.21798
CAT	1.11832
CBLB	0.90452
CBR1	0.2636
CCDC85B	0.19591999999999998
CCDC92	0.6250800000000001
CCNA1	0.21064
CCNE2	0.47787999999999997
CCNH	0.14278000000000002
CD40	0.46327999999999997
CD44	0.21739999999999998
CDH3	0.60772
CDK19	1.15254
CDK5R1	0.26356
CDKN1A	0.81934
CDKN1B	0.29772000000000004
CEP57	0.20482
CERK	0.15968
CHAC1	0.18936
CHIC2	0.0864
CHMP4A	1.11798
CIAPIN1	0.10760000000000003
CLIC4	0.24550000000000002
CLPX	0.3382
CLSTN1	0.65938
CLTC	0.24134
CNOT4	0.2934
CNPY3	0.19445999999999997
COG2	0.50662
COG4	0.22399999999999998
COPB2	0.80116
COPS7A	0.14394
CPNE3	1.4970999999999999
CPSF4	0.21224
CREB1	0.16364
CREG1	1.13448
CRTAP	0.98966
CSNK1E	0.039900000000000005
CSNK2A2	0.19924000000000003
CTNND1	0.29950000000000004
CTSD	1.0552
CTSL	0.38420000000000004
CTTN	0.06692000000000001
CYTH1	0.22765999999999997
DAG1	0.32292
DCUN1D4	0.44916
DDIT4	0.5243
DENND2D	2.46122
DHDDS	0.8832
DHRS7	0.8134
DHX29	0.0564
DLD	0.09076000000000002
DMTF1	0.94394
DNAJB2	0.26489999999999997
DNAJB6	0.17208
DNAJC15	0.24938000000000002
DNMT3A	0.3528
DSG2	0.6962
DUSP11	0.04899999999999998
DUSP14	0.6648799999999999
DUSP22	0.3029
DUSP3	0.6743199999999999
DUSP4	1.40794
DUSP6	0.6900999999999999
DYNLT3	1.13262
DYRK3	0.6895399999999999
E2F2	0.37262000000000006
EBP	0.19246000000000002
ECD	0.7842600000000001
ECH1	0.29214
EDEM1	1.40946
EFCAB14	0.5628
EGF	0.34444
EGR1	0.6467
EIF4G1	0.13913999999999999
ELOVL6	2.4961
EPRS	0.0831
ERBB2	0.11443999999999999
ERO1L	0.3932
ETFB	0.59482
ETS1	0.1508
ETV1	0.10372000000000002
EXT1	0.14082
FAM20B	0.85936
FAM63A	0.45558
FAM69A	0.47976
FAT1	0.0913
FBXL12	0.3721
FBXO21	0.65372
FDFT1	2.7225799999999998
FGFR2	0.13629999999999998
FIS1	0.25921999999999995
FKBP4	0.022379999999999997
FOS	0.48152
FOXJ3	0.33968
FOXO3	1.5787
FOXO4	1.49834
FUT1	0.7376999999999999
FYN	0.15354
FZD1	1.01232
FZD7	1.85108
G3BP1	0.0365
GAA	0.5751000000000001
GATA2	0.43442000000000003
GATA3	0.25936
GDPD5	1.20754
GFOD1	0.25516
GFPT1	0.5436
GHR	0.26132
GLOD4	0.05842
GLRX	0.016480000000000015
GNA15	0.73124
GNAI1	0.68218
GNAI2	0.5121600000000001
GNB5	1.62478
GNPDA1	0.87668
GPATCH8	0.25098
GPC1	0.79914
GPER1	0.44374
GRB7	0.1354
GRN	1.06902
GSTZ1	1.39482
GTPBP8	0.09740000000000001
H2AFV	0.81146
HDAC6	0.4227
HDGFRP3	0.22304
HERC6	0.7779200000000001
HIST1H2BK	1.1235
HIST2H2BE	2.18808
HK1	0.056819999999999996
HLA-DMA	0.35202
HLA-DRA	0.16926
HMG20B	0.24623999999999996
HMGA2	0.08678000000000001
HMGCR	1.81334
HMGCS1	1.86616
HOMER2	0.27382
HOOK2	0.36054
HOXA10	0.1994
HS2ST1	0.90332
HSD17B11	0.003520000000000001
HSPA4	0.17196
HTATSF1	0.79376
HTRA1	0.15037999999999999
HYOU1	0.72448
ICAM1	0.62718
IER3	0.2556
IFNAR1	0.25370000000000004
IGF2BP2	0.5978
IGF2R	0.99478
IGHMBP2	1.38372
IKBKAP	0.33824
IKBKB	0.88906
IKBKE	0.47058000000000005
IKZF1	0.09451999999999999
IL1B	0.31178
ILK	0.05557999999999999
INPP1	0.10801999999999999
INPP4B	0.5952599999999999
INSIG1	3.47882
INTS3	0.56582
IPO13	0.17906
IQGAP1	0.93672
ISOC1	0.60098
ITFG1	0.4552
ITGB1BP1	0.007880000000000017
ITGB5	0.48868
JADE2	0.10233999999999999
JUN	0.06565999999999998
KAT6A	0.57778
KAT6B	0.45122
KCNK1	0.16896
KCTD5	0.11490000000000002
KDM3A	0.51902
KDM5A	0.34202
KDM5B	0.61586
KIAA0100	0.348
KIAA0196	0.35102
KIAA0907	0.61494
KIAA1033	1.23932
KIT	0.29544
KLHDC2	0.77878
KLHL9	1.52576
KTN1	0.67876
LAMA3	0.67464
LBR	0.15452000000000002
LGALS8	0.9004
LGMN	0.5382
LIPA	1.45142
LOXL1	0.3211
LPAR2	0.30366000000000004
LPGAT1	0.51904
LRP10	1.10936
LRPAP1	0.93722
LYN	0.27064
MAN2B1	0.89744
MAP2K5	0.56946
MAP4K4	0.237
MAPK13	0.83736
MAPK1IP1L	1.04306
MAPKAPK2	1.52304
MAPKAPK3	0.23125999999999997
MAST2	0.322
MAT2A	0.3874
MBNL1	0.76912
MBOAT7	0.09899999999999992
MBTPS1	1.17048
MCOLN1	0.13948000000000002
MEF2C	0.08664000000000001
METRN	0.12932000000000005
MKNK1	0.47696
MMP1	0.16288
MMP2	0.67552
MNAT1	0.008359999999999982
MPC2	0.26722
MPZL1	0.68768
MSRA	0.06949999999999998
MTF2	1.11
MTFR1	0.17542
MUC1	0.18200000000000005
MVP	0.38752
MYCBP2	1.5470599999999999
MYL9	0.12592
NARFL	0.2771
NCK1	0.72524
NCK2	0.09958
NCOA3	0.6426400000000001
NET1	0.17569999999999997
NFATC4	0.44984
NFE2L2	0.39932
NFIL3	0.51144
NFKB2	0.58206
NFKBIA	0.8637400000000001
NFKBIB	0.33732000000000006
NFKBIE	0.7114
NIPSNAP1	0.01426000000000004
NISCH	0.91922
NIT1	0.59778
NMT1	0.13792
NOL3	0.33255999999999997
NOS3	0.35286
NOSIP	0.26816
NPC1	0.7027
NPDC1	0.38833999999999996
NPRL2	1.2132
NR1H2	0.91576
NR3C1	0.9519
NRIP1	0.05803999999999997
NSDHL	2.05144
NUCB2	0.7036800000000001
NUDCD3	0.7396400000000001
NUDT9	0.97126
NUP133	0.10641999999999999
NVL	0.15816
ORC1	0.04848000000000001
OXA1L	0.17934000000000003
OXCT1	0.706
OXSR1	0.2174
P4HTM	1.01558
PAFAH1B1	0.5624
PAK1	0.36904000000000003
PAK6	0.04240000000000002
PAN2	0.5740999999999999
PAPD7	0.34124000000000004
PARP1	0.09561999999999998
PAX8	1.20502
PCBD1	0.06148
PCCB	1.4559
PCM1	0.10543999999999999
PCMT1	0.72004
PDHX	0.08954000000000002
PEX11A	0.49112
PGM1	0.6184999999999999
PHKA1	0.77974
PHKB	0.5167
PHKG2	0.42944
PIH1D1	0.58384
PIK3C2B	0.46236000000000005
PIK3C3	0.50818
PIK3CA	0.5998
PIK3R3	0.76112
PIN1	0.43214
PIP4K2B	0.24803999999999998
PLA2G15	1.24328
PLA2G4A	0.31294
PLCB3	0.15682
PLEKHM1	0.56166
PLS1	0.37752
PLSCR1	0.497
PLSCR3	0.40444
PNKP	1.0463
POLD4	0.5978
