signatureid	compound	similarity
LINCSCP_200896	CHEMBL3400875	-0.7367
LINCSCP_177847	CHEMBL3186688	-0.7297
LINCSCP_34352	Clofilium	-0.7203
LINCSCP_3427	BRD-K53808186	-0.717
LINCSCP_5110	2-(3-Chlorophenyl)-5-(prop-2-en-1-ylamino)-1,3-oxazole-4-carbonitrile	-0.698
LINCSCP_1722	CID 46937231	-0.6885
LINCSCP_38303	SA-1457458	-0.6742
LINCSCP_254418	SA-1920080	-0.6703
LINCSCP_53721	BML-259	-0.6652
LINCSCP_34682	Aripiprazole	-0.6644
LINCSCP_46057	CID 91522200	-0.6627
LINCSCP_1409	MLS003178531	-0.6612
LINCSCP_2060	BRD4770	-0.6606
LINCSCP_34632	BRD-K92923799-001-01-0	-0.66
LINCSCP_244052	Vidarabine	-0.6587
LINCSCP_34330	Alfuzosin	-0.6536
LINCSCP_29029	SCHEMBL16980374	-0.6465
LINCSCP_48807	BRD-K63157607	-0.6439
LINCSCP_184484	BRD-K34684441	-0.6422
LINCSCP_34660	BRD-K30618791-001-01-9	-0.638
LINCSCP_269782	Clobenpropit	-0.6355
LINCSCP_178655	CHEMBL306319	-0.6327
LINCSCP_31071	MLS001065912	-0.63
LINCSCP_5758	Vindesine	-0.6298
LINCSCP_48191	BRD-K56215828	-0.6265
LINCSCP_44120	GR-127935	-0.6218
LINCSCP_122707	AT13387	-0.6213
LINCSCP_309994	BRD-K23073505	-0.6207
LINCSCP_27285	Ascorbic-acid	-0.6182
LINCSCP_227932	Dexamethasone	-0.6176
LINCSCP_3565	BRD-K37650321	-0.6139
LINCSCP_25960	Carbazole, 9-(4-methylbenzoyl)-	-0.6123
LINCSCP_127623	Malotilate	-0.6117
LINCSCP_3644	BRD-K89961851	-0.6112
LINCSCP_2609	Phenacetin	-0.6099
LINCSCP_34415	Cephalexin	-0.6093
LINCSCP_235901	Dephostatin	-0.6051
LINCSCP_186503	SA-424828	-0.6048
LINCSCP_4995	CHEMBL567331	-0.6038
LINCSCP_18539	SC-560	-0.602
LINCSCP_205485	KUC105208 KUC105208N	-0.6016
LINCSCP_2188	AC1MTJVV	-0.6008
LINCSCP_1076	SMR001318077	-0.5975
LINCSCP_231777	BRD-K46998548	-0.5965
LINCSCP_1967	CHEMDIV1_016684	-0.5964
LINCSCP_18454	Aloisine A	-0.5939
LINCSCP_48514	MLS003128748	-0.5938
LINCSCP_200915	BRD-K21374126	-0.5937
LINCSCP_48210	BRD-K82637111	-0.5926
LINCSCP_223900	1,4-Diamino-2,3-dicyano-1,4-bis(methylthio)butadiene	-0.5925
LINCSCP_3581	BRD-K48222931	-0.5923
LINCSCP_34405	Thioguanosine	-0.5917
LINCSCP_7903	CHEMBL2135537	-0.5907
LINCSCP_32347	STK568087	-0.5905
LINCSCP_8988	BRD-K02409808	-0.5902
LINCSCP_34594	BRD-K40476324-001-01-6	-0.5899
LINCSCP_1448	MLS002264477	-0.5879
LINCSCP_25423	Evodiamine	-0.587
LINCSCP_192611	Talampicillin	-0.5851
LINCSCP_28961	CHEMBL2356537	-0.5831
LINCSCP_7097	Riboflavin	-0.5819
LINCSCP_176466	Sulfaphenazole	-0.5816
LINCSCP_161942	BX471	-0.5804
LINCSCP_29023	CHEMBL2355554	-0.5788
LINCSCP_269117	MLS002473428	-0.5774
LINCSCP_3570	BRD-K41700431	-0.5756
LINCSCP_1379	CYM50199	-0.5755
LINCSCP_34564	GNF-PF-2808	-0.5753
LINCSCP_8998	BRD-K10211010	-0.574
LINCSCP_160461	ACEXAMIC ACID	-0.573
LINCSCP_43989	O-2050	-0.5725
LINCSCP_3541	BRD-K19011062	-0.5718
LINCSCP_34584	DSSTOX_CID_25343	-0.5704
