signatureid	compound	similarity
LINCSCP_24533	sorafenib	-0.6072
LINCSCP_122707	AT13387	-0.5303
LINCSCP_3427	BRD-K53808186	-0.483
LINCSCP_5110	2-(3-Chlorophenyl)-5-(prop-2-en-1-ylamino)-1,3-oxazole-4-carbonitrile	-0.4804
LINCSCP_44120	GR-127935	-0.4718
LINCSCP_2040	SPB02137	-0.4576
LINCSCP_102136	Dacarbazine	-0.4574
LINCSCP_45624	ML239	-0.4501
LINCSCP_9604	Niclosamide	-0.4389
LINCSCP_24464	AZ628	-0.4384
LINCSCP_118	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	-0.4357
LINCSCP_99617	BX 912	-0.435
LINCSCP_9588	AKT Inhibitor IV	-0.4342
LINCSCP_309994	BRD-K23073505	-0.4338
LINCSCP_150898	Buparlisib	-0.433
LINCSCP_24548	Aurora A Inhibitor I	-0.4269
LINCSCP_179107	SPB02303	-0.4257
LINCSCP_51768	QL47	-0.4256
LINCSCP_57	SB-218078	-0.4227
LINCSCP_9031	CHEMBL2361748	-0.416
LINCSCP_25837	Rucaparib	-0.4153
LINCSCP_18539	SC-560	-0.415
LINCSCP_131718	CHEMBL585951	-0.4127
LINCSCP_101655	GLPG0634	-0.4099
LINCSCP_2431	Reversine	-0.4078
LINCSCP_7081	MFCD00671792	-0.4048
LINCSCP_440	AC1MR9ZN	-0.4033
LINCSCP_38303	SA-1457458	-0.402
LINCSCP_9627	Omacetaxine Mepesuccinate	-0.4012
LINCSCP_444	PRESTWICK3_000646	-0.4012
LINCSCP_24591	WZ 4002	-0.4003
LINCSCP_150814	AZD-1152-HQPA	-0.398
LINCSCP_7238	SKF 81297	-0.3978
LINCSCP_10418	ICG-001	-0.3975
LINCSCP_178765	Glimepiride	-0.3949
LINCSCP_38058	BRD-K46666779	-0.3943
LINCSCP_151307	Linifanib	-0.3933
LINCSCP_283034	Veliparib	-0.3933
LINCSCP_116251	Dovitinib	-0.3931
LINCSCP_19180	GSK-3 Inhibitor II	-0.3925
LINCSCP_24459	GSK-3 Inhibitor IX	-0.3915
LINCSCP_101764	ARTESUNATE	-0.3905
LINCSCP_3641	BRD-K86786416	-0.3889
LINCSCP_2157	ON-01910	-0.3888
LINCSCP_18622	Nizatidine	-0.3882
LINCSCP_151330	TAE-684	-0.3871
LINCSCP_24630	Imatinib	-0.3867
LINCSCP_48191	BRD-K56215828	-0.3864
LINCSCP_201911	PJ34	-0.386
LINCSCP_44779	N6-Cyclopentyladenosine	-0.3858
LINCSCP_99455	CHEMBL1083527	-0.3844
LINCSCP_161942	BX471	-0.3842
LINCSCP_17916	D-Erythro-MAPP	-0.3834
LINCSCP_178655	CHEMBL306319	-0.3829
LINCSCP_2060	BRD4770	-0.3823
LINCSCP_49418	COL-3	-0.3823
LINCSCP_244375	Cilnidipine	-0.3814
LINCSCP_24482	BMS-345541	-0.381
LINCSCP_24523	SCHEMBL1564574	-0.3785
LINCSCP_187509	GSK-1070916	-0.3785
LINCSCP_36453	CI-1040	-0.3776
LINCSCP_1722	CID 46937231	-0.3773
LINCSCP_184484	BRD-K34684441	-0.3771
LINCSCP_91	SCHEMBL12187882	-0.3747
LINCSCP_310090	ACON1_002471	-0.3744
LINCSCP_36358	3-Chloro-l-alanine	-0.3738
LINCSCP_153954	Odanacatib (MK-0822)	-0.3735
LINCSCP_53721	BML-259	-0.371
LINCSCP_29839	OSI-027	-0.371
LINCSCP_48196	BRD-K63158888	-0.3707
LINCSCP_119245	Solifenacin succinate	-0.3692
LINCSCP_87577	SCHEMBL3954849	-0.3689
LINCSCP_160461	ACEXAMIC ACID	-0.36870000000000003
LINCSCP_38809	BRD-K72490684	-0.3686
LINCSCP_24640	HY-11007	-0.3677
LINCSCP_24647	PF-562271	-0.3675
LINCSCP_46610	Amonafide	-0.3673
LINCSCP_130501	Enzastaurin	-0.3656
LINCSCP_4315	Homatropine hydrobromide	-0.3654
LINCSCP_24469	GW-5074	-0.3648
LINCSCP_24505	CHEMBL2132289	-0.3645
LINCSCP_2167	KUC106502N	-0.3643
LINCSCP_193210	5-Methylfurmethide	-0.3635
LINCSCP_35736	PG 490	-0.3618
LINCSCP_34584	DSSTOX_CID_25343	-0.3616
LINCSCP_24584	SCHEMBL15556278	-0.3613
LINCSCP_1076	SMR001318077	-0.3605
LINCSCP_34628	NCGC00018127-01	-0.36
LINCSCP_154438	Latanoprost	-0.3594
LINCSCP_27818	BRD-K75368232	-0.3594
LINCSCP_2609	Phenacetin	-0.3589
LINCSCP_49769	AZD-1152HQPA	-0.3589
