signatureid	compound	similarity
LINCSCP_47262	C37H48N6O5S2	1
LINCSCP_12504	PX 12	0.8901
LINCSCP_13535	Phenethylisothiocyanate	0.8761
LINCSCP_31132	BAS 07529539	0.8693
LINCSCP_238428	CHEMBL1593913	0.8538
LINCSCP_31968	BRD4770	0.8523
LINCSCP_53627	MLS000038106	0.8486
LINCSCP_30051	Gefitinib	0.8448
LINCSCP_31308	MLS002264438	0.8409
LINCSCP_40237	IMD-0354	0.8369
LINCSCP_10285	362-74-3	0.8367
LINCSCP_53620	32703-82-5	0.8367
LINCSCP_53883	CT-200783	0.8355
LINCSCP_31399	MLS000862515	0.8353
LINCSCP_31330	MLS-0437136.0001	0.8341
LINCSCP_206385	16,16-Dimethyl prostaglandin e2	0.833
LINCSCP_46465	STK218951	0.8296
LINCSCP_53942	848193-68-0	0.8266
LINCSCP_53908	3-(4-Pyridyl)indole	0.8259
LINCSCP_235510	SB-216763	0.8176
LINCSCP_57774	SR-02000000448	0.8135
LINCSCP_31185	MLS002264452	0.813
LINCSCP_53897	Dactolisib	0.8126
LINCSCP_53871	IN1541	0.8118
LINCSCP_53894	CHEMBL3186197	0.8108
LINCSCP_31427	MLS002264511	0.8052
LINCSCP_31904	MW-A1-14	0.8051
LINCSCP_31414	SCHEMBL13736177	0.7996
LINCSCP_54715	Brefeldin A	0.7996
LINCSCP_290707	Dihydrosamidin	0.7973
LINCSCP_7092	Anisomycin	0.7969
LINCSCP_289805	CHEMBL586058	0.7957
LINCSCP_32934	Estrone	0.7925
LINCSCP_39877	CHEMBL520231	0.7919
LINCSCP_38873	Enalapril	0.791
LINCSCP_53901	(S)-(-)-BAY K 8644	0.7884
LINCSCP_238421	KUC104240N	0.7882
LINCSCP_32455	H-9	0.7874
LINCSCP_56459	Sertraline	0.7867
LINCSCP_58796	SCHEMBL3655059	0.7844
LINCSCP_57826	DASA-58	0.7834
LINCSCP_31669	CHEMBL489621	0.7832
LINCSCP_271450	CHEMBL2136621	0.7803
LINCSCP_30046	C28H30CIN5O4S	0.7802
LINCSCP_58827	CHEMBL83092	0.7791
LINCSCP_38887	Sirolimus	0.7779
LINCSCP_237981	MLS002264471	0.7769
LINCSCP_296188	AC1NR4QJ	0.7762
LINCSCP_235136	TGX 221	0.7754
LINCSCP_53919	NVP-AUY922	0.7744
LINCSCP_38840	ChEBI91594	0.7729
LINCSCP_239451	67497-51-2	0.7717
LINCSCP_58439	ST024029	0.7713
LINCSCP_53943	79966-13-5	0.7706
LINCSCP_239800	AC1NZGSN	0.7701
LINCSCP_257456	Veliparib	0.7681
LINCSCP_290681	313981-55-4	0.7654
LINCSCP_34069	SA-103123	0.7637
LINCSCP_293283	SMR001317716	0.7633
LINCSCP_294812	SCHEMBL6463646	0.759
LINCSCP_205606	Nimodipine	0.758
LINCSCP_218303	Fluorouracil	0.757
LINCSCP_290524	MRS-1334	0.7561
LINCSCP_10407	Pevonedistat	0.7553
LINCSCP_32601	THZ-2-98-01	0.7552
LINCSCP_46371	BRD-K72429558	0.7519
LINCSCP_38854	LY-294002	0.7514
LINCSCP_12676	Perhexiline	0.7499
LINCSCP_116695	A-443654	0.7493
LINCSCP_240295	Alitretinoin	0.7485
LINCSCP_53877	Thioridazine	0.7477
LINCSCP_46225	BRD-K21165668	0.7468
LINCSCP_56543	RS-39604	0.7458
LINCSCP_292936	CHEMBL1270505	0.7452
LINCSCP_6536	QL-XII-47	0.7451
LINCSCP_56187	SC68376	0.7444
LINCSCP_45316	F2704-0009	0.7431
LINCSCP_46587	20554-84-1	0.743
LINCSCP_56111	Totaralolal	0.7425
LINCSCP_218371	Amifostine	0.7412
LINCSCP_45476	MLS003429133	0.7401
LINCSCP_295279	SMR000151874	0.7388
LINCSCP_59421	Metaproterenol	0.7364
LINCSCP_238361	MLS002276511	0.7346
LINCSCP_54777	UK 356618	0.7295
LINCSCP_287321	FK 866	0.7282
LINCSCP_39981	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	0.7244
LINCSCP_31546	AC1LB5IQ	0.7233
LINCSCP_12538	PNU-74654	0.7225
LINCSCP_38870	179324-69-7	0.7223
LINCSCP_70228	Epigalocatechin Gallate	0.7207
LINCSCP_58258	Idebenone	0.7178
LINCSCP_46068	Oxcarbazepine	0.7177
LINCSCP_59419	Racepinephrine	0.7177
LINCSCP_53853	Clonidine	0.7176
LINCSCP_51255	Kinetin Riboside	0.7167
LINCSCP_180866	Albendazole	0.7163
LINCSCP_206327	L-690488	0.7156
LINCSCP_45458	DM163	0.7143
LINCSCP_287400	Nifedipine	0.7133
LINCSCP_46226	MLS000860958	0.7126
LINCSCP_34224	MLS000925170	0.712
LINCSCP_12509	NSC23766	0.7116
LINCSCP_12693	QS-11	0.7114
LINCSCP_53966	Parthenolide	0.7104
LINCSCP_12645	SMR000651449	0.7096
LINCSCP_47399	YL-60	0.7095
LINCSCP_7215	Graveoline	0.7093
LINCSCP_10192	Curcumin	0.7071
LINCSCP_238384	Ubenimex	0.7069
LINCSCP_58521	GSK429286A	0.7063
LINCSCP_10442	Tozasertib	0.7059
LINCSCP_31407	KUC104122	0.7058
LINCSCP_38848	Gemcitabine	0.7055
LINCSCP_31625	MLS002729052	0.7054
LINCSCP_242169	Verapamil	0.7052
LINCSCP_39638	PF-04217903	0.7048
LINCSCP_255551	Flutamide	0.7046
LINCSCP_31619	AC1P7TQ6	0.7045
LINCSCP_31598	MLS002391574	0.7041
LINCSCP_239474	BRD-K52831896	0.7038
