signatureid	compound	similarity
LINCSCP_15457	SJ 172550	-0.5192
LINCSCP_16888	BRD-K80602561	-0.4938
LINCSCP_97150	Glycopyrrolate	-0.4819
LINCSCP_98150	TIBOLONE	-0.4798
LINCSCP_15396	GSK-2334470	-0.4745
LINCSCP_15463	BMS 191011	-0.4604
LINCSCP_14735	Famciclovir	-0.4557
LINCSCP_95275	Lodoxamide	-0.4498
LINCSCP_13653	AC1L1E8W	-0.4467
LINCSCP_211095	GR-89696	-0.4406
LINCSCP_13801	DMP-543	-0.4387
LINCSCP_90152	VGX-1027	-0.4324
LINCSCP_15729	MLS001065847	-0.4314
LINCSCP_14669	SPECTRUM_000886	-0.4232
LINCSCP_13838	Catechin	-0.4214
LINCSCP_88340	CHEMBL3182395	-0.4203
LINCSCP_90445	Mianserin	-0.4131
LINCSCP_14835	AC1NWAJL	-0.4107
LINCSCP_88844	852475-26-4	-0.4082
LINCSCP_90108	MILTEFOSINE [5mM]	-0.4068
LINCSCP_16924	Propafenone	-0.4049
LINCSCP_92400	PF-04620110	-0.4044
LINCSCP_17066	10-Undecenal	-0.404
LINCSCP_16146	Naproxen	-0.4035
LINCSCP_16121	Vecuronium	-0.4024
LINCSCP_88983	GSK429286A	-0.4012
LINCSCP_211200	Alosetron	-0.4004
LINCSCP_95233	Mirtazapine	-0.4003
LINCSCP_16046	CHEMBL1271011	-0.4001
LINCSCP_96863	Gatifloxacin	-0.3974
LINCSCP_14502	Telmisartan	-0.3969
LINCSCP_14339	BIO2_000330	-0.3963
LINCSCP_15942	SCHEMBL2560486	-0.3958
LINCSCP_13766	MRS 1754	-0.392
LINCSCP_15513	Rosiglitazone	-0.392
LINCSCP_14905	Domperidone	-0.3907
LINCSCP_16021	SCHEMBL2559280	-0.3906
LINCSCP_89370	Zaldaride	-0.3886
LINCSCP_15329	NU1025	-0.3884
LINCSCP_92294	chlormadinone-acetate	-0.3883
LINCSCP_96758	IDOXURIDINE	-0.3882
LINCSCP_15521	RS-23597-190	-0.3854
LINCSCP_14163	Dihydrorobustic acid	-0.385
LINCSCP_88358	OSI-930	-0.3847
LINCSCP_15070	IN1036	-0.3847
LINCSCP_94034	Clofazimine	-0.384
LINCSCP_90966	Colforsin	-0.3839
LINCSCP_208868	Hydrastine	-0.382
LINCSCP_14505	Proxyfan	-0.3797
LINCSCP_14343	Butoconazole	-0.3797
LINCSCP_94608	Diclofensine (hydrochloride)	-0.3777
LINCSCP_212869	4L7B	-0.3767
LINCSCP_89775	Ibudilast	-0.3739
LINCSCP_14415	SEW2871	-0.3731
LINCSCP_88164	THZ-2-98-01	-0.3729
LINCSCP_15269	PRIMA 1	-0.372
LINCSCP_210828	Fluperlapine	-0.3719
LINCSCP_13657	Delcorine	-0.3717
