Name_GeneSymbol	Value_LogDiffExp
CYCS	-1.9719
SENP6	-1.6531
SDHB	-1.5835
ENOPH1	-1.6344
EBNA1BP2	-1.5911
SOX4	-1.5093
JMJD6	-1.3186
NUP93	-1.5412
PRKAG2	-1.7591
SERPINE1	-1.3163
FRS2	-1.3188
DUSP4	-1.346
LYRM1	-1.2761
POLB	-1.1807
NGRN	-1.5953
PSMG1	-1.1509
PSMF1	-1.2267
ARHGEF2	-1.354
MAPKAPK5	-1.173
LYPLA1	-1.0727
TMEM2	-1.0815
DUSP6	-1.0947
POLR1C	-1.3238
MTERF3	-1.3091
CETN3	-1.1267
ARHGEF12	-1.8114
INPP4B	-0.964
SKP1	-1.0209
HK1	-1.4827
ME2	-0.9538
PCMT1	-0.9724
PTPN1	-0.9746
HMGA2	-1.083
POLR2K	-1.2579
CISD1	-0.9635
DRAP1	-1.1093
REEP5	-3.9296
AURKA	-1.0016
PNP	-1.371
TMCO1	-1.3052
TXNDC9	-1.3375
SLC2A6	-0.9633
TP53BP2	-0.8799
UFM1	-0.9069
RGS2	-0.9091
GOLT1B	-1.0832
UBQLN2	-0.9516
PAICS	-1.0699
KCTD5	-1.0701
NRAS	-1.3253
INPP1	-0.9424
EGF	-1.2126
STAMBP	-1.0289
SPTAN1	-0.9022
NFKBIA	-0.8885
CSNK1A1	-0.81
RALB	-1.0186
CXCL2	-0.7942
PCK2	-0.852
CASP2	-0.8418
SMC3	-0.8021
RHEB	-0.9358
BZW2	-1.0151
SPTLC2	-1.0303
DNAJC15	-0.8271
MRPS16	-0.8135
RRS1	-0.8788
FCHO1	-0.7628
DHX29	-1.0474
HERPUD1	-3.8696
MALT1	-1.1744
FKBP14	-0.7923
CDC45	-1.1034
NUP88	-0.93
SLC35F2	-0.8169
BCL7B	-0.8678
FAT1	-0.8264
SLC25A46	-0.8332
ETS1	-0.7591
MYO10	-4.7599
IDE	-0.7666
STUB1	-0.7465
MBNL1	-0.6916
SKIV2L	-0.8235
TES	-0.7127
LGALS8	-0.7985
TSPAN3	-1.1525
GNA15	-1.2184
MAMLD1	-1.0137
PSMD4	-0.8926
TIMM22	-0.6676
NFATC4	-0.8495
PPARG	-1.2257
SLC25A14	-1.1302
TERF2IP	-0.8229
RUVBL1	-0.7134
FBXO7	-1.121
HSD17B11	-0.7535
SQSTM1	-1.1615
LAP3	-4.0887
HTRA1	-0.6708
KLHL21	-0.6842
AXIN1	-0.8385
PMAIP1	-0.7355
ATP5S	-0.6287
NSDHL	-1.6465
GABPB1	-0.6626
MYC	-0.6898
WRB	-0.8573
TGFB3	-0.5989
PPARD	-0.7321
TPM1	-0.7048
MYCBP	-0.6396
PSMD9	-0.6389
PPIC	-1.1568
CSK	-0.7362
CDC25A	-0.5998
CAST	-0.5766
CHIC2	-3.2689
NRIP1	-0.9325
NFE2L2	-0.9067
TMEM50A	-0.8816
HAT1	-0.9483
DNTTIP2	-0.8873
NOLC1	-0.8881
SLC35B1	-2.9685
MAPK13	-0.6033
ANXA7	-0.7022
MOK	-2.0788
ADH5	-0.6281
TATDN2	-0.8292
IL13RA1	-0.784
GADD45A	-0.7802
PSMD2	-0.747
ZNF586	-0.7677
CAB39	-0.8253
SMAD3	-0.7021
ADO	-0.6318
DUSP11	-0.8459
MPC2	-0.8069
CLPX	-0.851
KDELR2	-0.6592
DUSP3	-1.2981
TFDP1	-0.5301
ABL1	-3.6607
DNMT3A	-1.0382
GAPDH	-0.6581
CREB1	-0.5955
HDGFRP3	-0.6
GMNN	-0.6675
SMNDC1	-0.7989
TLR4	-0.6692
STK10	-0.5513
FASTKD5	-0.5078
ADI1	-0.6119
CSRP1	-3.5039
ACOT9	-2.882
ARPP19	-0.5429
PIK3C2B	-0.7638
DPH2	-0.554
SNX13	-0.5078
BAG3	-2.2417
RRP12	-0.5382
ARFIP2	-0.6449
DSG2	-0.5287
BUB1B	-0.5924
ATP6V0B	-0.5105
CSNK1E	-0.7325
CDK5R1	-0.6552
NVL	-0.7033
CTNND1	-0.662
EIF5	-0.6269
CRYZ	-0.6254
PCM1	-0.6992
NMT1	-0.6504
ID2	-0.7084
MRPS2	-1.3041
POLE2	-0.5954
FAH	-0.8231
IGF1R	-0.6615
PTPRC	-0.7064
FEZ2	-0.9479
TCEAL4	-0.5665
KTN1	-0.5842
CD320	-2.6386
CCNH	-0.5652
TRAK2	-0.5302
DAG1	-0.6154
RSU1	-0.7297
HSD17B10	-0.6264
ZW10	-0.6106
KIAA0196	-0.7148
TBX2	-0.661
CRTAP	-0.8828
MAP4K4	-2.5354
ERBB3	-0.6624
IGF2BP2	-0.6007
CPNE3	-0.5825
TBP	-0.5949
ACBD3	-0.8495
TGFBR2	-0.6523
TRAPPC3	-2.4541
TOMM70A	-0.7559
DECR1	-0.5293
ITGAE	-0.7498
GADD45B	-0.5806
CCDC86	-2.3135
AKR7A2	-2.2908
CHP1	-0.5634
IKBKAP	-1.4448
HSPD1	-0.6356
HPRT1	-0.5191
PSMB10	-0.6061
DLD	-2.1639
CDK6	-0.5831
OXCT1	-0.5331
DDX42	-0.5183
ZFP36	-0.6287
PPP2R5A	-0.6188
MBOAT7	-0.9746
PAK4	-0.5157
VAV3	-0.6022
CHEK1	-0.6834
RRAGA	-0.7503
IL4R	-0.507
PIN1	-1.8008
MELK	-1.3726
BIRC2	-0.6205
KIAA0907	-0.5426
ERBB2	-0.8398
