Name_GeneSymbol	Value_LogDiffExp
HIF1A	-1.2987000000000002
PRKCQ	-0.07164999999999999
SLC11A2	-0.526
DUSP3	-1.16605
ARHGAP1	-0.10000000000000009
HEBP1	-0.8371999999999999
AKR7A2	-1.1434
NUDT9	-0.59815
RAB4A	-1.08635
CCP110	-0.67115
NOS3	-0.39649999999999996
FOXO4	-0.8084
WFS1	-0.77435
KLHL21	-0.7836000000000001
PRUNE	-0.43734999999999996
PNP	-0.9741
CAB39	-0.7762
GOLT1B	-0.08200000000000002
ABL1	-0.2331
HDGFRP3	-0.040700000000000014
SLC25A14	-1.3385500000000001
TBPL1	-0.49555
CSNK1E	-0.42510000000000003
LSR	-0.45585
PCCB	-0.84335
GPC1	-0.2143
BCL7B	-0.7893
CLTC	-0.13025000000000003
PDGFA	-0.9321
MYLK	-0.017900000000000027
TSPAN6	-0.03939999999999999
NUP62	-0.6006
NUP93	-0.05120000000000002
ME2	-0.15244999999999997
UGDH	-3.1057
GHR	-0.9587000000000001
CNPY3	-0.16629999999999998
POLR2K	-1.06515
SLC35F2	-1.3013
CTSL	-0.055400000000000005
RHOA	-0.2925
EPB41L2	-0.60555
EBNA1BP2	-0.028350000000000042
RBM15B	-1.7077
PSMG1	-0.030999999999999972
SYNE2	-0.45799999999999996
SMARCA4	-0.94025
LYPLA1	-0.5792
SUZ12	-0.61045
PKIG	-0.6205499999999999
CPSF4	-0.43574999999999997
IARS2	-0.7104999999999999
RPIA	-0.23599999999999993
S100A13	-0.11784999999999995
ST7	-0.5121
CLSTN1	-1.159
NFKBIB	-0.82335
IGHMBP2	-0.022899999999999976
RHEB	-0.04519999999999991
DNM1L	-0.09079999999999999
CLIC4	-0.7826
SLC25A4	-0.12645
KDM3A	-0.03175
BIRC5	-0.34595
CCNH	-0.33975
HMG20B	-0.5508500000000001
NOSIP	-0.61875
MUC1	-0.57055
TERT	-0.21524999999999997
IGF2R	-0.12470000000000003
ARFIP2	-0.5744499999999999
HOXA5	-0.6012
KEAP1	-0.34104999999999996
IGFBP3	-0.6302
TSPAN4	-0.9598
C2CD2L	-0.05429999999999999
ACBD3	-0.0049000000000000155
FIS1	-1.7243
RAD51C	-0.10139999999999999
MAP4K4	-0.8549500000000001
FBXO7	-0.594
RAP1GAP	-0.11680000000000001
MYCBP2	-0.7115
EFCAB14	-0.17425
MYBL2	-0.6106499999999999
PAFAH1B3	-0.55025
ENOSF1	-0.27985
RALGDS	-0.27415
FOXO3	-0.6982999999999999
TM9SF2	-0.38025
MRPS16	-0.2502
CHMP4A	-0.7133499999999999
COG4	-1.0441
MYO10	-0.7463
DLD	-0.31704999999999994
TCEAL4	-0.6951499999999999
PLSCR3	-1.78905
LRPAP1	-1.2072500000000002
RPS6KA1	-0.07710000000000006
MBNL1	-0.389
ADH5	-1.86635
TIMM22	-0.8187
WIPF2	-0.72155
HDAC6	-0.20725
SPTLC2	-0.34475000000000006
PRR7	-0.04724999999999996
RALA	-0.16585000000000005
CCDC85B	-0.08404999999999996
CDK6	-0.10485
SNX6	-1.0742
ICAM3	-0.64105
CYTH1	-0.75135
DNAJB1	-0.1149
NFE2L2	-0.50205
MYC	-0.35650000000000004
TERF2IP	-0.09209999999999996
SLC25A46	-0.28764999999999996
GABPB1	-0.29375
NNT	-0.03805000000000003
HSD17B11	-0.7917000000000001
C2CD2	-0.41645
GRN	-2.8811
JUN	-0.03175
PYCR1	-0.9896
RAE1	-0.27945000000000003
COL1A1	-0.655
TIMM9	-0.6631
PLK1	-0.060699999999999976
DDX42	-0.014900000000000024
MAPKAPK2	-1.6869999999999998
CHIC2	-4.1194500000000005
TMEM50A	-0.2558
ADRB2	-0.10785
DCUN1D4	-0.25565
MEF2C	-0.17855000000000001
GATA2	-0.32220000000000004
ATMIN	-1.5039
AXIN1	-0.1099
HERPUD1	-0.72735
TRAPPC6A	-0.06659999999999999
NFKBIA	-0.4867
KDELR2	-0.5969
TP53BP2	-0.43145
CCNE2	-0.3482
NRIP1	-1.1866
PRCP	-0.32165
SGCB	-0.6442000000000001
FOSL1	-0.13749999999999996
CHMP6	-0.2223
MTHFD2	-0.3283
B4GAT1	-0.28785
DCTD	-0.7900499999999999
PSMD10	-0.6272
FOS	-0.8583000000000001
HMGCS1	-0.19835
MAPK13	-0.03959999999999997
CRYZ	-0.11380000000000001
KDM5B	-0.9425999999999999
RAB31	-0.35989999999999994
ICMT	-0.7461
TMEM5	-0.04239999999999999
PUF60	-0.32115000000000005
IKBKAP	-0.008550000000000002
CYB561	-0.05484999999999998
XPNPEP1	-0.5045999999999999
STXBP2	-0.6325500000000001
INPP1	-0.35985
CFLAR	-0.36884999999999996
CRK	-2.244
VPS28	-0.15165
ATF1	-0.25285
LPGAT1	-0.1873
UBE2C	-0.31475
NFIL3	-0.2988
KTN1	-2.3276999999999997
GRB7	-0.32144999999999996
TSPAN3	-0.3849
GTPBP8	-0.46804999999999997
CASP7	-0.895
KLHDC2	-0.12434999999999999
SCAND1	-0.38570000000000004
MBOAT7	-1.3563999999999998
KIF1BP	-0.7950999999999999
KAT6B	-0.5181
CASK	-0.98985
PGAM1	-0.5366500000000001
TESK1	-0.11005000000000001
MPZL1	-0.3046
ILK	-0.30385
TIAM1	-6.499999999999839e-4
TM9SF3	-0.09205
ERBB3	-0.5534
KDM5A	-0.2506
PXMP2	-0.97085
MYL9	-2.1181
FCHO1	-0.16155
CAST	-1.3432499999999998
PPIC	-0.5126499999999999
NOLC1	-0.8277
TXNL4B	-0.22020000000000006
HMOX1	-0.31345
SCRN1	-0.1265
NGRN	-0.086
SMNDC1	-1.9271
NT5DC2	-3.60435
RPN1	-0.20205
TOR1A	-1.9715
EML3	-0.74615
NR1H2	-1.61765
ZMYM2	-0.76925
LSM5	-0.2549
LRRC16A	-0.359
TMEM109	-0.71455
FPGS	-0.8422999999999999
ATF5	-0.31655
COL4A1	-0.0466
STUB1	-0.9975
ASCC3	-0.83645
SPAG7	-0.033800000000000024
NMT1	-0.2881
CSNK2A2	-0.2772
RASA1	-0.251
SFN	-0.24495
CCDC92	-0.2906
RFC2	-1.77555
SERPINE1	-0.50195
KIF20A	-2.162
PXN	-0.39980000000000004
PARP2	-2.36765
ZNF451	-0.7628
JADE2	-0.13734999999999997
COPB2	-0.14480000000000004
DUSP14	-0.28885000000000005
CNOT4	-0.5508
GNAS	-0.7737999999999999
FAM57A	-0.3304
RRP8	-0.35330000000000006
PROS1	-0.7279
BDH1	-0.4175
CAPN1	-0.18705
PGM1	-0.8945000000000001
TMEM2	-0.2661
MVP	-1.4299499999999998
CRELD2	-0.15654999999999997
CLTB	-0.04714999999999997
RPA1	-0.46965
MBTPS1	-0.009550000000000003
CD58	-0.7165999999999999
PIP4K2B	-0.40535000000000004
STAT3	-0.24825
PPP2R3C	-0.38280000000000003
MRPS2	-1.1222
EED	-0.36155000000000004
BACE2	-0.70935
EDN1	-0.08539999999999998
DDB2	-0.40485
IFRD2	-1.9488
PRSS23	-0.9846
RRS1	-0.2691
TATDN2	-0.5787
PLCB3	-0.6617500000000001
TRAPPC3	-0.35
BIRC2	-0.48250000000000004
MAN2B1	-0.20649999999999996
CBR1	-0.04615
SPEN	-0.53775
SPRED2	-0.36340000000000006
MAMLD1	-0.26339999999999997
UBE3C	-0.3146
FKBP14	-0.2341
KIAA0355	-0.028450000000000003
EPHB2	-0.24535
FHL2	-0.46319999999999995
STMN1	-0.78515
ALDH7A1	-0.019550000000000012
RPA3	-0.59
SCARB1	-0.58045
DYNLT3	-0.10470000000000002
TP53BP1	-0.21610000000000001
BAG3	-0.20584999999999998
RELB	-0.49724999999999997
CD320	-0.8054
LYRM1	-0.70045
IPO13	-0.37945
CSK	-0.22075000000000003
IKZF1	-0.55185
HK1	-0.015900000000000025
ANO10	-0.11765
TJP1	-0.82155
WDR61	-0.11779999999999999
PTGS2	-0.10805000000000003
IGF2BP2	-0.429
TSKU	-0.23295000000000002
GNAI2	-0.5468500000000001
ABCF3	-1.16765
PTPRK	-0.36260000000000003
PRAF2	-0.9650000000000001
ERO1L	-0.3264
SLC5A6	-0.62565
DERA	-0.02915000000000001
TLR4	-0.010000000000000009
DMTF1	-0.9578
STK25	-0.7218500000000001
C2CD5	-0.16519999999999999
MAPKAPK5	-0.22820000000000001
SLC35A3	-0.05879999999999996
SPTAN1	-0.5880000000000001
CPNE3	-0.36075
CDKN1A	-0.0885
MNAT1	-0.36135
PIK3C3	-0.76685
PPARD	-0.4202
CREG1	-0.16044999999999998
PIK3R3	-0.3248
TGFBR2	-0.19325000000000003
PTPN12	-0.35805
P4HA2	-0.3907
TNIP1	-0.10624999999999998
RNMT	-0.31505000000000005
TSC22D3	-0.048500000000000015
MCM3	-0.32294999999999996
PHGDH	-0.7611
PSMB8	-0.63395
CDKN2A	-0.8866
TOMM34	-0.7238
CDC25B	-1.01
ATP6V1D	-0.4324
SLC35A1	-0.9738
HSPD1	-0.42235
GFPT1	-0.36505
ARHGEF2	-0.46325
CYCS	-0.06239999999999998
YME1L1	-1.0629
FAS	-1.6258
STAT5B	-0.62995
TLE1	-0.90955
CEBPZ	-0.12705
DPH2	-0.40285
NPC1	-0.1859
SNX11	-0.38634999999999997
OXA1L	-2.47605
BZW2	-0.2556
GADD45B	-0.51635
IER3	-0.374
PAK1	-0.30019999999999997
