Name_GeneSymbol	Value_LogDiffExp
CYCS	-1.9719
SENP6	-1.6531
SDHB	-1.5835
ENOPH1	-1.6344
EBNA1BP2	-1.5911
SOX4	-1.5093
JMJD6	-1.3186
NUP93	-1.5412
PRKAG2	-1.7591
SERPINE1	-1.3163
FRS2	-1.3188
DUSP4	-1.346
LYRM1	-1.2761
POLB	-1.1807
NGRN	-1.5953
PSMG1	-1.1509
PSMF1	-1.2267
ARHGEF2	-1.354
MAPKAPK5	-1.173
LYPLA1	-1.0727
TMEM2	-1.0815
DUSP6	-1.0947
POLR1C	-1.3238
MTERF3	-1.3091
CETN3	-1.1267
ARHGEF12	-1.8114
INPP4B	-0.964
SKP1	-1.0209
HK1	-1.4827
ME2	-0.9538
PCMT1	-0.9724
PTPN1	-0.9746
HMGA2	-1.083
POLR2K	-1.2579
CISD1	-0.9635
DRAP1	-1.1093
REEP5	-3.9296
AURKA	-1.0016
PNP	-1.371
TMCO1	-1.3052
TXNDC9	-1.3375
SLC2A6	-0.9633
TP53BP2	-0.8799
UFM1	-0.9069
RGS2	-0.9091
GOLT1B	-1.0832
UBQLN2	-0.9516
PAICS	-1.0699
KCTD5	-1.0701
NRAS	-1.3253
INPP1	-0.9424
EGF	-1.2126
STAMBP	-1.0289
SPTAN1	-0.9022
NFKBIA	-0.8885
RALB	-1.0186
PCK2	-0.852
RHEB	-0.9358
BZW2	-1.0151
SPTLC2	-1.0303
RRS1	-0.8788
DHX29	-1.0474
HERPUD1	-3.8696
MALT1	-1.1744
CDC45	-1.1034
NUP88	-0.93
BCL7B	-0.8678
MYO10	-4.7599
TSPAN3	-1.1525
GNA15	-1.2184
MAMLD1	-1.0137
PSMD4	-0.8926
PPARG	-1.2257
SLC25A14	-1.1302
FBXO7	-1.121
SQSTM1	-1.1615
LAP3	-4.0887
NSDHL	-1.6465
WRB	-0.8573
PPIC	-1.1568
CHIC2	-3.2689
NRIP1	-0.9325
NFE2L2	-0.9067
TMEM50A	-0.8816
HAT1	-0.9483
DNTTIP2	-0.8873
NOLC1	-0.8881
SLC35B1	-2.9685
MOK	-2.0788
CLPX	-0.851
DUSP3	-1.2981
ABL1	-3.6607
DNMT3A	-1.0382
CSRP1	-3.5039
ACOT9	-2.882
BAG3	-2.2417
MRPS2	-1.3041
FEZ2	-0.9479
CD320	-2.6386
CRTAP	-0.8828
MAP4K4	-2.5354
TRAPPC3	-2.4541
CCDC86	-2.3135
AKR7A2	-2.2908
IKBKAP	-1.4448
DLD	-2.1639
MBOAT7	-0.9746
PIN1	-1.8008
MELK	-1.3726
