Name_GeneSymbol	Value_LogDiffExp
ID2	-5.1838
HMGCS1	-4.5559
RELB	-3.6088
INSIG1	-4.3055
MYLK	-5.065
CDKN2A	-4.163
CCDC92	-3.7959
STMN1	-4.1082
ST3GAL5	-3.7722
EGR1	-3.974
DDIT4	-3.4855
PAFAH1B3	-3.3307
KIF20A	-3.1783
PYCR1	-4.4607
UBE2C	-3.2299
PRAF2	-2.7346
PDLIM1	-3.6899
RRAGA	-3.2708
SLC37A4	-2.8462
PFKL	-2.5212
TMEM97	-2.8432
ICAM1	-2.9506
SMC4	-2.9398
CDK1	-6.6302
BIRC5	-3.6039
TSPAN4	-3.182
ALDOC	-2.5689
ACLY	-2.6739
AKR7A2	-2.5192
SCAND1	-2.4662
EVL	-2.2872
DDB2	-2.3005
RPIA	-4.5203
TLE1	-2.7399
ARID5B	-3.027
EBP	-2.495
MBNL2	-2.1106
HOXA10	-5.9223
SLC2A6	-2.845
PLCB3	-2.0881
SOX4	-4.4068
PSMB8	-2.1809
PAICS	-2.6643
TPM1	-4.3111
ADAM10	-2.6984
ACAT2	-2.6382
RPS6KA1	-1.9625
NFKBIA	-4.8148
PIP4K2B	-2.746
COL1A1	-3.5575
FHL2	-2.6317
RRP1B	-1.9194
PPIC	-2.6623
PSMB10	-2.9049
SMARCD2	-2.3309
PGAM1	-2.0078
PLSCR3	-1.9052
TSC22D3	-1.9744
GRB10	-1.8138
BNIP3L	-2.3411
KAT6A	-2.0757
FYN	-1.8416
CCNA2	-4.1213
FDFT1	-5.8153
TMEM5	-2.5723
DCK	-3.827
GSTZ1	-2.0643
ELOVL6	-2.0709
PSME1	-1.9729
IGFBP3	-6.1525
TP53	-4.39
ATF1	-2.2056
XBP1	-1.8496
MTHFD2	-1.7936
HOXA5	-5.6821
HDAC2	-2.1971
RNPS1	-1.7532
PSIP1	-2.7816
SMARCC1	-2.2351
FOXO3	-2.6143
WDTC1	-1.7832
NT5DC2	-3.0894
ABL1	-1.7736
TCEA2	-3.3857
DNMT3A	-1.8516
PAN2	-1.724
CCNB2	-3.2043
CASK	-1.8392
HADH	-2.9657
TES	-3.7927
ENOSF1	-1.6826
TIMM17B	-1.5532
HMG20B	-1.6091
CYTH1	-2.689
CCNF	-2.2498
PCK2	-1.6304
SMARCA4	-2.2383
CHMP6	-1.5256
TRAM2	-1.6244
SUZ12	-2.3491
LPGAT1	-2.0935
STK25	-1.5879
TCFL5	-1.8604
CASC3	-1.6285
USP22	-1.4297
