signatureid	compound	similarity
LINCSCP_191034	N-(3-Acetamidophenyl)-3-chlorobenzamide	-0.681
LINCSCP_47573	Phentolamine	-0.6336
LINCSCP_49760	BRD-K72490684	-0.6316
LINCSCP_8377	BRD-K80195617	-0.6284
LINCSCP_247403	BRD-K81921806	-0.5943
LINCSCP_6216	BRD-K85694079	-0.5724
LINCSCP_199043	BRD-K57691575	-0.5679
LINCSCP_8117	BRD-K20597651	-0.5638
LINCSCP_199495	BRD-K12916986	-0.5613
LINCSCP_8667	BRD-K41540007	-0.5521
LINCSCP_27704	BRD-K65065275	-0.5505
LINCSCP_272472	Norfloxacin	-0.5449
LINCSCP_194902	CHEMBL2358849	-0.5445
LINCSCP_3345	BRD-K77540020	-0.5425
LINCSCP_200033	BRD-K94393882	-0.5422
LINCSCP_34855	BRD-K80848452	-0.5389
LINCSCP_108228	Balapiravir	-0.5381
LINCSCP_32428	BRD-A59808129-001-01-7	-0.5279
LINCSCP_306968	BRD-K17973355	-0.5275
LINCSCP_195307	BRD-K20763958	-0.5263
LINCSCP_53796	501919-59-1	-0.5259
LINCSCP_295550	BRD-K18059480	-0.5227
LINCSCP_8175	BRD-K62242359	-0.518
LINCSCP_158878	SR-2640	-0.5115
LINCSCP_48120	BRD-K64523453	-0.5077
LINCSCP_8686	BRD-K88607897	-0.5061
LINCSCP_191507	Fenretinide	-0.5048
LINCSCP_27417	BRD-K46295497	-0.504
LINCSCP_34169	BRD-K99017327	-0.5037
LINCSCP_310007	BRD-K33936059	-0.5018
LINCSCP_48413	BRD-K52468146-019-01-6	-0.4989
LINCSCP_228277	BRD-K80197532	-0.4982
LINCSCP_62597	BRD-K95647562	-0.4964
LINCSCP_48246	BRD-K55596430	-0.4933
LINCSCP_7541	Cardiogenol C	-0.4929
LINCSCP_299434	BRD-K60826706	-0.4879
LINCSCP_48148	BRD-K57589644	-0.4869
LINCSCP_48128	BRD-K25565604	-0.4851
LINCSCP_11562	Amthamine	-0.4835
LINCSCP_8106	BRD-K17968366	-0.4819
LINCSCP_6524	BL-074	-0.4811
LINCSCP_8272	BRD-K01497355	-0.4737
LINCSCP_274928	BRD-K21668646	-0.4705
LINCSCP_27577	BRD-K71302181	-0.4705
LINCSCP_77806	ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE	-0.4699
LINCSCP_62150	BRD-K41096823	-0.4666
LINCSCP_296090	Phenytoin	-0.4651
LINCSCP_47454	Acebutolol	-0.4614
LINCSCP_199261	BRD-K25298364	-0.4611
LINCSCP_43493	T6704841	-0.4605
LINCSCP_19649	ZINC00704339	-0.4595
LINCSCP_8290	BRD-K68319707	-0.4586
LINCSCP_63632	BRD-K77287734	-0.4569
LINCSCP_35160	BRD-K04750859	-0.4562
