signatureid	compound	similarity
LINCSCP_53677	STK151112	-0.3867
LINCSCP_53821	PI-103	-0.3708
LINCSCP_53820	AZD-2014	-0.3666
LINCSCP_61259	BRD-K63841469	-0.3604
LINCSCP_129974	Sirolimus	-0.3547
LINCSCP_33174	AC1Q471E	-0.3525
LINCSCP_60217	BRD-K61070477	-0.3401
LINCSCP_89119	BAY 61-3606	-0.3385
LINCSCP_24994	TWS 119	-0.3381
LINCSCP_129726	AZD-8055	-0.3359
LINCSCP_11023	ZINC101150009	-0.3359
LINCSCP_143036	Enoxacin	-0.3338
LINCSCP_113267	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3337
LINCSCP_109133	Sertindole	-0.3333
LINCSCP_295516	Wortmannin	-0.3323
LINCSCP_60735	BRD-K14738608	-0.3316
LINCSCP_8014	DL-Norepinephrine	-0.3254
LINCSCP_53831	UNC-0321	-0.3248
LINCSCP_309991	BRD-K21387011	-0.3214
LINCSCP_60820	MLS003129717	-0.3213
LINCSCP_83183	BMS-777607	-0.3589
LINCSCP_88147	SCHEMBL1564574	-0.3248
