similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.5307	1.0525e-15	197	Cediranib	LSM-5926	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	6h	LINCSCP_47040	PC3
0.5134	1.2229e-14	197	XMD 8-92	LSM-1094	MAPK7	10uM	24h	LINCSCP_82434	A549
0.5073	2.7891e-14	197	SB-202190	LSM-3209	MAPK14	10uM	24h	LINCSCP_44242	PC3
0.5071	2.8814e-14	197	BRD-A97035593	LSM-1947	XIAP	10uM	24h	LINCSCP_15713	HA1E
-0.5061	3.3009e-14	197	Deferiprone	LSM-36972	UGT1A6	10uM	24h	LINCSCP_138312	MCF7
-0.5052	3.7251e-14	197	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	0.37uM	24h	LINCSCP_71638	A375
0.4999	7.5386e-14	197	2,3',4,5'-Tetramethoxystilbene	LSM-3013	NA	10uM	24h	LINCSCP_44032	PC3
0.496	1.2505e-13	197	Triamcinolone Diacetate	LSM-1446	NR3C1	10uM	24h	LINCSCP_4136	A549
0.4911	2.3609e-13	197	PFI-1	LSM-6331	NA	10uM	24h	LINCSCP_82204	A549
-0.487	3.9606e-13	197	AC1LUIBL	LSM-6693	NA	10uM	6h	LINCSCP_2469	A375
-0.4858	4.6051e-13	197	Avicin-D	LSM-44620	NA	3uM	6h	LINCSCP_49411	PC3
0.4854	4.8451e-13	197	GSK 525762A	LSM-6334	NA	3.33uM	24h	LINCSCP_150047	NPC.TAK
-0.4837	6.0299e-13	197	SCHEMBL2608041	LSM-44987	HDAC6	10uM	24h	LINCSCP_46272	PC3
0.4813	8.1086e-13	197	Bithionol	LSM-2862	NA	10uM	24h	LINCSCP_14724	HA1E
-0.481	8.4383e-13	197	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	1.11uM	24h	LINCSCP_71637	A375
0.4801	9.3883e-13	197	SPECTRUM_001092	LSM-1337	NR3C1	10uM	24h	LINCSCP_4127	A549
0.4758	1.5988e-12	197	SPECTRUM_001088	LSM-1510	NR3C2	10uM	24h	LINCSCP_4145	A549
0.4758	1.6e-12	197	I-BET151	LSM-6335	NA	3.33uM	24h	LINCSCP_82295	A549
-0.4753	1.6871e-12	197	Avicin-G	LSM-44622	NA	3uM	6h	LINCSCP_49415	PC3
-0.4727	2.333e-12	197	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	24h	LINCSCP_168801	YAPC
-0.4726	2.3383e-12	197	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	3.33uM	24h	LINCSCP_71636	A375
-0.4709	2.8936e-12	197	Mitoxantrone	LSM-2481	TOP2A	0.5uM	24h	LINCSCP_43916	PC3
0.4707	2.9543e-12	197	I-BET151	LSM-6335	NA	0.37uM	24h	LINCSCP_82297	A549
0.4706	2.9827e-12	197	XMD 8-92	LSM-1094	MAPK7	10uM	24h	LINCSCP_149101	NPC
0.4696	3.3535e-12	197	I-BET151	LSM-6335	NA	1.11uM	24h	LINCSCP_147932	NPC.CAS9
0.4681	4.0533e-12	197	PFI-1	LSM-6331	NA	3.33uM	24h	LINCSCP_147842	NPC.CAS9
-0.4674	4.3895e-12	197	Lypressin	LSM-5977	AVPR1A|AVPR1B|AVPR2	10uM	24h	LINCSCP_46854	PC3
-0.467	4.5907e-12	197	CHEMBL2360495	LSM-6811	NA	10uM	24h	LINCSCP_47141	PC3
0.4653	5.6448e-12	197	Beclomethasone Dipropionate	LSM-4209	NR3C1	10uM	24h	LINCSCP_7109	A549
0.4642	6.4106e-12	197	GSK 525762A	LSM-6334	NA	1.11uM	24h	LINCSCP_147891	NPC.CAS9
0.4634	7.0526e-12	197	SPECTRUM_000224	LSM-1905	NR3C1	10uM	24h	LINCSCP_4184	A549
0.4626	7.6923e-12	197	Withaferin A	LSM-6685	IKBKB|NAMPT	3.33uM	24h	LINCSCP_81503	A549
0.4616	8.7051e-12	197	MLS002264438	LSM-1311	NA	10uM	6h	LINCSCP_5450	A549
-0.461	9.2432e-12	197	KUC111774N	LSM-36810	NA	3uM	24h	LINCSCP_3765	A375
-0.46	1.0398e-11	197	SCHEMBL6851809	LSM-43061	MTOR	10uM	6h	LINCSCP_39841	NCIH1694
0.4591	1.1591e-11	197	XMD-1185H	LSM-42731	NA	10uM	6h	LINCSCP_47063	PC3
0.4589	1.1847e-11	197	I-BET151	LSM-6335	NA	0.12uM	24h	LINCSCP_82298	A549
0.4584	1.2543e-11	197	AC1NWAQV	LSM-1503	NR3C1	10uM	24h	LINCSCP_4143	A549
-0.4578	1.3422e-11	197	Indigo Red	LSM-42899	CDK1|CDK5|GSK3A	10uM	24h	LINCSCP_71635	A375
-0.4564	1.5861e-11	197	Oxetane	LSM-44627	NA	3uM	6h	LINCSCP_280023	PC3
0.4562	1.6202e-11	197	GSK 525762A	LSM-6334	NA	0.37uM	24h	LINCSCP_150049	NPC.TAK
-0.4557	1.72e-11	197	BRD-K69159985	LSM-41032	NA	10uM	6h	LINCSCP_3015	A375
-0.4546	1.9384e-11	197	Mbcq	LSM-3445	PDE5A	10uM	24h	LINCSCP_44746	PC3
0.4545	1.9538e-11	197	BRD-K56040567	LSM-40348	NA	5uM	24h	LINCSCP_8810	A549
0.4538	2.1211e-11	197	I-BET151	LSM-6335	NA	3.33uM	24h	LINCSCP_150088	NPC.TAK
0.4538	2.1216e-11	197	PFI-1	LSM-6331	NA	3.33uM	24h	LINCSCP_148873	NPC
-0.452	2.6022e-11	197	CHEMBL2139291	LSM-41642	NA	10uM	24h	LINCSCP_47153	PC3
0.4517	2.6915e-11	197	1268524-70-4	LSM-6332	NA	0.04uM	24h	LINCSCP_82179	A549
-0.4508	2.9715e-11	197	Temsirolimus (CCI-779, NSC 683864)	LSM-45994	MTOR	1.11uM	24h	LINCSCP_168477	YAPC
0.4493	3.5168e-11	197	Methylprednisolone	LSM-5485	NR3C1	10uM	24h	LINCSCP_188915	A549
0.4493	3.5301e-11	197	1268524-70-4	LSM-6332	NA	0.12uM	24h	LINCSCP_82178	A549
-0.4491	3.6015e-11	197	CHEMBL2361177	LSM-37819	NA	10uM	24h	LINCSCP_271430	PC3
-0.4486	3.83e-11	197	BRD-K99999497	LSM-14576	NA	5uM	24h	LINCSCP_63128	VCAP
0.4477	4.2271e-11	197	SCHEMBL14379041	LSM-43082	PPARG	10uM	24h	LINCSCP_4564	A549
0.4472	4.4613e-11	197	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	3.33uM	24h	LINCSCP_148417	NPC
0.4452	5.5892e-11	197	PFI-1	LSM-6331	NA	10uM	24h	LINCSCP_147841	NPC.CAS9
0.4447	5.8552e-11	197	396129-53-6	LSM-2120	TGFBR1	10uM	24h	LINCSCP_14394	HA1E
0.4442	6.2248e-11	197	SPECTRUM_001095	LSM-1280	NR3C1	10uM	24h	LINCSCP_4119	A549
-0.444	6.325e-11	197	Resminostat	LSM-45663	NA	3.33uM	24h	LINCSCP_155625	PC3
0.4435	6.7429e-11	197	BRD-K72462994	LSM-45366	NA	10uM	6h	LINCSCP_310173	VCAP
-0.443	7.1038e-11	197	BRD-K67090983	LSM-6139	NA	10uM	24h	LINCSCP_47140	PC3
-0.4428	7.2827e-11	197	BRD-K10055064	LSM-37796	NA	5uM	24h	LINCSCP_305457	VCAP
0.4426	7.3686e-11	197	TWS 119	LSM-1111	GSK3B	10uM	24h	LINCSCP_44080	PC3
0.4408	9.0088e-11	197	GSK 525762A	LSM-6334	NA	3.33uM	24h	LINCSCP_147890	NPC.CAS9
0.44	9.8537e-11	197	I-BET151	LSM-6335	NA	10uM	24h	LINCSCP_82294	A549
