ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
3033	HADH	-1.789731029	1.2e-13
66008	TRAK2	-1.755035252	4.84e-13
6251	RSU1	-1.748515755	4.87e-13
7905	REEP5	-1.850320126	9.56e-13
23530	NNT	-1.803501706	4.35e-12
178	AGL	-1.595037355	8.61e-12
5792	PTPRF	-1.526483068	9.28e-12
51495	HACD3	-1.257353129	1.53e-11
3682	ITGAE	-1.660809008	2.42e-11
79090	TRAPPC6A	-1.698991873	2.55e-11
23321	TRIM2	-1.386236412	6e-11
64781	CERK	-2.733689741	7.06e-11
23588	KLHDC2	-1.363045583	7.73e-11
3416	IDE	-1.372775705	7.85e-11
8727	CTNNAL1	-1.761681087	1.42e-10
665	BNIP3L	-1.8476403	1.64e-10
9653	HS2ST1	-1.192003564	1.96e-10
847	CAT	-2.161294142	3.32e-10
5048	PAFAH1B1	-1.310665568	3.9e-10
94239	H2AFV	-2.58851446	4.07e-10
8574	AKR7A2	-1.429911949	4.55e-10
2673	GFPT1	-1.069814621	4.62e-10
56889	TM9SF3	-1.336611848	6.65e-10
8270	LAGE3	-1.107262429	7.53e-10
10732	TCFL5	-1.425954803	7.63e-10
8573	CASK	-1.592811821	8.48e-10
25874	MPC2	-1.377312302	8.62e-10
501	ALDH7A1	-2.287240894	1.32e-9
6622	SNCA	-1.791065869	1.92e-9
5019	OXCT1	-1.435022502	2.01e-9
9019	MPZL1	-1.487632079	2.12e-9
8624	PSMG1	-1.755006942	2.14e-9
5867	RAB4A	-1.189018531	2.17e-9
5108	PCM1	-1.386209504	2.22e-9
11261	CHP1	-1.032004393	2.93e-9
10450	PPIE	-1.214865925	3.13e-9
3925	STMN1	-2.567056531	3.25e-9
5257	PHKB	-1.129203759	3.72e-9
9761	MLEC	-1.600048647	3.86e-9
11098	PRSS23	-2.296503852	4.86e-9
7874	USP7	-1.147662518	6.1e-9
55148	UBR7	-1.000962977	6.93e-9
10493	VAT1	-1.774026101	7.41e-9
22926	ATF6	-1.322000658	7.89e-9
54205	CYCS	-1.946734966	8.64e-9
5827	PXMP2	-1.488157061	8.96e-9
8243	SMC1A	-1.343133054	1.18e-8
79006	METRN	-1.140911262	1.81e-8
11168	PSIP1	-1.556160068	2.37e-8
10057	ABCC5	-1.239737284	2.5e-8
10451	VAV3	-2.131987226	3.16e-8
2109	ETFB	-0.92679759	3.45e-8
10972	TMED10	-0.783422796	3.97e-8
55893	ZNF395	-0.958728274	5.33e-8
55793	FAM63A	-1.45206892	6.59e-8
3597	IL13RA1	-0.977507664	7.1e-8
10150	MBNL2	-1.126584456	7.57e-8
79921	TCEAL4	-0.78042203	8.13e-8
4043	LRPAP1	-1.17600326	9.77e-8
7105	TSPAN6	-1.596369847	1.48e-7
983	CDK1	-1.882380242	1.59e-7
10810	WASF3	-1.054169541	1.76e-7
6657	SOX2	-1.199994521	1.79e-7
8720	MBTPS1	-0.799683898	1.87e-7
23224	SYNE2	-0.994045752	1.91e-7
7153	TOP2A	-3.053062568	1.93e-7
6194	RPS6	-0.998579872	1.96e-7
55746	NUP133	-0.995517416	2.3e-7
2956	MSH6	-0.992829299	2.35e-7
