similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.523	3.8347e-16	210	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_47030	PC3
0.4868	6.7854e-14	210	BG-51	LSM-45301	HDAC3	10uM	6h	LINCSCP_49357	PC3
0.4844	9.3359e-14	210	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	6h	LINCSCP_15494	HA1E
0.4815	1.3809e-13	210	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	10uM	6h	LINCSCP_15478	HA1E
0.4783	2.111e-13	210	O-Demethylated Adapalene	LSM-6237	RARG	10uM	24h	LINCSCP_15297	HA1E
0.4506	6.7349e-12	210	PX 12	LSM-4918	TXN|TXNRD1	30uM	6h	LINCSCP_54844	THP1
0.4474	9.9491e-12	210	SCHEMBL16892136	LSM-44965	NA	5uM	6h	LINCSCP_49352	PC3
0.4471	1.0277e-11	210	Warfarin	LSM-1405	VKORC1	1.11uM	24h	LINCSCP_136647	MCF7
0.4466	1.0939e-11	210	SCHEMBL16892136	LSM-44965	NA	1uM	6h	LINCSCP_279831	PC3
0.4464	1.1124e-11	210	BG-51	LSM-45301	HDAC3	5uM	6h	LINCSCP_49358	PC3
0.4448	1.3493e-11	210	SPECTRUM_001522	LSM-1487	NR3C1	10uM	24h	LINCSCP_91858	HA1E
0.4418	1.9034e-11	210	SCHEMBL16892136	LSM-44965	NA	5uM	24h	LINCSCP_49306	PC3
0.4363	3.5998e-11	210	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_16710	HA1E
0.4321	5.7775e-11	210	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	6h	LINCSCP_13424	H1299
0.43	7.3284e-11	210	BRD-K75322905	LSM-13035	NA	1uM	24h	LINCSCP_37728	MCF7
0.4294	7.8849e-11	210	Irinotecan	LSM-2167	TOP1	3.33uM	24h	LINCSCP_90807	HA1E
0.4213	1.9116e-10	210	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	24h	LINCSCP_49321	PC3
0.4198	2.264e-10	210	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	6h	LINCSCP_882	A375
0.4192	2.3979e-10	210	SCHEMBL16892136	LSM-44965	NA	3uM	24h	LINCSCP_49305	PC3
0.4174	2.9347e-10	210	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	24h	LINCSCP_81310	A549
0.4172	2.9803e-10	210	CGS-15943	LSM-3076	ADORA1|ADORA2A|ADORA2B	40uM	6h	LINCSCP_67564	MCF7
0.4163	3.2974e-10	210	Phorbol Myristate Acetate	LSM-25630	NA	8.11uM	24h	LINCSCP_96911	HA1E
0.4162	3.3267e-10	210	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	10uM	24h	LINCSCP_15169	HA1E
0.4153	3.6634e-10	210	SCHEMBL16892136	LSM-44965	NA	10uM	6h	LINCSCP_49350	PC3
0.4142	4.1057e-10	210	SCHEMBL16892136	LSM-44965	NA	3uM	6h	LINCSCP_49351	PC3
0.4109	5.8075e-10	210	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	6h	LINCSCP_49363	PC3
0.4085	7.5e-10	210	Adarotene	LSM-45863	NA	10uM	24h	LINCSCP_105088	HELA
0.4067	9.0134e-10	210	SPECTRUM_000715	LSM-1890	NA	10uM	6h	LINCSCP_13848	HA1E
0.4062	9.5716e-10	210	Phorbol Myristate Acetate	LSM-25630	NA	8.11uM	24h	LINCSCP_173921	YAPC
0.4059	9.8584e-10	210	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	5uM	6h	LINCSCP_250341	MCF7
0.4053	1.0456e-9	210	Irinotecan	LSM-2167	TOP1	10uM	24h	LINCSCP_90806	HA1E
0.4052	1.0534e-9	210	SDZ NKT 343	LSM-45398	NA	10uM	24h	LINCSCP_107469	HELA
0.4037	1.228e-9	210	Digoxigenin	LSM-2405	NA	10uM	6h	LINCSCP_14223	HA1E
0.403	1.3223e-9	210	SMR001317659	LSM-2094	NA	0.5uM	6h	LINCSCP_54883	THP1
0.4027	1.3671e-9	210	CHEMBL2356844	LSM-39792	NA	10uM	6h	LINCSCP_65154	VCAP
0.4014	1.553e-9	210	NUTLIN 3	LSM-4288	MDM2	10uM	24h	LINCSCP_121169	HT29
0.4013	1.5836e-9	210	SCHEMBL3958507	LSM-5245	COQ8B|EGFR	10uM	24h	LINCSCP_131146	MCF10A
0.4006	1.6913e-9	210	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.5uM	6h	LINCSCP_49372	PC3
0.4003	1.7519e-9	210	Anamorelin	LSM-45737	GHSR	0.04uM	24h	LINCSCP_105189	HELA
0.4001	1.7872e-9	210	Prostratin	LSM-4888	NA	10uM	6h	LINCSCP_16904	HA1E
0.3998	1.8278e-9	210	LDN 193189	LSM-1115	ACVR1|BMPR1A	10uM	6h	LINCSCP_29963	MCF10A
0.3987	2.0565e-9	210	Ingenol Mebutate	LSM-45681	NA	0.12uM	24h	LINCSCP_162138	PC3
0.3975	2.3236e-9	210	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	10uM	24h	LINCSCP_44821	PC3
0.3971	2.4184e-9	210	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	10uM	6h	LINCSCP_53637	SNU1040
0.3968	2.4828e-9	210	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	24h	LINCSCP_78196	A375
0.3968	2.4838e-9	210	CHEMBL399379	LSM-6245	ACLY	80uM	6h	LINCSCP_206741	EFO27
0.3965	2.5553e-9	210	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	5uM	24h	LINCSCP_279752	PC3
0.3965	2.5631e-9	210	Felbamate	LSM-4232	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B	10uM	24h	LINCSCP_103661	HELA
0.3963	2.6133e-9	210	IC 261	LSM-42870	NA	3uM	6h	LINCSCP_37771	MCF7
0.3955	2.8195e-9	210	BRD-K10436544	LSM-45992	NA	10uM	6h	LINCSCP_279817	PC3
0.3945	3.1345e-9	210	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	1.11uM	24h	LINCSCP_88148	HA1E
0.3941	3.2578e-9	210	Ingenol Mebutate	LSM-45681	NA	1.11uM	24h	LINCSCP_162136	PC3
0.3925	3.8138e-9	210	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_2444	A375
0.392	4.0235e-9	210	Gallocatechin Gallate	LSM-6228	BACE1|FASN	90uM	24h	LINCSCP_15277	HA1E
0.392	4.0246e-9	210	Aurora A Inhibitor I	LSM-1065	AURKA	10uM	24h	LINCSCP_89082	HA1E
0.3914	4.254e-9	210	CGP 60474	LSM-1025	CDK1	0.04uM	24h	LINCSCP_99467	HCC515
0.3911	4.3918e-9	210	Prostratin	LSM-4888	NA	10uM	6h	LINCSCP_47253	PC3
0.389	5.403e-9	210	Lanacordin	LSM-5141	ATP1A1	10uM	6h	LINCSCP_16931	HA1E
0.3885	5.6746e-9	210	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.1uM	6h	LINCSCP_49371	PC3
0.3879	6.0133e-9	210	Teniposide	LSM-1483	TOP2A	1uM	6h	LINCSCP_41814	NOMO1
0.3853	7.7409e-9	210	CI-1040	LSM-1048	MAP2K1|MAP2K2	10uM	24h	LINCSCP_271121	PC3
0.3852	7.7507e-9	210	Ledipasvir	LSM-45925	NA	1.11uM	24h	LINCSCP_121621	HT29
0.3849	8.0155e-9	210	1166227-08-2	LSM-1204	NA	0.04uM	24h	LINCSCP_148453	NPC
0.3845	8.3553e-9	210	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	10uM	6h	LINCSCP_870	A375
0.3842	8.6019e-9	210	GF-109203	LSM-2677	PRKCA	10uM	6h	LINCSCP_50954	RMGI
0.3841	8.6129e-9	210	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	3uM	6h	LINCSCP_49375	PC3
0.383	9.6531e-9	210	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_954	A375
0.3828	9.8322e-9	210	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_41822	NOMO1
0.382	1.0566e-8	210	BRD-K59024795	LSM-15079	NA	10uM	24h	LINCSCP_37711	MCF7
0.3819	1.0723e-8	210	Netupitant	LSM-45459	TACR1	10uM	24h	LINCSCP_80969	A375
0.3817	1.091e-8	210	BG-51	LSM-45301	HDAC3	10uM	24h	LINCSCP_49227	PC3
0.3798	1.3099e-8	210	SA-424534	LSM-37956	NA	10uM	24h	LINCSCP_254219	MCF7
0.3791	1.3891e-8	210	SA-424755	LSM-41925	NA	10uM	6h	LINCSCP_37836	MCF7
0.3787	1.4415e-8	210	PX 12	LSM-4918	TXN|TXNRD1	30uM	6h	LINCSCP_41818	NOMO1
0.3786	1.4577e-8	210	ABT-751	LSM-6285	NA	10uM	6h	LINCSCP_55045	THP1
0.3786	1.4611e-8	210	CHIR-265	LSM-1207	BRAF|KDR	0.12uM	24h	LINCSCP_166202	SKL
0.3781	1.5363e-8	210	Estradiol	LSM-2421	ESR1|ESR2|NR1I2	1uM	24h	LINCSCP_38164	MCF7
