similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.3733	1.4036e-17	488	CHEMBL3184324	LSM-38840	NA	10uM	24h	LINCSCP_8900	A549
0.3708	2.3854e-17	488	Clocortolone Pivalate	LSM-2844	NR3C1	10uM	24h	LINCSCP_18582	HCC515
0.3693	3.2649e-17	488	CHEMBL3182128	LSM-39744	NA	10uM	24h	LINCSCP_9040	A549
0.3668	5.4565e-17	488	Kinetin Riboside	LSM-6292	NA	10uM	24h	LINCSCP_37269	MCF7
0.3436	5.7691e-15	488	CHEMBL3188581	LSM-38540	NA	10uM	24h	LINCSCP_8892	A549
0.3431	6.3032e-15	488	Prostratin	LSM-4888	NA	10uM	24h	LINCSCP_33946	MCF7
0.3422	7.461e-15	488	MG-132	LSM-1107	PSMB1	3uM	24h	LINCSCP_37246	MCF7
0.3401	1.1184e-14	488	Diflorasone Diacetate	LSM-2380	NR3C1	10uM	24h	LINCSCP_18547	HCC515
0.3381	1.6378e-14	488	2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline	LSM-2238	NA	10uM	24h	LINCSCP_17925	HCC515
0.3366	2.1483e-14	488	fluticasone	NA	NR3C1|PGR	10uM	24h	LINCSCP_17877	HCC515
0.3359	2.4508e-14	488	MLS000038106	LSM-4068	NA	3uM	24h	LINCSCP_9254	A549
0.3331	4.1511e-14	488	MLS000040279	LSM-2086	NA	10uM	24h	LINCSCP_4899	A549
-0.3296	7.873e-14	488	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	24h	LINCSCP_69324	A375
0.329	8.727e-14	488	Thapsigargin	LSM-43008	ATP2A1	0.5uM	6h	LINCSCP_65051	VCAP
0.3288	9.0998e-14	488	BRD-K44242139	LSM-39708	NA	10uM	24h	LINCSCP_9039	A549
0.3284	9.8922e-14	488	Kinetin Riboside	LSM-6292	NA	10uM	24h	LINCSCP_19438	HCC515
0.328	1.0526e-13	488	CHEMBL3186722	LSM-38352	NA	10uM	24h	LINCSCP_9004	A549
0.325	1.8163e-13	488	CID 75577922	LSM-4086	NA	10uM	24h	LINCSCP_7932	A549
0.3238	2.26e-13	488	Triamcinolone Diacetate	LSM-1446	NR3C1	10uM	24h	LINCSCP_4136	A549
0.3237	2.2884e-13	488	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	0.5uM	24h	LINCSCP_35610	MCF7
0.3235	2.3551e-13	488	AC1O8PYD	LSM-1697	NR3C1	10uM	24h	LINCSCP_17880	HCC515
0.3231	2.5463e-13	488	MK 886	LSM-37008	ALOX5AP	10uM	24h	LINCSCP_5724	A549
0.3213	3.5157e-13	488	Cyclosporine	LSM-42817	PPIA|PPP3CA	10uM	24h	LINCSCP_7250	A549
0.3212	3.5401e-13	488	9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	LSM-4412	NR3C1	10uM	24h	LINCSCP_188815	A549
0.3198	4.5921e-13	488	Medrysone	LSM-3259	NR3C1	10uM	24h	LINCSCP_18286	HCC515
0.3166	7.939e-13	488	Flunisolide	LSM-3089	NR3C1	10uM	24h	LINCSCP_18268	HCC515
0.3129	1.5293e-12	488	SAN1_011387	LSM-36662	NA	10uM	24h	LINCSCP_6151	A549
0.3127	1.5642e-12	488	AC1NSZCT	LSM-1785	NR3C1	10uM	24h	LINCSCP_18504	HCC515
0.3125	1.6336e-12	488	Fluticasone Propionate	LSM-3384	NR3C1|PGR	10uM	24h	LINCSCP_17981	HCC515
0.312	1.7853e-12	488	HMS2093J15	LSM-1407	NR3C1	10uM	24h	LINCSCP_18478	HCC515
0.3114	1.9652e-12	488	MFCD00671792	LSM-3890	DRD1	10uM	24h	LINCSCP_7081	A549
0.3114	1.9676e-12	488	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_19274	HCC515
0.311	2.0957e-12	488	BRD-K08448573	LSM-36650	NA	10uM	24h	LINCSCP_7777	A549
0.3107	2.208e-12	488	ZINC01043777	LSM-4908	NA	10uM	24h	LINCSCP_7823	A549
0.3106	2.2455e-12	488	TGX-115	LSM-6262	NA	100uM	6h	LINCSCP_57170	VCAP
0.3103	2.3598e-12	488	Rimexolone	LSM-2685	NR3C1	10uM	24h	LINCSCP_18569	HCC515
0.3103	2.377e-12	488	Cucurbitacin-I	LSM-43115	JAK2|STAT3	10uM	24h	LINCSCP_9137	A549
-0.308	3.5079e-12	488	BMS-777607	LSM-1144	AXL|MERTK|MET|MST1R|TYRO3	3.33uM	24h	LINCSCP_83183	ASC.C
0.3065	4.4684e-12	488	BRD-K74133369-001-01-8	LSM-43230	ATP5A1	10uM	24h	LINCSCP_6202	A549
0.3041	6.7169e-12	488	Nitazoxanide	LSM-6002	NA	10uM	24h	LINCSCP_5798	A549
-0.3014	1.0407e-11	488	Xaliproden	LSM-3966	HTR1A	10uM	24h	LINCSCP_204214	ASC
0.3012	1.0765e-11	488	SPECTRUM_000080	LSM-1248	NR3C1	10uM	24h	LINCSCP_18749	HCC515
0.301	1.1268e-11	488	GSK-3 Inhibitor IX	LSM-42780	NA	10uM	24h	LINCSCP_99750	HCC515
0.2998	1.3663e-11	488	CHEMBL3188581	LSM-38540	NA	10uM	24h	LINCSCP_28222	HT29
0.2997	1.385e-11	488	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	3uM	24h	LINCSCP_35647	MCF7
0.2973	2.0576e-11	488	Betamethasone 17,21-dipropionate	LSM-1725	NA	10uM	24h	LINCSCP_18806	HCC515
0.297	2.1511e-11	488	Kinetin Riboside	LSM-6292	NA	10uM	24h	LINCSCP_30675	MCF7
0.2967	2.2687e-11	488	NSC653260	LSM-43039	NA	10uM	24h	LINCSCP_18053	HCC515
-0.2966	2.2873e-11	488	Methandriol	LSM-5941	NA	10uM	6h	LINCSCP_58290	VCAP
0.2961	2.4708e-11	488	SMR000857102	LSM-1711	NR3C1	10uM	24h	LINCSCP_18500	HCC515
0.296	2.513e-11	488	Donepezil	LSM-1598	ACHE	10uM	24h	LINCSCP_6782	A549
0.2953	2.817e-11	488	Ivermectin	LSM-42824	NA	10uM	24h	LINCSCP_6780	A549
0.295	2.9457e-11	488	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_17904	HCC515
0.2948	3.0358e-11	488	Sirolimus	LSM-42783	FKBP1A|MTOR	3uM	24h	LINCSCP_9406	A549
0.2945	3.1818e-11	488	Dexamethasone Acetate	LSM-1915	NR3C1	10uM	24h	LINCSCP_18837	HCC515
0.2943	3.3186e-11	488	3,7-Bis(dimethylamino)phenothiazin-5-ium	LSM-4555	ACHE	10uM	24h	LINCSCP_9204	A549
0.294	3.4575e-11	488	Calcimycin	LSM-19005	NA	1uM	6h	LINCSCP_65034	VCAP
0.2939	3.5151e-11	488	SPECTRUM_001522	LSM-1487	NR3C1	10uM	24h	LINCSCP_6767	A549
0.2939	3.5243e-11	488	GSK-1070916	LSM-1062	AURKB|AURKC	3.33uM	24h	LINCSCP_70066	A375
0.2938	3.5911e-11	488	N-{3-[2-(4-Methyl-pyridin-2-ylamino)-thiazol-4-yl]-phenyl}-acetamide	LSM-36399	NA	20uM	24h	LINCSCP_34750	MCF7
0.2936	3.7109e-11	488	Dexamethasone 21-acetate	LSM-3049	NR3C1	10uM	24h	LINCSCP_6877	A549
0.2935	3.7821e-11	488	Prednisolone Hemisuccinate	LSM-1810	NR3C1	10uM	24h	LINCSCP_18817	HCC515
0.2934	3.8007e-11	488	Tyrphostin AG 879	LSM-3320	ERBB2|KDR|NTRK1	10uM	24h	LINCSCP_17976	HCC515
0.2932	3.9145e-11	488	BDBM50127227	LSM-43025	FNTA|IKBKB	10uM	24h	LINCSCP_30299	MCF7
0.293	4.0439e-11	488	AC1OA39F	LSM-2537	NA	10uM	24h	LINCSCP_7820	A549
0.293	4.066e-11	488	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	LSM-1414	NR3C1	10uM	24h	LINCSCP_18768	HCC515
0.293	4.0821e-11	488	SPECTRUM_000819	LSM-1804	NA	10uM	24h	LINCSCP_4174	A549
0.2929	4.1101e-11	488	Tyrphostin AG 879	LSM-3320	ERBB2|KDR|NTRK1	10uM	24h	LINCSCP_7320	A549
0.2928	4.2291e-11	488	Budesonide	LSM-1472	NR3C1	10uM	24h	LINCSCP_18799	HCC515
0.2921	4.6973e-11	488	Salermide	LSM-5123	SIRT1|SIRT2	100uM	24h	LINCSCP_19239	HCC515
0.2919	4.8302e-11	488	MLS002264438	LSM-1311	NA	10uM	6h	LINCSCP_31434	MCF7
0.2919	4.8494e-11	488	CHEMBL3182128	LSM-39744	NA	10uM	24h	LINCSCP_48536	PC3
0.2912	5.3818e-11	488	ZK 164015	LSM-2085	NA	10uM	24h	LINCSCP_7270	A549
0.2909	5.6871e-11	488	Cucurbitacin-I	LSM-43115	JAK2|STAT3	10uM	24h	LINCSCP_30414	MCF7
0.2908	5.7496e-11	488	Deracoxib	LSM-3536	PTGS2	10uM	24h	LINCSCP_18958	HCC515
0.2906	5.9117e-11	488	BGT-226	LSM-6710	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.04uM	24h	LINCSCP_69970	A375
0.2905	6.0292e-11	488	Skiii	LSM-2462	SPHK1	10uM	24h	LINCSCP_201442	A549
-0.2904	6.1588e-11	488	JL-7-128	LSM-45365	NA	10uM	6h	LINCSCP_59609	VCAP
-0.2903	6.2586e-11	488	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	3.33uM	24h	LINCSCP_88147	HA1E
0.2896	6.9551e-11	488	3,7-Bis(dimethylamino)phenothiazin-5-ium	LSM-4555	ACHE	1uM	24h	LINCSCP_9205	A549
0.2891	7.5616e-11	488	CHEMBL399379	LSM-6245	ACLY	80uM	24h	LINCSCP_19343	HCC515
-0.289	7.6466e-11	488	Lofepramine	LSM-5879	SLC6A2|SLC6A4	10uM	6h	LINCSCP_58284	VCAP
0.2886	8.1159e-11	488	NSC653260	LSM-43039	NA	10uM	24h	LINCSCP_7090	A549
0.2885	8.2329e-11	488	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	10uM	24h	LINCSCP_30428	MCF7
0.2874	9.8464e-11	488	1,4-Chrysenequinone	LSM-5357	NA	10uM	24h	LINCSCP_34477	MCF7
0.2868	1.0792e-10	488	VU0418939-2	LSM-3547	NA	10uM	6h	LINCSCP_19774	HCC515
-0.2867	1.0936e-10	488	GSK429286A	LSM-1012	ROCK1	3.33uM	24h	LINCSCP_147044	NEU
0.2863	1.1745e-10	488	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	3uM	24h	LINCSCP_35613	MCF7
0.286	1.2151e-10	488	EX-8678	LSM-1147	NA	1.11uM	24h	LINCSCP_69604	A375
0.2859	1.2417e-10	488	SDZ-201106	LSM-21614	NA	10.72uM	24h	LINCSCP_76882	A375
0.2858	1.2629e-10	488	Flurandrenolide	LSM-1993	NR3C1	10uM	24h	LINCSCP_18512	HCC515
0.2845	1.5447e-10	488	Prednisolone Hemisuccinate	LSM-1810	NR3C1	10uM	24h	LINCSCP_6806	A549
0.2845	1.5475e-10	488	Fluticasone Propionate	LSM-3384	NR3C1|PGR	10uM	24h	LINCSCP_7330	A549
0.2844	1.571e-10	488	pyrvinium-pamoate	NA	AR	0.5uM	24h	LINCSCP_64989	VCAP
0.2842	1.6203e-10	488	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	24h	LINCSCP_69502	A375
0.2841	1.6294e-10	488	Mometasone Furoate	LSM-3349	NR3C1	10uM	24h	LINCSCP_7323	A549
0.2841	1.6367e-10	488	SAN1_000751	LSM-36670	NA	10uM	24h	LINCSCP_7815	A549
-0.2836	1.7749e-10	488	Mesoridazine	LSM-1329	DRD2|HTR2A	10uM	6h	LINCSCP_207758	H1299
0.2832	1.8898e-10	488	Vemurafenib	LSM-1068	BRAF	10uM	24h	LINCSCP_19357	HCC515
0.2829	1.9609e-10	488	Flumethasone	LSM-3369	NR3C1	10uM	24h	LINCSCP_7060	A549
0.2824	2.1327e-10	488	Morin	LSM-36988	NA	20uM	24h	LINCSCP_34743	MCF7
0.2816	2.3975e-10	488	NM-PP1	LSM-3760	NA	10uM	6h	LINCSCP_22245	HEPG2
0.2815	2.4412e-10	488	SPECTRUM_001645	LSM-1721	OPRD1|OPRK1|OPRM1	10uM	24h	LINCSCP_18805	HCC515
0.2809	2.682e-10	488	Phorbol Myristate Acetate	LSM-25630	NA	0.3uM	24h	LINCSCP_142130	MCF7
0.2806	2.8085e-10	488	Fccp	LSM-2317	NA	10uM	24h	LINCSCP_18204	HCC515
0.2805	2.823e-10	488	Cucurbitacin-I	LSM-43115	JAK2|STAT3	10uM	24h	LINCSCP_35629	MCF7
0.2805	2.8527e-10	488	pyrvinium-pamoate	NA	AR	10uM	6h	LINCSCP_30896	MCF7
0.2803	2.9161e-10	488	GSK-1070916	LSM-1062	AURKB|AURKC	1uM	24h	LINCSCP_4075	A375
0.2802	2.9586e-10	488	Azacitidine	LSM-5218	DNMT1|DNMT3A	1.11uM	24h	LINCSCP_158351	PC3
0.2801	3.0024e-10	488	Tigecycline	LSM-36875	NA	10uM	24h	LINCSCP_3753	A375
0.2798	3.1581e-10	488	BRD-K20352452	LSM-38366	NA	5uM	24h	LINCSCP_59852	VCAP
0.2796	3.2658e-10	488	AZD-8055	LSM-1007	MTOR	0.5uM	6h	LINCSCP_24587	HS578T
0.2794	3.3364e-10	488	CHEMBL1474387	LSM-42951	NPSR1	10uM	24h	LINCSCP_4950	A549
0.2794	3.365e-10	488	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	1uM	24h	LINCSCP_35646	MCF7
0.2793	3.4026e-10	488	BSPBIO_002280	LSM-1893	NR3C1	10uM	24h	LINCSCP_18828	HCC515
0.2786	3.7754e-10	488	Menadione	LSM-3755	NA	10uM	24h	LINCSCP_201802	A549
0.2777	4.2904e-10	488	NSC653260	LSM-43039	NA	10uM	24h	LINCSCP_33133	MCF7
0.2776	4.368e-10	488	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	1uM	24h	LINCSCP_9429	A549
-0.277	4.8289e-10	488	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	6h	LINCSCP_68446	VCAP
0.2768	4.9482e-10	488	Betamethasone Acetate	LSM-1904	NR3C1	10uM	24h	LINCSCP_18831	HCC515
0.2766	5.108e-10	488	Betamethasone	LSM-2864	NR3C1	10uM	24h	LINCSCP_18248	HCC515
0.2763	5.3483e-10	488	SUGA1_010400	LSM-36752	NA	10uM	24h	LINCSCP_5987	A549
-0.276	5.5267e-10	488	Penciclovir	LSM-5587	NA	0.37uM	24h	LINCSCP_141146	MCF7
0.2758	5.7647e-10	488	Phorbol Myristate Acetate	LSM-25630	NA	0.1uM	24h	LINCSCP_142131	MCF7
0.2756	5.8714e-10	488	LE-135	LSM-2127	RARB	20uM	24h	LINCSCP_4477	A549
0.2756	5.9419e-10	488	Quiflapon	LSM-6242	ALOX5AP	80uM	24h	LINCSCP_4533	A549
0.2746	6.8009e-10	488	Phorbol 12-myristate-13-acetate	LSM-4341	PRKCA	0.001uM	24h	LINCSCP_35605	MCF7
0.2745	6.9242e-10	488	VU0404997-2	LSM-1470	GRM4	10uM	6h	LINCSCP_21964	HEPG2
0.2745	6.9772e-10	488	Prostratin	LSM-4888	NA	10uM	6h	LINCSCP_20679	HCC515
0.2744	7.027e-10	488	Thapsigargin	LSM-43008	ATP2A1	1uM	6h	LINCSCP_65053	VCAP
-0.2742	7.2463e-10	488	Norethindrone Acetate	LSM-1295	PGR	10uM	6h	LINCSCP_56718	VCAP
-0.2742	7.2682e-10	488	GR 159897	LSM-3158	TAC1|TACR2	10uM	24h	LINCSCP_14097	HA1E
0.2729	8.7509e-10	488	PIK-93	LSM-1191	NA	10uM	24h	LINCSCP_81238	A549
0.2729	8.8516e-10	488	DG-041	LSM-43279	PTGER3	40uM	24h	LINCSCP_19329	HCC515
0.2727	9.0997e-10	488	BRD-K38477985	LSM-2854	EGFR	3uM	6h	LINCSCP_28972	HUH7
0.2726	9.1572e-10	488	NCGC00170233-01	LSM-36716	NA	10uM	24h	LINCSCP_6201	A549
0.2724	9.4317e-10	488	Flumethasone	LSM-3369	NR3C1	10uM	24h	LINCSCP_18600	HCC515
0.2721	9.9236e-10	488	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	0.01uM	24h	LINCSCP_30653	MCF7
0.2721	9.9536e-10	488	PX 12	LSM-4918	TXN|TXNRD1	30uM	6h	LINCSCP_40015	NCIH2073
0.2719	1.0151e-9	488	CHEMBL2356844	LSM-39792	NA	10uM	24h	LINCSCP_65975	VCAP
0.2717	1.0419e-9	488	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	24h	LINCSCP_69501	A375
0.2711	1.1476e-9	488	ARTESUNATE	LSM-45731	NA	1.11uM	24h	LINCSCP_153344	PC3
0.271	1.1607e-9	488	EX-8678	LSM-1147	NA	0.04uM	24h	LINCSCP_69607	A375
